1604213352185,false,128,35220536,114383671,0,0
1604213364980,false,256,68535600,125536052,0,0
1604213377783,false,384,101860152,113069247,0,0
1604213390593,true,512,135187416,91991738,0,13
1604213403380,false,128,34290976,99236431,0,0
1604213416206,false,256,67596872,118912459,0,0
1604213428984,false,384,100935144,119554878,0,0
1604213441791,true,512,134243128,125721025,0,10
1604213454580,false,128,34275040,88867521,0,0
1604213467361,false,256,67603832,113838013,0,0
1604213480188,true,384,100916456,96540803,0,8
1604213492981,false,128,34268296,114527675,0,0
1604213505786,false,256,67592840,136275682,0,0
1604213518580,false,384,100920808,151984909,0,0
1604213531381,false,512,134236240,160199027,0,0
1604213544194,true,640,167549256,159183761,0,14
1604213556982,false,128,34261848,149079872,0,0
1604213569803,false,256,67593120,151230297,0,0
1604213582529,false,384,100924280,158153773,0,0
1604213595356,false,512,134243160,169176435,0,0
1604213608182,false,640,167573616,176491964,0,0
1604213620946,true,768,200916904,153915183,0,13
1604213659386,false,384,100904152,134609948,0,0
1604213697778,true,768,200837184,119700819,0,23
1604213736181,false,384,100906480,104888077,0,0
1604213774599,true,768,200837592,91116192,0,16
1604213812994,true,384,100885864,82762379,0,10
1604213851397,true,384,100881624,94226647,0,10
1604213889791,true,384,100884384,84477668,0,9
1604213928193,true,384,100890104,83554147,0,8
