1604214721695,false,128,35220384,103349765,0,0
1604214734486,false,256,68541448,105362393,0,0
1604214747286,false,384,101843112,122852702,0,0
1604214760102,true,512,135173320,98820997,0,13
1604214772884,false,128,34309144,90852512,0,0
1604214785688,false,256,67628176,101048346,0,0
1604214798493,true,384,100946608,83380671,0,6
1604214811287,false,128,34261000,87502596,0,0
1604214824082,false,256,67587816,95963869,0,0
1604214836886,false,384,100925408,120436888,0,0
1604214849697,true,512,134236504,115381566,0,10
1604214862522,false,128,34533544,125119713,0,0
1604214875286,false,256,67594224,105194744,0,0
1604214888092,true,384,100918288,80635173,0,7
1604214900884,false,128,34254112,83333839,0,0
1604214913686,false,256,67565688,80048844,0,0
1604214926495,true,384,100898968,85541079,0,9
1604214964897,true,384,100875448,98725252,0,7
1604215003297,true,384,100859688,91198194,0,8
1604215041694,true,384,100865144,93853336,0,7
1604215080093,true,384,100877808,80334059,0,7
1604215118497,true,384,100885800,83197826,0,8
1604215156892,true,384,100905440,80799384,0,6
1604215195292,true,384,100894392,93174743,0,7
1604215233701,true,384,100877120,90750487,0,8
1604215272096,true,384,100904480,78840744,0,8
