ts,load
1604218051,0
1604218052,0
1604218053,0
1604218055,6.2
1604218056,0
1604218057,0
1604218058,0
1604218059,0
1604218060,0
1604218062,0
1604218063,0
1604218064,0
1604218065,0
1604218066,0
1604218067,0
1604218069,0
1604218070,0
1604218071,6.2
1604218072,6.7
1604218073,0
1604218074,6.7
1604218076,6.7
1604218077,0
1604218078,0
1604218079,0
1604218080,6.7
1604218081,0
1604218083,6.2
1604218084,0
1604218085,0
1604218086,0
1604218087,6.7
1604218088,33.3
1604218090,0
1604218091,0
1604218092,6.7
1604218093,6.7
1604218094,0
1604218095,6.2
1604218097,0
1604218098,6.2
1604218099,0
1604218100,0
1604218101,0
1604218102,0
1604218104,0
1604218105,43.7
1604218106,25
1604218107,20
1604218108,40
1604218110,37.5
1604218111,18.8
1604218112,40
1604218113,33.3
1604218114,33.4
1604218115,26.7
1604218117,46.7
1604218118,25
1604218119,25
1604218120,46.7
1604218121,26.7
1604218122,20
1604218124,49.9
1604218125,49.9
1604218126,25
1604218127,33.3
1604218128,33.3
1604218129,25
1604218131,43.8
1604218132,31.2
1604218133,33.4
1604218134,26.7
1604218135,49.9
1604218136,20
1604218138,26.7
1604218139,37.5
1604218140,25
1604218141,20
1604218142,53.4
1604218143,31.2
1604218145,18.8
1604218146,33.3
1604218147,40
1604218148,18.8
1604218149,31.2
1604218150,40
1604218152,20
1604218153,31.2
1604218154,37.5
1604218155,26.7
1604218156,26.7
1604218157,43.8
1604218159,31.2
1604218160,20
1604218161,46.7
1604218162,33.3
1604218163,33.4
1604218164,43.7
1604218166,33.3
1604218167,20
1604218168,33.4
1604218169,37.5
1604218170,20
1604218171,31.2
1604218173,37.5
1604218174,26.7
1604218175,26.7
1604218176,53.4
1604218177,25
1604218178,25
1604218180,37.5
1604218181,26.7
1604218182,20
1604218183,37.4
1604218184,37.5
1604218186,20
1604218187,31.2
1604218188,37.5
1604218189,20
1604218190,25
1604218191,31.2
1604218193,33.3
1604218194,20
1604218195,40
1604218196,40
1604218197,33.4
1604218198,40
1604218200,40
1604218201,31.2
1604218202,31.2
1604218203,53.4
1604218204,20
1604218205,33.3
1604218207,46.7
1604218208,25
1604218209,18.8
1604218210,37.5
1604218211,26.7
1604218212,13.3
1604218214,31.2
1604218215,37.5
1604218216,18.8
1604218217,20
1604218218,37.5
1604218219,20
1604218221,26.7
1604218222,33.3
1604218223,25
1604218224,20
1604218225,33.3
1604218226,40
1604218228,20
1604218229,33.4
1604218230,40
1604218231,31.2
1604218232,31.2
1604218233,40
1604218235,33.4
1604218236,20
1604218237,31.2
1604218238,37.4
1604218239,18.8
1604218240,43.8
1604218242,37.5
1604218243,20
1604218244,40
1604218245,37.4
1604218246,20
1604218247,26.7
1604218249,43.7
1604218250,20
1604218251,46.7
1604218252,37.5
1604218253,18.8
1604218254,37.4
1604218256,37.5
1604218257,26.7
1604218258,20
1604218259,49.9
1604218260,25
1604218261,20
1604218263,37.5
1604218264,33.3
1604218265,33.3
1604218266,37.4
1604218267,46.7
1604218269,26.7
1604218270,26.7
1604218271,37.5
1604218272,20
1604218273,33.4
1604218274,40
1604218276,26.7
1604218277,31.2
1604218278,37.5
1604218279,26.7
1604218280,18.8
1604218281,46.7
1604218283,26.7
1604218284,26.7
1604218285,37.5
1604218286,40
1604218287,33.4
1604218288,31.2
1604218290,43.7
1604218291,31.2
1604218292,40.1
1604218293,33.3
1604218294,43.7
1604218295,18.8
1604218297,43.6
1604218298,37.5
1604218299,37.4
1604218300,37.5
1604218301,20
1604218302,31.2
1604218304,20
1604218305,37.5
1604218306,25
1604218307,18.8
1604218308,37.5
1604218309,43.7
1604218311,25
1604218312,26.7
1604218313,40
1604218314,26.7
1604218315,26.7
1604218316,43.7
1604218318,31.2
1604218319,13.3
1604218320,43.7
1604218321,18.8
1604218322,26.7
1604218323,31.2
1604218325,25
1604218326,31.2
1604218327,26.7
1604218328,12.5
1604218329,31.2
1604218331,40
1604218332,26.7
1604218333,26.7
1604218334,20
1604218335,18.8
1604218336,31.2
1604218338,40
1604218339,13.3
1604218340,25
1604218341,40
1604218342,31.2
1604218343,6.2
1604218345,46.7
1604218346,20
1604218347,33.3
1604218348,31.2
1604218349,31.2
1604218350,18.8
1604218352,37.5
1604218353,43.7
1604218354,31.2
1604218355,46.7
1604218356,25
1604218357,25
1604218359,33.4
1604218360,25
1604218361,31.2
1604218362,6.7
1604218363,26.7
1604218364,40
1604218366,25
1604218367,33.3
1604218368,40
1604218369,20
1604218370,31.2
1604218371,43.8
1604218373,20
1604218374,26.7
1604218375,40
1604218376,25
1604218377,18.8
1604218378,46.7
1604218380,26.7
1604218381,25
1604218382,46.7
1604218383,40
1604218384,26.7
1604218385,31.2
1604218387,40
1604218388,43.7
1604218389,26.7
1604218390,33.4
1604218391,20
1604218392,43.7
1604218394,31.2
1604218395,26.7
1604218396,20
1604218397,40
1604218398,33.3
1604218399,26.7
1604218401,31.2
1604218402,31.2
1604218403,20
1604218404,33.4
1604218405,40
1604218407,37.4
1604218408,26.7
1604218409,46.7
1604218410,26.7
1604218411,18.8
1604218412,37.4
1604218414,37.4
1604218415,25
1604218416,33.3
1604218417,40
1604218418,20
1604218419,33.3
1604218421,40
1604218422,18.8
1604218423,26.7
1604218424,37.5
1604218425,26.7
1604218426,31.2
1604218428,43.7
1604218429,20
1604218430,31.2
1604218431,40
1604218432,26.7
1604218433,31.2
1604218435,43.8
1604218436,26.7
1604218437,25
1604218438,37.5
1604218439,26.7
1604218440,26.7
1604218442,43.7
1604218443,31.2
1604218444,25
1604218445,31.2
1604218446,37.5
1604218447,20
