ts,load
1604217388,0
1604217389,0
1604217390,0
1604217391,0
1604217392,6.2
1604217393,0
1604217395,0
1604217396,0
1604217397,0
1604217398,6.7
1604217399,6.7
1604217400,6.7
1604217402,0
1604217403,0
1604217404,6.7
1604217405,0
1604217406,6.2
1604217407,0
1604217409,0
1604217410,0
1604217411,6.7
1604217412,0
1604217413,6.7
1604217414,0
1604217416,0
1604217417,6.7
1604217418,0
1604217419,12.5
1604217420,0
1604217421,0
1604217423,6.7
1604217424,0
1604217425,68.7
1604217426,46.7
1604217427,86.7
1604217428,53.4
1604217430,25
1604217431,37.5
1604217432,46.7
1604217433,26.7
1604217434,33.3
1604217436,53.4
1604217437,33.3
1604217438,33.4
1604217439,46.7
1604217440,37.5
1604217441,31.2
1604217443,33.3
1604217444,46.7
1604217445,37.4
1604217446,26.7
1604217447,60
1604217448,46.7
1604217450,33.3
1604217451,53.4
1604217452,46.7
1604217453,26.7
1604217454,56.2
1604217455,50
1604217457,37.5
1604217458,25
1604217459,43.8
1604217460,50
1604217461,25
1604217462,60.1
1604217464,53.4
1604217465,33.3
1604217466,26.7
1604217467,43.8
1604217468,37.5
1604217469,18.8
1604217471,31.2
1604217472,50
1604217473,33.4
1604217474,26.7
1604217475,53.4
1604217476,37.4
1604217478,31.2
1604217479,50
1604217480,43.7
1604217481,25
1604217482,37.5
1604217483,31.2
1604217485,31.2
1604217486,31.2
1604217487,56.2
1604217488,50
1604217489,40
1604217491,60
1604217492,46.7
1604217493,26.7
1604217494,43.7
1604217495,46.7
1604217496,25
1604217498,31.2
1604217499,50
1604217500,33.3
1604217501,26.7
1604217502,53.4
1604217503,31.2
1604217505,25
1604217506,50
1604217507,43.7
1604217508,31.2
1604217509,37.5
1604217510,53.4
1604217512,33.4
1604217513,31.2
1604217514,43.8
1604217515,37.5
1604217516,25
1604217517,46.7
1604217519,53.3
1604217520,25
1604217521,31.2
1604217522,37.5
1604217523,50
1604217524,31.2
1604217526,40
1604217527,43.8
1604217528,33.4
1604217529,46.7
1604217530,46.7
1604217531,26.7
1604217533,40
1604217534,56.2
1604217535,37.5
1604217536,37.4
1604217537,53.4
1604217538,40
1604217540,33.4
1604217541,43.7
1604217542,46.7
1604217543,33.4
1604217544,40
1604217546,60.1
1604217547,33.3
1604217548,49.9
1604217549,31.2
1604217550,43.8
1604217551,25
1604217553,31.2
1604217554,50
1604217555,37.4
1604217556,25
1604217557,37.5
1604217558,37.5
1604217560,25
1604217561,37.5
1604217562,40
1604217563,31.2
1604217564,43.7
1604217565,31.2
1604217567,43.8
1604217568,25
1604217569,31.2
1604217570,25
1604217571,40
1604217572,26.7
1604217574,40
1604217575,46.7
1604217576,33.4
1604217577,33.3
1604217578,46.7
1604217579,40
1604217581,25
1604217582,40
1604217583,56.2
1604217584,25
1604217585,33.3
1604217587,60
1604217588,37.5
1604217589,40
1604217590,43.7
1604217591,40
1604217592,26.7
1604217594,40
1604217595,53.4
1604217596,31.2
1604217597,33.3
1604217598,43.8
1604217599,31.2
1604217601,50
1604217602,25
1604217603,50
1604217604,46.7
1604217605,40
1604217606,46.7
1604217608,26.7
1604217609,43.7
1604217610,53.3
1604217611,33.3
1604217612,73.4
1604217613,53.3
1604217615,46.7
1604217616,37.4
1604217617,25
1604217618,53.3
1604217619,33.4
1604217620,46.7
1604217622,60.1
1604217623,40.1
1604217624,49.9
1604217625,31.2
1604217626,37.4
1604217627,31.2
1604217629,43.8
1604217630,46.7
1604217631,26.7
1604217632,26.7
1604217633,25
1604217634,50
1604217636,31.2
1604217637,33.4
1604217638,31.2
1604217639,40
1604217640,26.7
1604217642,33.3
1604217643,50
1604217644,50
1604217645,37.4
1604217646,31.2
1604217647,43.8
1604217649,40
1604217650,33.4
1604217651,46.7
1604217652,33.4
1604217653,26.7
1604217654,46.7
1604217656,31.2
1604217657,25
1604217658,41.2
1604217659,53.4
1604217660,25
1604217661,43.8
1604217663,25
1604217664,40
1604217665,26.7
1604217666,25
1604217667,46.7
1604217668,31.2
1604217670,33.3
1604217671,53.3
1604217672,40
1604217673,33.4
1604217674,40
1604217676,20
1604217677,43.8
1604217678,33.4
1604217679,31.2
1604217680,43.6
1604217681,31.2
1604217683,46.7
1604217684,50
1604217685,25
1604217686,31.2
1604217687,46.7
1604217688,40
1604217690,33.3
1604217691,60
1604217692,43.7
1604217693,25
1604217694,37.5
1604217695,46.7
1604217697,31.2
1604217698,40
1604217699,53.3
1604217700,50
1604217701,26.7
1604217702,37.4
1604217704,26.7
1604217705,40
1604217706,31.2
1604217707,37.5
1604217708,25
1604217709,43.7
1604217711,46.7
1604217712,33.3
1604217713,31.2
1604217714,43.8
1604217715,40
1604217716,20
1604217718,33.3
1604217719,53.3
1604217720,33.4
1604217721,40
1604217722,46.7
1604217723,40
1604217725,31.2
1604217726,43.7
1604217727,43.8
1604217728,25
1604217729,31.2
1604217731,43.7
1604217732,56.2
1604217733,31.2
1604217734,37.5
1604217735,43.8
1604217736,25
1604217738,40
1604217739,53.3
1604217740,25
1604217741,18.8
1604217742,37.5
1604217743,43.7
1604217745,25
1604217746,31.2
1604217747,40
1604217748,40
1604217749,33.3
1604217750,41.2
1604217752,56.2
1604217753,37.4
1604217754,33.3
1604217755,50
1604217756,46.7
1604217757,26.7
1604217759,40
1604217760,46.7
1604217761,37.4
1604217762,25
1604217763,46.7
1604217764,37.5
1604217766,25
1604217767,26.7
1604217768,46.7
1604217769,31.2
1604217770,33.4
1604217772,40
1604217773,46.7
1604217774,26.7
1604217775,46.7
1604217776,37.5
1604217777,37.5
1604217779,18.8
1604217780,37.4
