ts,load
1604224194,18.6
1604224195,0
1604224196,0
1604224197,0
1604224199,0
1604224200,0
1604224201,0
1604224202,0
1604224203,0
1604224205,0
1604224206,6.2
1604224207,6.2
1604224208,0
1604224209,6.7
1604224210,6.7
1604224212,6.2
1604224213,0
1604224214,0
1604224215,0
1604224216,173.4
1604224217,62.4
1604224219,66.7
1604224220,125
1604224221,40
1604224222,25
1604224223,46.7
1604224224,53.3
1604224226,25
1604224227,26.7
1604224228,46.7
1604224229,43.8
1604224230,31.2
1604224232,31.2
1604224233,43.8
1604224234,46.7
1604224235,31.2
1604224236,33.3
1604224237,46.7
1604224239,53.4
1604224240,25
1604224241,53.4
1604224242,53.4
1604224243,43.8
1604224244,31.2
1604224246,37.5
1604224247,41.2
1604224248,53.4
1604224249,33.4
1604224250,46.7
1604224252,60
1604224253,50
1604224254,33.4
1604224255,33.3
1604224256,43.8
1604224257,31.2
1604224259,33.4
1604224260,37.5
1604224261,50
1604224262,40
1604224263,26.7
1604224264,31.2
1604224266,56.2
1604224267,46.7
1604224268,40
1604224269,33.3
1604224270,37.4
1604224271,37.5
1604224273,40
1604224274,31.2
1604224275,25
1604224276,33.3
1604224277,33.3
1604224279,37.5
1604224280,60
1604224281,37.5
1604224282,25
1604224283,46.7
1604224284,53.3
1604224286,40
1604224287,37.4
1604224288,43.8
1604224289,40
1604224290,25
1604224291,33.4
1604224293,50
1604224294,37.5
1604224295,25
1604224296,46.7
1604224297,53.3
1604224298,46.7
1604224300,31.2
1604224301,33.3
1604224302,56.2
1604224303,37.5
1604224304,33.4
1604224306,40
1604224307,56.2
1604224308,53.4
1604224309,31.2
1604224310,40
1604224311,50
1604224313,50
1604224314,25
1604224315,53.4
1604224316,46.7
1604224317,26.7
1604224318,31.2
1604224320,31.2
1604224321,46.7
1604224322,40
1604224323,33.3
1604224324,31.2
1604224326,53.3
1604224327,46.7
1604224328,25
1604224329,60
1604224330,62.4
1604224331,50
1604224333,37.5
1604224334,40
1604224335,31.2
1604224336,25
1604224337,25
1604224338,33.3
1604224340,41.2
1604224341,56.2
1604224342,40
1604224343,43.7
1604224344,50
1604224345,31.2
1604224347,31.2
1604224348,53.4
1604224349,50
1604224350,50
1604224351,50
1604224353,43.8
1604224354,40
1604224355,43.6
1604224356,33.4
1604224357,43.8
1604224358,53.4
1604224360,33.4
1604224361,31.2
1604224362,43.8
1604224363,46.7
1604224364,40.1
1604224365,37.4
1604224367,50
1604224368,46.7
1604224369,33.4
1604224370,31.2
1604224371,56.2
1604224372,37.5
1604224374,25
1604224375,31.2
1604224376,43.8
1604224377,43.7
1604224378,25
1604224380,53.4
1604224381,53.3
1604224382,46.7
1604224383,25
1604224384,53.4
1604224385,53.3
1604224387,33.3
1604224388,25
1604224389,50
1604224390,56.2
1604224391,40
1604224392,26.7
1604224394,43.8
1604224395,43.8
1604224396,53.3
1604224397,40
1604224398,31.2
1604224399,40
1604224401,25
1604224402,43.7
1604224403,46.7
1604224404,43.8
1604224405,25
1604224407,40
1604224408,53.3
1604224409,40
1604224410,31.2
1604224411,53.4
1604224412,53.3
1604224414,46.7
1604224415,26.7
1604224416,43.7
1604224417,40
1604224418,11.8
1604224419,12.5
1604224421,43.8
1604224422,37.5
1604224423,37.4
1604224424,33.4
1604224425,50
1604224427,31.2
1604224428,60.1
1604224429,46.7
1604224430,40
1604224431,31.2
1604224432,46.7
1604224434,26.7
1604224435,33.3
1604224436,56.2
1604224437,43.7
1604224438,25
1604224439,40
1604224441,50
1604224442,43.7
1604224443,25
1604224444,31.2
1604224445,50
1604224446,50
1604224448,37.4
1604224449,31.2
1604224450,43.7
1604224451,46.7
1604224452,29.4
1604224454,33.4
1604224455,46.7
1604224456,46.7
1604224457,25
1604224458,50
1604224459,56.2
1604224461,37.4
1604224462,33.4
1604224463,40
1604224464,53.3
1604224465,31.2
1604224466,31.2
1604224468,46.7
1604224469,50
1604224470,40
1604224471,26.7
1604224472,37.5
1604224474,56.2
1604224475,60.1
1604224476,33.3
1604224477,31.2
1604224478,50
1604224479,50
1604224481,40
1604224482,37.4
1604224483,50
1604224484,46.7
1604224485,26.7
1604224486,31.2
1604224488,62.4
1604224489,56.2
1604224490,25
1604224491,31.2
1604224492,50
1604224493,46.7
1604224495,25
1604224496,40
1604224497,60
1604224498,43.7
1604224499,26.7
1604224501,60.1
1604224502,43.7
1604224503,46.7
1604224504,40
1604224505,40
1604224506,56.2
1604224508,43.8
1604224509,37.4
1604224510,40
1604224511,43.8
1604224512,18.8
1604224513,13.3
1604224515,33.4
1604224516,31.2
1604224517,41.2
1604224518,43.8
1604224519,53.4
1604224521,31.2
1604224522,56.2
1604224523,49.9
1604224524,31.2
1604224525,50
1604224526,53.3
1604224528,40
1604224529,26.7
1604224530,43.8
1604224531,50
1604224532,31.2
1604224533,46.7
1604224535,60
1604224536,46.7
1604224537,26.7
1604224538,43.7
1604224539,31.2
1604224540,13.3
1604224542,53.3
1604224543,56.2
1604224544,25
1604224545,31.2
1604224546,37.5
1604224548,26.7
1604224549,43.7
1604224550,31.2
1604224551,53.4
1604224552,53.4
1604224553,40
1604224555,33.3
1604224556,43.8
1604224557,56.2
1604224558,25
1604224559,40
1604224560,40
1604224562,73.3
1604224563,40
1604224564,47.1
1604224565,56.2
1604224566,25
1604224567,53.3
1604224569,37.4
1604224570,37.4
1604224571,25
1604224572,50
1604224573,53.3
1604224575,33.3
1604224576,40
1604224577,37.4
1604224578,37.4
1604224579,50
1604224580,40
1604224582,25
1604224583,26.7
1604224584,56.2
1604224585,46.7
1604224586,43.7
1604224587,33.4
1604224589,43.8
1604224590,41.2
1604224591,53.3
1604224592,40
1604224593,50
1604224594,62.4
1604224596,37.4
1604224597,40
1604224598,50
1604224599,37.5
1604224600,46.7
1604224602,23.5
1604224603,43.8
1604224604,26.7
1604224605,50
1604224606,43.8
1604224607,41.2
1604224609,53.3
1604224610,46.7
1604224611,31.2
1604224612,43.7
1604224613,60
1604224614,33.3
1604224616,33.3
1604224617,43.8
1604224618,60.1
1604224619,37.4
1604224620,33.3
1604224622,47.1
1604224623,56.2
1604224624,37.4
1604224625,33.4
1604224626,43.8
1604224627,50
1604224629,43.7
1604224630,31.2
1604224631,53.4
1604224632,50
1604224633,43.7
1604224634,37.4
1604224636,53.3
1604224637,46.7
1604224638,26.7
1604224639,49.9
1604224640,50
1604224641,43.8
1604224643,25
1604224644,37.5
1604224645,50
1604224646,50
1604224647,40
1604224649,33.3
1604224650,40
1604224651,46.7
1604224652,53.4
1604224653,41.2
1604224654,50
1604224656,37.5
1604224657,31.2
1604224658,56.2
1604224659,50
1604224660,50
1604224661,25
1604224663,26.7
1604224664,60
1604224665,33.4
1604224666,46.7
1604224667,46.7
1604224668,40
1604224670,25
1604224671,53.4
1604224672,56.2
1604224673,31.2
1604224674,40
1604224676,53.3
1604224677,31.2
1604224678,33.4
1604224679,43.8
1604224680,46.7
1604224681,25
1604224683,37.5
1604224684,43.8
1604224685,43.7
1604224686,31.2
1604224687,37.5
1604224688,46.7
1604224690,56.2
1604224691,37.5
1604224692,49.9
1604224693,26.7
1604224694,40
1604224695,33.3
1604224697,53.4
1604224698,66.7
1604224699,12.4
1604224700,37.5
1604224701,50
1604224703,53.4
1604224704,26.7
1604224705,46.7
1604224706,26.7
1604224707,50
1604224708,37.4
1604224710,43.6
1604224711,37.5
1604224712,56.2
1604224713,40
1604224714,25
1604224715,40
1604224717,50
1604224718,46.7
1604224719,31.2
1604224720,33.3
1604224721,53.3
1604224722,46.7
1604224724,25
1604224725,37.4
1604224726,56.2
1604224727,53.4
1604224728,26.7
1604224730,43.8
1604224731,50
1604224732,33.3
1604224733,33.3
1604224734,50
1604224735,46.7
1604224737,26.7
1604224738,33.3
1604224739,50
1604224740,37.5
1604224741,18.8
1604224742,40
1604224744,47.1
1604224745,62.4
1604224746,31.2
1604224747,40
1604224748,60
1604224749,46.7
1604224751,25
1604224752,33.3
1604224753,43.8
1604224754,40
1604224755,26.7
1604224757,53.4
1604224758,50
1604224759,33.4
1604224760,46.7
1604224761,37.4
1604224762,26.7
1604224764,43.8
1604224765,50
1604224766,33.3
1604224767,43.8
1604224768,46.7
1604224769,46.7
1604224771,37.4
1604224772,53
1604224773,40
1604224774,40
1604224775,46.7
1604224776,46.7
1604224778,37.4
1604224779,33.3
1604224780,56.2
1604224781,56.2
1604224782,33.3
1604224784,37.4
1604224785,46.7
1604224786,46.7
1604224787,33.4
1604224788,37.5
1604224789,46.7
1604224791,43.7
1604224792,26.7
1604224793,31.2
1604224794,46.7
1604224795,40
1604224796,26.7
1604224798,60
1604224799,50
1604224800,31.2
1604224801,33.4
1604224802,60
1604224803,40
1604224805,26.7
1604224806,37.5
1604224807,50
1604224808,86.7
1604224809,25
1604224811,33.3
1604224812,50
1604224813,40
1604224814,46.7
1604224815,37.5
1604224816,6.7
