ts,load
1604224858,13.4
1604224859,0
1604224860,6.7
1604224861,0
1604224863,0
1604224864,0
1604224865,0
1604224866,0
1604224867,6.2
1604224868,6.2
1604224870,6.2
1604224871,0
1604224872,0
1604224873,0
1604224874,6.2
1604224875,6.2
1604224877,0
1604224878,0
1604224879,0
1604224880,0
1604224881,0
1604224882,6.2
1604224884,0
1604224885,6.2
1604224886,0
1604224887,0
1604224888,0
1604224889,0
1604224891,6.2
1604224892,0
1604224893,0
1604224894,0
1604224895,6.7
1604224896,160
1604224898,43.8
1604224899,50
1604224900,125
1604224901,20
1604224902,46.7
1604224903,46.7
1604224905,25
1604224906,33.3
1604224907,46.7
1604224908,37.4
1604224909,26.7
1604224910,46.7
1604224912,46.7
1604224913,26.7
1604224914,31.2
1604224915,50
1604224916,26.7
1604224918,31.2
1604224919,56.2
1604224920,46.7
1604224921,26.7
1604224922,40
1604224923,46.7
1604224925,25
1604224926,37.5
1604224927,50
1604224928,37.4
1604224929,37.4
1604224930,43.8
1604224932,33.3
1604224933,20
1604224934,40
1604224935,60.1
1604224936,25
1604224937,40
1604224939,53.4
1604224940,40
1604224941,33.4
1604224942,33.3
1604224943,37.5
1604224944,31.2
1604224946,40
1604224947,60.1
1604224948,26.7
1604224949,40
1604224950,53.4
1604224951,31.2
1604224953,20
1604224954,40
1604224955,37.5
1604224956,25
1604224957,37.5
1604224958,43.7
1604224960,31.2
1604224961,33.3
1604224962,60
1604224963,46.7
1604224964,20
1604224965,46.7
1604224967,40
1604224968,26.7
1604224969,46.7
1604224970,46.7
1604224971,18.8
1604224973,26.7
1604224974,60
1604224975,33.3
1604224976,25
1604224977,31.2
1604224978,35.3
1604224980,50
1604224981,20
1604224982,40
1604224983,46.7
1604224984,33.3
1604224985,26.7
1604224987,53.4
1604224988,40
1604224989,20
1604224990,40
1604224991,46.7
1604224992,25
1604224994,31.2
1604224995,43.8
1604224996,46.7
1604224997,40
1604224998,43.8
1604224999,43.8
1604225001,40
1604225002,46.7
1604225003,53.4
1604225004,53.4
1604225005,37.4
1604225006,50
1604225008,25
1604225009,31.2
1604225010,40
1604225011,40
1604225012,33.4
1604225014,40
1604225015,50
1604225016,31.2
1604225017,25
1604225018,53.4
1604225019,40
1604225021,33.4
1604225022,35.3
1604225023,46.7
1604225024,46.7
1604225025,31.2
1604225026,43.8
1604225028,25
1604225029,43.8
1604225030,53.4
1604225031,46.7
1604225032,26.7
1604225033,40
1604225035,53.4
1604225036,26.7
1604225037,31.2
1604225038,43.8
1604225039,31.2
1604225040,25
1604225042,37.5
1604225043,40
1604225044,25
1604225045,26.7
1604225046,50
1604225047,46.7
1604225049,25
1604225050,26.7
1604225051,37.5
1604225052,31.2
1604225053,25
1604225055,40
1604225056,40
1604225057,25
1604225058,31.2
1604225059,43.8
1604225060,43.7
1604225062,31.2
1604225063,50
1604225064,43.7
1604225065,25
1604225066,25
1604225067,43.8
1604225069,31.2
1604225070,18.8
1604225071,37.5
1604225072,37.5
1604225073,26.7
1604225074,33.3
1604225076,26.7
1604225077,40
1604225078,20
1604225079,37.4
1604225080,46.7
1604225081,26.7
1604225083,33.3
1604225084,43.8
1604225085,40
1604225086,26.7
1604225087,46.7
1604225088,40
1604225090,20
1604225091,40
1604225092,53.4
1604225093,33.3
1604225094,26.7
1604225095,53.4
1604225097,46.7
1604225098,20
1604225099,53.4
1604225100,37.5
1604225101,25
1604225103,40
1604225104,46.7
1604225105,33.3
1604225106,33.4
1604225107,43.7
1604225108,43.8
1604225110,31.2
1604225111,33.3
1604225112,40
1604225113,26.7
1604225114,46.7
1604225115,40
1604225117,25
1604225118,40
1604225119,33.3
1604225120,26.7
1604225121,33.3
1604225122,43.8
1604225124,40
1604225125,26.7
1604225126,40
1604225127,53.4
1604225128,40
1604225129,26.7
1604225131,37.5
1604225132,40
1604225133,26.7
1604225134,37.5
1604225135,50
1604225136,20
1604225138,20
1604225139,37.5
1604225140,31.2
1604225141,33.4
1604225142,43.8
1604225143,43.8
1604225145,18.8
1604225146,43.8
1604225147,40
1604225148,33.4
1604225149,40
1604225150,43.8
1604225152,40
1604225153,33.4
1604225154,46.7
1604225155,40
1604225156,25
1604225158,46.7
1604225159,43.7
1604225160,26.7
1604225161,31.2
1604225162,13.3
1604225163,18.8
1604225165,46.7
1604225166,33.4
1604225167,40
1604225168,26.7
1604225169,73.4
1604225170,26.7
1604225172,50
1604225173,40
1604225174,53.4
1604225175,53.4
1604225176,25
1604225177,25
1604225179,62.5
1604225180,46.7
1604225181,26.7
1604225182,40
1604225183,37.5
1604225184,25
1604225186,37.5
1604225187,43.8
1604225188,33.4
1604225189,33.3
1604225190,46.7
1604225191,37.5
1604225193,26.7
1604225194,33.3
1604225195,46.7
1604225196,18.8
1604225197,33.3
1604225198,43.7
1604225200,40
1604225201,40
1604225202,43.7
1604225203,50
1604225204,26.7
1604225206,40
1604225207,40
1604225208,26.7
