ts,load
1604208533,6.2
1604208534,0
1604208535,0
1604208536,6.7
1604208538,0
1604208539,0
1604208540,6.7
1604208541,0
1604208542,0
1604208543,0
1604208545,0
1604208546,6.7
1604208547,6.7
1604208548,0
1604208549,0
1604208550,0
1604208552,0
1604208553,0
1604208554,0
1604208555,0
1604208556,6.7
1604208557,6.7
1604208559,0
1604208560,6.2
1604208561,6.2
1604208562,0
1604208563,0
1604208564,0
1604208566,0
1604208567,6.2
1604208568,0
1604208569,0
1604208570,0
1604208571,0
1604208573,0
1604208574,0
1604208575,0
1604208576,0
1604208577,0
1604208578,0
1604208580,6.7
1604208581,0
1604208582,0
1604208583,6.7
1604208584,0
1604208585,0
1604208587,53.4
1604208588,26.7
1604208589,25
1604208590,29.4
1604208591,33.3
1604208592,13.3
1604208594,40
1604208595,46.7
1604208596,31.2
1604208597,25
1604208598,50
1604208599,25
1604208601,20
1604208602,37.5
1604208603,37.5
1604208604,20
1604208605,43.7
1604208606,46.7
1604208608,13.3
1604208609,33.3
1604208610,40
1604208611,33.4
1604208612,20
1604208614,31.2
1604208615,31.2
1604208616,20
1604208617,46.7
1604208618,43.6
1604208619,18.8
1604208621,20
1604208622,25
1604208623,33.3
1604208624,18.8
1604208625,37.4
1604208626,31.2
1604208628,40
1604208629,20
1604208630,31.2
1604208631,53.4
1604208632,40
1604208633,33.3
1604208635,13.3
1604208636,37.4
1604208637,40
1604208638,20
1604208639,37.5
1604208640,40
1604208642,20
1604208643,37.4
1604208644,40
1604208645,26.7
1604208646,18.8
1604208647,46.7
1604208649,33.3
1604208650,20
1604208651,33.3
1604208652,37.5
1604208653,20
1604208654,33.3
1604208656,40
1604208657,33.4
1604208658,46.7
1604208659,43.7
1604208660,26.7
1604208661,6.7
1604208663,46.7
1604208664,18.8
1604208665,31.2
1604208666,37.5
1604208667,33.3
1604208668,33.4
1604208670,40
1604208671,37.4
1604208672,18.8
1604208673,33.3
1604208674,37.5
1604208675,20
1604208677,20
1604208678,46.7
1604208679,31.2
1604208680,31.2
1604208681,33.3
1604208682,20
1604208684,25
1604208685,43.7
1604208686,33.3
1604208687,25
1604208688,43.8
1604208689,25
1604208691,26.7
1604208692,40
1604208693,40
1604208694,20
1604208695,26.7
1604208697,37.5
1604208698,31.2
1604208699,26.7
1604208700,46.7
1604208701,37.4
1604208702,13.3
1604208704,12.4
1604208705,26.7
1604208706,33.4
1604208707,31.2
1604208708,49.9
1604208709,37.4
1604208711,33.3
1604208712,37.4
1604208713,37.5
1604208714,25
1604208715,33.4
1604208716,20
1604208718,43.8
1604208719,26.7
1604208720,33.3
