ts,load
1604214012,18.6
1604214013,0
1604214014,6.2
1604214015,6.2
1604214016,0
1604214018,6.2
1604214019,68.6
1604214020,60
1604214021,31.2
1604214022,87.5
1604214024,33.3
1604214025,43.8
1604214026,43.8
1604214027,33.4
1604214028,43.7
1604214029,53.3
1604214031,50
1604214032,37.4
1604214033,43.8
1604214034,66.7
1604214035,37.5
1604214036,43.7
1604214038,40
1604214039,53.3
1604214040,43.7
1604214041,31.2
1604214042,37.5
1604214044,56.2
1604214045,37.5
1604214046,25
1604214047,60
1604214048,62.4
1604214049,37.5
1604214051,25
1604214052,46.7
1604214053,46.7
1604214054,43.7
1604214055,43.7
1604214056,35.3
1604214058,50
1604214059,62.4
1604214060,25
1604214061,53.4
1604214062,43.8
1604214064,60
1604214065,26.7
1604214066,43.7
1604214067,35.3
1604214068,23.5
1604214069,62.5
1604214071,53.3
1604214072,43.7
1604214073,37.4
1604214074,53.3
1604214075,31.2
1604214076,37.4
1604214078,50
1604214079,60
1604214080,31.2
1604214081,33.4
1604214082,50
1604214084,50
1604214085,40
1604214086,43.7
1604214087,60
1604214088,50
1604214089,35.3
1604214091,25
1604214092,46.7
1604214093,50
1604214094,31.2
1604214095,37.4
1604214096,50
1604214098,50
1604214099,40
1604214100,26.7
1604214101,40
1604214102,60
1604214103,66.7
1604214105,43.7
1604214106,50
1604214107,43.8
1604214108,37.4
1604214109,31.2
1604214111,50
1604214112,50
1604214113,49.9
1604214114,33.3
1604214115,62.5
1604214116,33.3
1604214118,53.3
1604214119,53.3
1604214120,49.9
1604214121,49.9
1604214122,46.7
1604214124,53.3
1604214125,31.2
1604214126,46.7
1604214127,49.9
1604214128,50
1604214129,43.8
1604214131,31.2
1604214132,37.4
1604214133,50
1604214134,40
1604214135,20
1604214136,43.7
1604214138,62.4
1604214139,46.7
1604214140,40
1604214141,43.6
1604214142,43.8
1604214144,50
1604214145,31.2
1604214146,53.3
1604214147,60
1604214148,46.7
1604214149,31.2
1604214151,43.7
1604214152,43.8
1604214153,50
1604214154,31.2
1604214155,40
1604214156,53.4
1604214158,53.4
1604214159,31.2
1604214160,46.7
1604214161,46.7
1604214162,50
1604214163,31.2
1604214165,31.2
1604214166,46.7
1604214167,60
1604214168,50
1604214169,31.2
1604214171,33.3
1604214172,73.4
1604214173,46.7
1604214174,33.4
1604214175,31.2
1604214176,46.7
1604214178,40
1604214179,25
1604214180,31.2
1604214181,60
1604214182,50
1604214183,33.3
1604214185,25
1604214186,53.4
1604214187,60
1604214188,37.5
1604214189,43.7
1604214191,56.2
1604214192,53.3
1604214193,37.5
1604214194,40
1604214195,43.8
1604214196,53.3
1604214198,37.5
1604214199,33.4
1604214200,43.7
1604214201,60
1604214202,37.5
1604214203,25
1604214205,37.5
1604214206,53.3
1604214207,46.7
1604214208,37.4
1604214209,40
1604214211,50
1604214212,31.2
1604214213,37.5
1604214214,50
1604214215,56.2
1604214216,37.4
1604214218,37.4
1604214219,33.3
1604214220,62.5
1604214221,46.7
1604214222,31.2
1604214223,37.5
1604214225,56.2
1604214226,37.5
1604214227,33.4
1604214228,46.7
1604214229,56.2
1604214231,43.8
1604214232,33.3
1604214233,40
1604214234,50
1604214235,50
1604214236,43.7
1604214238,31.2
1604214239,37.4
1604214240,41.2
1604214241,53.4
1604214242,50
1604214243,37.5
1604214245,25
1604214246,37.5
1604214247,50
1604214248,33.3
1604214249,31.2
1604214251,43.8
1604214252,53.3
1604214253,43.7
1604214254,25
1604214255,33.3
1604214256,56.2
1604214258,46.7
1604214259,35.3
1604214260,33.3
1604214261,53.3
1604214262,46.7
1604214263,25
1604214265,40
1604214266,44.5
1604214267,60
1604214268,37.5
1604214269,26.7
1604214271,40
1604214272,50
1604214273,31.2
1604214274,31.2
1604214275,50
1604214276,46.7
1604214278,31.2
1604214279,31.2
1604214280,50
1604214281,37.5
1604214282,37.5
1604214283,43.8
1604214285,50
1604214286,37.4
1604214287,33.3
1604214288,53.3
1604214289,43.7
1604214290,31.2
1604214292,31.2
1604214293,53.4
1604214294,53.3
1604214295,40
1604214296,43.7
1604214298,43.8
1604214299,60
1604214300,50
1604214301,25
1604214302,43.7
1604214303,26.7
1604214305,33.3
1604214306,53.4
1604214307,56.2
1604214308,43.8
1604214309,26.7
1604214310,50
1604214312,43.8
1604214313,43.8
1604214314,40
1604214315,37.5
1604214316,43.7
1604214318,41.2
1604214319,66.7
1604214320,31.2
1604214321,33.3
1604214322,50
1604214323,43.8
1604214325,40
1604214326,25
1604214327,43.8
1604214328,62.4
1604214329,25
1604214330,37.4
1604214332,37.5
1604214333,60
1604214334,37.5
1604214335,25
1604214336,31.2
1604214338,53.3
1604214339,46.7
1604214340,29.4
1604214341,31.2
1604214342,56.2
1604214343,60
1604214345,40
1604214346,40
1604214347,50
1604214348,37.5
1604214349,37.4
1604214350,40
1604214352,43.8
1604214353,53.3
1604214354,31.2
1604214355,46.7
1604214356,50
1604214358,56.2
1604214359,43.7
1604214360,33.4
1604214361,43.7
1604214362,53.3
1604214363,46.7
1604214365,31.2
1604214366,43.7
1604214367,50
1604214368,43.8
1604214369,31.2
1604214370,37.5
1604214372,60
1604214373,50
1604214374,31.2
1604214375,33.3
1604214376,75
1604214378,43.8
1604214379,31.2
1604214380,43.7
1604214381,53.3
1604214382,37.5
1604214383,50
1604214385,26.7
1604214386,37.5
1604214387,53.3
1604214388,37.5
1604214389,50
1604214390,25
1604214392,33.3
1604214393,53.4
1604214394,31.2
