ts,load
1604213996,13.4
1604213997,0
1604213998,0
1604214000,0
1604214001,0
1604214002,6.7
1604214003,0
1604214004,0
1604214005,6.7
1604214007,6.7
1604214008,0
1604214009,6.7
1604214010,6.7
1604214011,6.2
1604214012,13.4
1604214014,0
1604214015,0
1604214016,0
1604214017,0
1604214018,62.4
1604214020,37.4
1604214021,43.7
1604214022,50
1604214023,33.3
1604214024,60
1604214025,43.7
1604214027,25
1604214028,37.4
1604214029,60.1
1604214030,43.8
1604214031,26.7
1604214033,33.3
1604214034,74.8
1604214035,37.5
1604214036,25
1604214037,33.3
1604214038,46.7
1604214040,43.8
1604214041,31.2
1604214042,26.7
1604214043,56.2
1604214044,43.8
1604214045,25
1604214047,33.3
1604214048,43.7
1604214049,53.3
1604214050,37.4
1604214051,26.7
1604214052,46.7
1604214054,46.7
1604214055,31.2
1604214056,43.7
1604214057,50
1604214058,43.7
1604214060,31.2
1604214061,31.2
1604214062,50
1604214063,31.2
1604214064,26.7
1604214065,31.2
1604214067,53.3
1604214068,46.7
1604214069,25
1604214070,46.7
1604214071,37.4
1604214072,46.7
1604214074,53.3
1604214075,53.4
1604214076,50
1604214077,43.8
1604214078,26.7
1604214080,31.2
1604214081,50
1604214082,62.4
1604214083,26.7
1604214084,40
1604214085,46.7
1604214087,46.7
1604214088,43.6
1604214089,33.3
1604214090,50
1604214091,37.5
1604214092,26.7
1604214094,31.2
1604214095,53.4
1604214096,46.7
1604214097,18.8
1604214098,31.2
1604214099,43.8
1604214101,50
1604214102,26.7
1604214103,50
1604214104,60.1
1604214105,33.3
1604214107,43.8
1604214108,33.3
1604214109,53.4
1604214110,43.8
1604214111,33.3
1604214112,53.3
1604214114,40
1604214115,53.3
1604214116,40
1604214117,46.7
1604214118,13.3
1604214119,25
1604214121,25
1604214122,50
1604214123,37.5
1604214124,37.4
1604214125,37.5
1604214126,43.8
1604214128,37.4
1604214129,33.4
1604214130,25
1604214131,46.7
1604214132,46.7
1604214134,26.7
1604214135,33.3
1604214136,50
1604214137,37.5
1604214138,20
1604214139,46.7
1604214141,46.7
1604214142,43.7
1604214143,25
1604214144,37.4
1604214145,18.8
1604214146,46.7
1604214148,31.2
1604214149,25
1604214150,43.8
1604214151,40
1604214152,33.4
1604214153,37.5
1604214155,50
1604214156,40
1604214157,33.3
1604214158,43.8
1604214159,46.7
1604214161,37.4
1604214162,31.2
1604214163,37.4
1604214164,60.1
1604214165,37.5
1604214166,26.7
1604214168,46.7
1604214169,46.7
1604214170,43.8
1604214171,31.2
1604214172,25
1604214173,46.7
1604214175,46.7
1604214176,25
1604214177,26.7
1604214178,46.7
1604214179,40
1604214181,26.7
1604214182,43.7
1604214183,43.8
1604214184,25
1604214185,53.3
1604214186,60.1
1604214188,33.4
1604214189,53.4
1604214190,40
1604214191,53.3
1604214192,50
1604214193,25
1604214195,26.7
1604214196,41.2
1604214197,50
1604214198,25
1604214199,37.4
1604214200,53.3
1604214202,62.4
1604214203,31.2
1604214204,31.2
1604214205,53.3
1604214206,40
1604214208,26.7
1604214209,26.7
1604214210,43.8
1604214211,53.4
1604214212,33.3
1604214213,40
1604214215,56.2
1604214216,60.1
1604214217,37.4
1604214218,33.3
1604214219,43.8
1604214220,40
1604214222,33.4
1604214223,37.5
1604214224,43.8
1604214225,33.3
1604214226,31.2
1604214228,43.6
1604214229,43.7
1604214230,53.4
1604214231,33.4
1604214232,46.7
1604214233,60
1604214235,43.7
1604214236,26.7
1604214237,43.8
1604214238,50
1604214239,33.3
1604214240,25
1604214242,46.7
1604214243,53.3
1604214244,31.2
1604214245,26.7
1604214246,40
1604214247,46.7
1604214249,18.8
1604214250,40
1604214251,56.2
1604214252,37.5
1604214253,20
1604214255,25
1604214256,43.8
1604214257,56.2
1604214258,33.4
1604214259,37.5
1604214260,50
1604214262,31.2
1604214263,26.7
1604214264,53.4
1604214265,43.8
1604214266,37.4
1604214267,18.8
1604214269,40
1604214270,60.1
1604214271,40.1
1604214272,37.5
1604214273,40
1604214274,53.3
1604214276,25
1604214277,31.2
1604214278,40
1604214279,53.4
1604214280,37.4
1604214282,37.4
1604214283,60.1
1604214284,40
1604214285,33.4
1604214286,37.5
1604214287,46.7
1604214289,43.7
1604214290,33.4
1604214291,37.4
1604214292,46.7
1604214293,46.7
1604214294,33.4
1604214296,31.2
1604214297,43.8
1604214298,40
1604214299,20
1604214300,25
1604214301,31.2
1604214303,53.4
1604214304,43.8
1604214305,53.3
1604214306,25
1604214307,40.1
1604214309,46.7
1604214310,25
1604214311,40
1604214312,50
1604214313,37.5
1604214314,26.7
1604214316,37.4
1604214317,50
1604214318,31.2
1604214319,25
1604214320,50
1604214321,43.8
1604214323,33.3
1604214324,26.7
1604214325,50
1604214326,43.8
1604214327,18.8
1604214329,31.2
1604214330,43.8
1604214331,43.7
1604214332,25
1604214333,40
1604214334,46.7
1604214336,53.3
1604214337,40
1604214338,31.2
1604214339,60.1
1604214340,46.7
1604214341,18.8
1604214343,33.3
1604214344,40
1604214345,40
1604214346,25
1604214347,31.2
1604214348,40
1604214350,40
1604214351,40
1604214352,37.5
1604214353,43.8
1604214354,26.7
1604214356,43.8
1604214357,31.2
1604214358,31.2
1604214359,50
1604214360,43.8
1604214361,31.2
1604214363,56.2
1604214364,31.2
1604214365,33.3
1604214366,43.8
1604214367,40
1604214368,26.7
1604214370,31.2
1604214371,50
1604214372,37.5
1604214373,25
1604214374,33.3
1604214375,40
1604214377,31.2
1604214378,60.1
1604214379,20
1604214380,33.4
1604214381,60
1604214383,37.5
1604214384,26.7
1604214385,60
1604214386,37.5
1604214387,26.7
1604214388,43.8
1604214390,33.3
1604214391,60.1
1604214392,56.2
1604214393,46.7
1604214394,20
1604214395,33.4
1604214397,33.4
1604214398,62.4
1604214399,31.2
1604214400,43.7
1604214401,46.7
1604214403,53.3
1604214404,43.8
1604214405,50
1604214406,25
1604214407,25
1604214408,53.3
1604214410,46.7
1604214411,26.7
1604214412,31.2
1604214413,43.8
1604214414,37.5
1604214415,25
1604214417,46.7
1604214418,53.3
1604214419,33.3
1604214420,40
1604214421,43.8
1604214422,50
1604214424,20
1604214425,33.3
1604214426,53.3
1604214427,33.3
1604214428,26.7
1604214430,26.7
1604214431,46.7
1604214432,43.8
1604214433,31.2
1604214434,46.7
1604214435,46.7
1604214437,31.2
1604214438,25
1604214439,40
1604214440,40
1604214441,33.3
1604214442,26.7
1604214444,43.8
1604214445,37.5
1604214446,25
1604214447,46.7
1604214448,50
1604214449,37.4
1604214451,26.7
1604214452,37.5
1604214453,50
1604214454,40
1604214455,46.7
1604214456,37.5
1604214458,43.8
1604214459,60
1604214460,43.8
1604214461,20
1604214462,40
1604214464,26.7
1604214465,40
1604214466,73.4
1604214467,37.5
1604214468,26.7
1604214469,33.3
1604214471,50
1604214472,37.5
1604214473,26.7
1604214474,31.2
1604214475,46.7
1604214476,40
1604214478,66.7
1604214479,31.2
1604214480,50
1604214481,46.7
1604214482,31.2
1604214483,40.1
1604214485,50
1604214486,31.2
1604214487,33.3
1604214488,50
1604214489,40
1604214491,33.4
1604214492,33.3
1604214493,31.2
1604214494,60
1604214495,46.7
1604214496,20
1604214498,33.3
1604214499,60
1604214500,40
1604214501,33.4
1604214502,37.4
1604214503,46.7
1604214505,31.2
1604214506,26.7
1604214507,40
1604214508,46.7
1604214509,40
1604214511,18.8
1604214512,43.8
1604214513,46.7
1604214514,43.7
1604214515,46.7
1604214516,26.7
1604214518,31.2
1604214519,43.7
1604214520,25
1604214521,37.4
1604214522,50
1604214523,31.2
1604214525,26.7
1604214526,53.4
1604214527,43.8
1604214528,37.4
1604214529,26.7
1604214530,50
1604214532,53.4
1604214533,26.7
1604214534,43.7
1604214535,46.7
1604214536,40
1604214538,25
1604214539,37.4
1604214540,47.1
1604214541,46.7
1604214542,53.3
1604214543,53.4
1604214545,40
1604214546,33.4
1604214547,43.6
1604214548,26.7
1604214549,46.7
1604214550,40
1604214552,25
1604214553,40
1604214554,50
1604214555,40
1604214556,25
1604214557,33.3
1604214559,53.3
1604214560,33.3
1604214561,31.2
1604214562,37.5
1604214563,53.4
1604214565,31.2
1604214566,46.7
1604214567,49.9
1604214568,60
1604214569,33.3
1604214570,40
1604214572,53.3
1604214573,37.5
1604214574,26.7
1604214575,40
1604214576,46.7
1604214577,46.7
1604214579,31.2
1604214580,40
1604214581,53.4
1604214582,40
1604214583,40
1604214584,20
1604214586,33.3
1604214587,29.4
1604214588,50
1604214589,46.7
1604214590,33.4
1604214592,60
1604214593,31.2
1604214594,31.2
1604214595,50
1604214596,40.1
1604214597,31.2
1604214599,37.4
1604214600,46.7
1604214601,31.2
1604214602,37.4
1604214603,20
1604214604,56.2
1604214606,37.4
1604214607,26.7
