ts,load
1604223484,13.4
1604223485,0
1604223486,6.2
1604223487,0
1604223488,0
1604223490,0
1604223491,0
1604223492,0
1604223493,0
1604223494,0
1604223495,0
1604223497,0
1604223498,6.7
1604223499,0
1604223500,0
1604223501,6.7
1604223502,0
1604223504,0
1604223505,0
1604223506,0
1604223507,0
1604223508,6.7
1604223509,0
1604223511,6.7
1604223512,0
1604223513,0
1604223514,0
1604223515,0
1604223516,13.4
1604223518,0
1604223519,0
1604223520,0
1604223521,6.2
1604223522,0
1604223523,0
1604223525,0
1604223526,0
1604223527,0
1604223528,0
1604223529,0
1604223530,0
1604223532,0
1604223533,0
1604223534,6.7
1604223535,0
1604223536,6.2
1604223537,37.5
1604223539,60
1604223540,26.7
1604223541,33.3
1604223542,33.3
1604223543,18.8
1604223544,37.4
1604223546,43.8
1604223547,31.2
1604223548,25
1604223549,37.5
1604223550,31.2
1604223551,26.7
1604223553,37.5
1604223554,33.3
1604223555,26.7
1604223556,40
1604223557,31.2
1604223558,13.3
1604223560,40
1604223561,40
1604223562,25
1604223563,43.6
1604223564,37.5
1604223566,25
1604223567,33.3
1604223568,46.7
1604223569,26.7
1604223570,25
1604223571,37.5
1604223573,31.2
1604223574,20
1604223575,31.2
1604223576,31.2
1604223577,18.8
1604223578,26.7
1604223580,35.3
1604223581,40
1604223582,20
1604223583,25
1604223584,40
1604223585,25
1604223587,31.2
1604223588,50
1604223589,26.7
1604223590,33.4
1604223591,25
1604223592,26.7
1604223594,43.7
1604223595,26.7
1604223596,33.3
1604223597,46.7
1604223598,31.2
1604223599,20
1604223601,46.7
1604223602,26.7
1604223603,33.3
1604223604,20
1604223605,18.7
1604223606,37.5
1604223608,31.2
1604223609,20
1604223610,46.7
1604223611,46.7
1604223612,20
1604223613,25
1604223615,50
1604223616,31.2
1604223617,26.7
1604223618,37.5
1604223619,46.7
1604223620,20
1604223622,43.7
1604223623,31.2
1604223624,18.8
1604223625,25
1604223626,40
1604223628,33.3
1604223629,31.2
1604223630,18.8
1604223631,20
1604223632,46.7
1604223633,31.2
1604223635,40
1604223636,40.1
1604223637,26.7
1604223638,40
1604223639,46.7
