ts,load
1604209906,6.2
1604209908,0
1604209909,0
1604209910,0
1604209911,0
1604209912,6.2
1604209913,0
1604209915,0
1604209916,0
1604209917,6.2
1604209918,0
1604209919,0
1604209920,6.7
1604209922,6.7
1604209923,0
1604209924,0
1604209925,6.7
1604209926,0
1604209927,6.7
1604209929,0
1604209930,6.2
1604209931,6.2
1604209932,6.2
1604209933,0
1604209934,6.2
1604209936,6.2
1604209937,0
1604209938,0
1604209939,0
1604209940,0
1604209941,0
1604209943,20
1604209944,133.4
1604209945,50
1604209946,86.7
1604209947,50
1604209948,26.7
1604209950,40
1604209951,46.7
1604209952,33.4
1604209953,31.2
1604209954,50
1604209955,31.2
1604209957,25
1604209958,43.8
1604209959,46.7
1604209960,25
1604209961,37.5
1604209963,50
1604209964,33.3
1604209965,33.4
1604209966,46.7
1604209967,37.4
1604209968,25
1604209970,37.5
1604209971,43.8
1604209972,26.7
1604209973,33.3
1604209974,53.4
1604209975,37.5
1604209977,25
1604209978,50
1604209979,31.2
1604209980,25
1604209981,25
1604209982,46.7
1604209984,33.3
1604209985,26.7
1604209986,53.4
1604209987,37.4
1604209988,33.3
1604209989,60
1604209991,46.7
1604209992,26.7
1604209993,40
1604209994,50
1604209995,31.2
1604209996,25
1604209998,50
1604209999,33.3
1604210000,26.7
1604210001,40
1604210002,40
1604210003,26.7
1604210005,26.7
1604210006,46.7
1604210007,40
1604210008,26.7
1604210009,40
1604210011,46.7
1604210012,26.7
1604210013,40
1604210014,60.1
1604210015,31.2
1604210016,33.4
1604210018,37.5
1604210019,43.8
1604210020,37.5
1604210021,20
1604210022,46.7
1604210023,33.3
1604210025,33.3
1604210026,43.8
1604210027,31.2
1604210028,25
1604210029,41.2
1604210030,49.9
1604210032,26.7
1604210033,53.4
1604210034,53.4
1604210035,33.3
1604210036,33.3
1604210037,46.7
1604210039,33.3
1604210040,33.4
1604210041,46.7
1604210042,40
1604210043,26.7
1604210044,37.4
1604210046,43.8
1604210047,37.4
1604210048,25
1604210049,43.8
1604210050,37.5
1604210051,20
1604210053,37.4
1604210054,43.8
1604210055,26.7
1604210056,53.4
1604210057,23.5
1604210059,46.7
1604210060,66.7
1604210061,33.4
1604210062,46.7
1604210063,37.4
1604210064,31.2
1604210066,46.7
1604210067,40
1604210068,25
1604210069,31.2
1604210070,50
1604210071,31.2
1604210073,31.2
1604210074,37.5
1604210075,43.7
1604210076,18.8
1604210077,31.2
1604210078,50
1604210080,33.3
