1604214031300,false,128,35249752,131738373,0,0
1604214044087,false,256,68570520,156547453,0,0
1604214056901,false,384,101884288,168228270,0,0
1604214069739,false,512,135479048,155976150,0,0
1604214082510,true,640,168532504,150881396,0,22
1604214095290,false,128,34270856,138579254,0,0
1604214108086,false,256,67607744,138413954,0,0
1604214120891,false,384,100920120,122456234,0,0
1604214133702,true,512,134233232,120272879,0,14
1604214146485,false,128,34258920,112701985,0,0
1604214159286,false,256,67575440,104622483,0,0
1604214172105,true,384,100891104,93575635,0,17
1604214184888,false,128,34259256,102177829,0,0
1604214197690,false,256,67590440,109910660,0,0
1604214210483,false,384,100911208,123572304,0,0
1604214223286,false,512,134218984,136023038,0,0
1604214236103,true,640,167541688,157303721,0,17
1604214248895,false,128,34249320,149163343,0,0
1604214261687,false,256,67565112,156518804,0,0
1604214274485,false,384,100893400,166957155,0,0
1604214287286,false,512,134197360,146103813,0,0
1604214300188,true,641,167789144,153218791,17,18
1604214338588,false,384,101125664,108451669,0,0
1604214377023,true,768,201067336,94116798,0,21
1604214415400,true,384,101190880,96889488,0,9
1604214453800,true,384,101149104,83746530,0,9
1604214492196,true,384,101163544,86616844,0,11
1604214530605,true,384,101141288,86485651,0,13
1604214569017,true,384,101154656,77529408,0,19
1604214607399,true,384,101152192,90355979,0,12
