1604214709.223;200;0.276;0.276
1604214709.244;200;0.123;0.120
1604214709.245;200;0.098;0.096
1604214709.251;200;0.204;0.204
1604214709.259;200;0.336;0.336
1604214709.265;200;0.243;0.244
1604214709.285;200;0.064;0.060
1604214709.289;200;0.043;0.044
1604214709.301;200;0.229;0.224
1604214709.320;200;0.223;0.224
1604214709.320;200;0.323;0.320
1604214709.326;200;0.349;0.348
1604214709.328;200;0.156;0.152
1604214709.342;200;0.071;0.072
1604214709.350;200;0.153;0.156
1604214709.350;200;0.054;0.056
1604214709.366;200;0.045;0.048
1604214709.389;200;0.043;0.044
1604214709.417;200;0.046;0.048
1604214709.436;200;0.040;0.040
1604214709.459;200;0.038;0.040
1604214709.484;200;0.038;0.040
1604214709.515;200;0.044;0.048
1604214709.528;200;0.032;0.032
1604214709.564;200;0.043;0.048
1604214709.588;200;0.042;0.040
1604214709.613;200;0.042;0.040
1604214709.631;200;0.035;0.036
1604214709.662;200;0.041;0.048
1604214709.689;200;0.043;0.044
1604214709.713;200;0.042;0.044
1604214709.732;200;0.036;0.036
1604214709.770;200;0.049;0.052
1604214709.786;200;0.040;0.040
1604214709.812;200;0.041;0.040
1604214709.829;200;0.033;0.032
1604214709.865;200;0.044;0.044
1604214709.892;200;0.046;0.044
1604214709.918;200;0.047;0.048
1604214709.928;200;0.032;0.032
1604214709.967;200;0.046;0.052
1604214709.986;200;0.040;0.040
1604214710.014;200;0.043;0.044
1604214710.031;200;0.035;0.036
1604214710.069;200;0.048;0.052
1604214710.084;200;0.038;0.036
1604214710.112;200;0.041;0.040
1604214710.133;200;0.037;0.036
1604214710.163;200;0.042;0.044
1604214710.186;200;0.040;0.040
1604214710.217;200;0.046;0.048
1604214710.229;200;0.033;0.032
1604214710.270;200;0.049;0.052
1604214710.285;200;0.039;0.036
1604214710.312;200;0.041;0.040
1604214710.326;200;0.030;0.032
1604214710.362;200;0.041;0.044
1604214710.386;200;0.040;0.044
1604214710.413;200;0.042;0.044
1604214710.433;200;0.037;0.040
1604214710.464;200;0.043;0.044
1604214710.489;200;0.043;0.044
1604214710.523;200;0.052;0.052
1604214710.532;200;0.036;0.036
1604214710.563;200;0.042;0.044
1604214710.589;200;0.043;0.040
1604214710.611;200;0.040;0.040
1604214710.638;200;0.042;0.044
1604214710.658;200;0.037;0.040
1604214710.683;200;0.037;0.036
1604214710.724;200;0.053;0.052
1604214710.728;200;0.032;0.032
1604214710.763;200;0.042;0.040
1604214710.785;200;0.039;0.036
1604214710.817;200;0.046;0.048
1604214710.825;200;0.029;0.032
1604214710.860;200;0.039;0.044
1604214710.885;200;0.039;0.040
1604214710.913;200;0.042;0.044
1604214710.930;200;0.034;0.036
1604214710.967;200;0.046;0.052
1604214710.984;200;0.038;0.036
1604214711.014;200;0.043;0.048
1604214711.028;200;0.032;0.032
1604214711.064;200;0.043;0.048
1604214711.086;200;0.040;0.040
1604214711.126;200;0.055;0.056
1604214711.127;200;0.031;0.032
1604214711.167;200;0.046;0.048
1604214711.185;200;0.039;0.036
1604214711.213;200;0.042;0.044
1604214711.231;200;0.035;0.036
1604214711.260;200;0.039;0.040
1604214711.286;200;0.040;0.040
1604214711.312;200;0.041;0.040
1604214711.347;200;0.051;0.052
1604214711.363;200;0.042;0.044
1604214711.392;200;0.046;0.048
1604214711.415;200;0.044;0.048
1604214711.428;200;0.032;0.032
1604214711.462;200;0.041;0.044
1604214711.487;200;0.041;0.044
1604214711.515;200;0.044;0.048
1604214711.529;200;0.033;0.036
1604214711.560;200;0.039;0.040
1604214711.588;200;0.042;0.040
1604214711.613;200;0.042;0.044
1604214711.627;200;0.031;0.032
1604214711.662;200;0.041;0.044
1604214711.687;200;0.041;0.040
1604214711.715;200;0.044;0.044
1604214711.729;200;0.033;0.032
1604214711.761;200;0.040;0.040
1604214711.788;200;0.042;0.040
1604214711.814;200;0.043;0.044
1604214711.827;200;0.031;0.032
1604214711.860;200;0.039;0.040
1604214711.886;200;0.040;0.044
1604214711.919;200;0.048;0.052
1604214711.928;200;0.032;0.032
1604214711.962;200;0.041;0.040
1604214711.988;200;0.042;0.044
1604214712.016;200;0.045;0.044
1604214712.027;200;0.031;0.032
1604214712.062;200;0.041;0.044
1604214712.084;200;0.038;0.036
1604214712.112;200;0.041;0.044
1604214712.129;200;0.033;0.032
1604214712.160;200;0.039;0.040
1604214712.186;200;0.040;0.040
1604214712.210;200;0.039;0.044
1604214712.231;200;0.035;0.040
1604214712.264;200;0.043;0.044
1604214712.303;200;0.057;0.060
1604214712.312;200;0.041;0.040
1604214712.327;200;0.031;0.028
1604214712.361;200;0.040;0.044
1604214712.385;200;0.039;0.036
1604214712.411;200;0.040;0.045
1604214712.427;200;0.031;0.033
1604214712.483;200;0.062;0.068
1604214712.486;200;0.040;0.040
1604214712.512;200;0.041;0.040
1604214712.528;200;0.032;0.032
1604214712.566;200;0.045;0.044
1604214712.585;200;0.039;0.036
1604214712.611;200;0.040;0.040
1604214712.626;200;0.030;0.032
1604214712.663;200;0.042;0.048
1604214712.682;200;0.036;0.036
1604214712.716;200;0.045;0.048
1604214712.728;200;0.032;0.032
1604214712.758;200;0.037;0.040
1604214712.782;200;0.036;0.036
1604214712.811;200;0.040;0.040
1604214712.828;200;0.032;0.032
1604214712.862;200;0.041;0.044
1604214712.888;200;0.042;0.044
1604214712.913;200;0.042;0.044
1604214712.928;200;0.032;0.032
1604214712.960;200;0.039;0.044
1604214712.983;200;0.037;0.040
1604214713.010;200;0.039;0.040
1604214713.027;200;0.031;0.032
1604214713.057;200;0.036;0.036
1604214713.084;200;0.038;0.040
1604214713.120;200;0.049;0.052
1604214713.127;200;0.031;0.032
1604214713.165;200;0.044;0.044
1604214713.184;200;0.038;0.036
1604214713.214;200;0.043;0.044
1604214713.228;200;0.032;0.032
1604214713.260;200;0.039;0.040
1604214713.285;200;0.039;0.040
1604214713.310;200;0.039;0.040
1604214713.324;200;0.028;0.028
1604214713.358;200;0.037;0.040
1604214713.383;200;0.037;0.040
1604214713.412;200;0.041;0.044
1604214713.428;200;0.032;0.032
1604214713.461;200;0.040;0.044
1604214713.485;200;0.039;0.040
1604214713.512;200;0.041;0.044
1604214713.526;200;0.030;0.032
1604214713.559;200;0.038;0.044
1604214713.587;200;0.041;0.040
1604214713.610;200;0.039;0.040
1604214713.633;200;0.037;0.036
1604214713.660;200;0.039;0.044
1604214713.686;200;0.040;0.040
1604214713.710;200;0.039;0.040
1604214713.725;200;0.029;0.028
1604214713.759;200;0.038;0.044
1604214713.783;200;0.037;0.036
1604214713.810;200;0.039;0.040
1604214713.825;200;0.029;0.028
1604214713.860;200;0.039;0.044
1604214713.883;200;0.037;0.040
1604214713.910;200;0.039;0.040
1604214713.925;200;0.029;0.028
1604214713.959;200;0.038;0.044
1604214713.982;200;0.036;0.040
1604214714.011;200;0.040;0.044
1604214714.032;200;0.036;0.036
1604214714.058;200;0.037;0.040
1604214714.089;200;0.043;0.044
1604214714.116;200;0.045;0.044
1604214714.128;200;0.032;0.032
1604214714.159;200;0.038;0.040
1604214714.187;200;0.041;0.044
1604214714.211;200;0.040;0.040
1604214714.231;200;0.035;0.036
1604214714.260;200;0.039;0.044
1604214714.284;200;0.038;0.040
1604214714.311;200;0.040;0.044
1604214714.326;200;0.030;0.032
1604214714.361;200;0.040;0.044
1604214714.383;200;0.037;0.040
1604214714.411;200;0.040;0.040
1604214714.427;200;0.031;0.032
1604214714.459;200;0.038;0.044
1604214714.486;200;0.040;0.040
1604214714.511;200;0.040;0.044
1604214714.530;200;0.034;0.036
1604214714.560;200;0.039;0.044
1604214714.586;200;0.040;0.040
1604214714.612;200;0.041;0.040
1604214714.626;200;0.030;0.032
1604214714.659;200;0.038;0.044
1604214714.685;200;0.039;0.040
1604214714.711;200;0.040;0.044
1604214714.727;200;0.031;0.032
1604214714.760;200;0.039;0.044
1604214714.784;200;0.038;0.040
1604214714.812;200;0.041;0.040
1604214714.827;200;0.031;0.032
1604214714.859;200;0.038;0.044
1604214714.882;200;0.036;0.040
1604214714.912;200;0.041;0.044
1604214714.928;200;0.032;0.032
1604214714.960;200;0.039;0.040
1604214714.983;200;0.037;0.036
1604214715.013;200;0.042;0.044
1604214715.024;200;0.028;0.028
1604214715.060;200;0.039;0.044
1604214715.087;200;0.041;0.044
1604214715.110;200;0.039;0.040
1604214715.132;200;0.036;0.036
1604214715.159;200;0.038;0.040
1604214715.183;200;0.037;0.036
1604214715.210;200;0.039;0.040
1604214715.225;200;0.029;0.028
1604214715.261;200;0.040;0.044
1604214715.283;200;0.037;0.040
1604214715.311;200;0.040;0.044
1604214715.325;200;0.029;0.032
1604214715.360;200;0.039;0.044
1604214715.384;200;0.038;0.040
