1604210635934,false,128,35254112,104506115,0,0
1604210648727,false,256,68559968,111911547,0,0
1604210661526,false,384,101897312,108704929,0,0
1604210674346,true,512,135221160,110850021,0,19
1604210687125,false,128,34281808,97896012,0,0
1604210699922,false,256,67599608,122427371,0,0
1604210712725,false,384,100929528,127493817,0,0
1604210725536,true,512,134238904,103801004,0,13
1604210738326,false,128,34260968,100572605,0,0
1604210751146,false,256,67577544,105142529,0,0
1604210763848,false,384,100914016,107219908,0,0
1604210776731,true,512,134233448,83657801,0,10
1604210789523,false,128,34253352,80680865,0,0
1604210802275,false,256,67592112,86781261,0,0
1604210815137,true,384,100903984,93448589,0,10
1604210827923,false,128,34262888,81875908,0,0
1604210840672,false,256,67594632,101492378,0,0
1604210853537,true,384,100910592,96901369,0,11
1604210891939,true,384,100876640,81288777,0,11
1604210930336,true,384,100880096,92040199,0,10
1604210968738,true,384,100855968,86216318,0,10
1604211007137,true,384,100891520,96794868,0,9
1604211045523,false,384,100910208,115751902,0,0
1604211083938,true,768,200842104,91892910,0,14
1604211122334,true,384,100895216,84954458,0,11
1604211160735,true,384,100885432,81712696,0,12
1604211199144,true,384,100890512,78228338,0,17
