ts,load
1604223499,18.6
1604223500,6.2
1604223502,0
1604223503,0
1604223504,6.2
1604223505,6.7
1604223506,0
1604223507,0
1604223509,6.2
1604223510,0
1604223511,0
1604223512,6.7
1604223513,6.7
1604223514,0
1604223516,0
1604223517,0
1604223518,6.7
1604223519,0
1604223520,6.7
1604223521,0
1604223523,6.2
1604223524,0
1604223525,0
1604223526,0
1604223527,0
1604223529,0
1604223530,0
1604223531,0
1604223532,0
1604223533,0
1604223534,6.2
1604223536,0
1604223537,31.2
1604223538,46.7
1604223539,68.7
1604223540,93.4
1604223541,40
1604223543,33.4
1604223544,46.7
1604223545,46.7
1604223546,20
1604223547,43.7
1604223548,46.7
1604223550,37.5
1604223551,25
1604223552,43.8
1604223553,37.5
1604223554,31.2
1604223555,40
1604223557,43.8
1604223558,25
1604223559,37.5
1604223560,56.2
1604223561,37.4
1604223562,25
1604223564,47.1
1604223565,43.8
1604223566,29.4
1604223567,37.4
1604223568,53.3
1604223569,40
1604223571,26.7
1604223572,40
1604223573,53.3
1604223574,40
1604223575,26.7
1604223577,46.7
1604223578,50
1604223579,40
1604223580,37.4
1604223581,46.7
1604223582,46.7
1604223584,26.7
1604223585,43.7
1604223586,43.8
1604223587,31.2
1604223588,33.3
1604223589,53.3
1604223591,43.8
1604223592,31.2
1604223593,40
1604223594,37.5
1604223595,26.7
1604223596,46.7
1604223598,43.8
1604223599,53.4
1604223600,26.7
1604223601,40
1604223602,33.3
1604223603,26.7
1604223605,46.7
1604223606,53.4
1604223607,20
1604223608,37.4
1604223609,43.8
1604223610,31.2
1604223612,31.2
1604223613,46.7
1604223614,46.7
1604223615,26.7
1604223616,56.2
1604223617,60
1604223619,31.2
1604223620,31.2
1604223621,46.7
1604223622,43.8
1604223623,25
1604223625,31.2
1604223626,43.8
1604223627,40
1604223628,53.4
1604223629,33.3
1604223630,46.7
1604223632,18.8
1604223633,37.5
1604223634,43.8
1604223635,43.7
1604223636,31.2
1604223637,56.2
1604223639,46.7
1604223640,33.4
1604223641,31.2
1604223642,50
1604223643,50
1604223644,18.8
1604223646,37.5
1604223647,50
1604223648,33.3
1604223649,33.4
1604223650,49.9
1604223651,25
1604223653,25
1604223654,53.3
1604223655,40
1604223656,20
1604223657,46.7
1604223658,40
1604223660,18.8
1604223661,31.2
1604223662,43.8
1604223663,40
1604223664,33.3
1604223665,53.4
1604223667,33.3
1604223668,33.4
1604223669,50
1604223670,43.8
1604223671,26.7
1604223673,31.2
1604223674,46.7
1604223675,26.7
1604223676,40
1604223677,43.8
1604223678,37.5
1604223680,25
1604223681,43.8
1604223682,56.2
1604223683,43.8
1604223684,31.2
1604223685,43.7
1604223687,31.2
1604223688,25
1604223689,37.5
1604223690,43.8
1604223691,26.7
1604223692,31.2
1604223694,53.3
1604223695,40
1604223696,26.7
1604223697,35.3
1604223698,46.7
1604223699,33.4
1604223701,46.7
1604223702,53.4
1604223703,40
1604223704,33.3
1604223705,46.7
1604223706,40
1604223708,26.7
1604223709,40
1604223710,40
1604223711,26.7
1604223712,40
1604223713,53.3
1604223715,26.7
1604223716,37.5
1604223717,56.2
1604223718,31.2
1604223719,37.4
1604223720,53.3
1604223722,33.3
1604223723,26.7
1604223724,46.7
1604223725,40
1604223726,33.4
1604223728,33.3
1604223729,50
1604223730,40
1604223731,40.1
1604223732,40
1604223733,46.7
1604223735,26.7
1604223736,31.2
1604223737,43.8
1604223738,33.3
1604223739,33.3
1604223740,46.7
1604223742,33.3
1604223743,33.4
1604223744,50
1604223745,40
1604223746,26.7
1604223747,43.8
1604223749,50
1604223750,37.4
1604223751,25
1604223752,60
1604223753,40
1604223754,20
1604223756,43.8
1604223757,46.7
1604223758,20
1604223759,46.7
1604223760,53.4
1604223761,31.2
1604223763,31.2
1604223764,43.8
1604223765,31.2
1604223766,18.8
1604223767,40
1604223768,40
1604223770,31.2
1604223771,31.2
1604223772,50
1604223773,33.3
1604223774,26.7
1604223775,46.7
1604223777,31.2
1604223778,25
1604223779,43.8
1604223780,46.7
1604223781,26.7
1604223783,31.2
1604223784,43.8
1604223785,25
1604223786,25
1604223787,50
1604223788,46.7
1604223790,26.7
1604223791,40
1604223792,60
1604223793,26.7
1604223794,33.3
1604223795,50
1604223797,31.2
1604223798,31.2
1604223799,62.4
1604223800,50
1604223801,33.4
1604223802,40
1604223804,53.4
1604223805,26.7
1604223806,46.7
1604223807,60
1604223808,37.5
1604223809,53.3
1604223811,37.5
1604223812,46.7
1604223813,40
1604223814,31.2
1604223815,56.2
1604223816,33.3
1604223818,26.7
1604223819,43.8
1604223820,53.4
1604223821,33.4
1604223822,40
1604223823,66.7
1604223825,26.7
1604223826,31.2
1604223827,56.2
1604223828,33.3
1604223829,60.1
1604223830,26.7
1604223832,53.3
1604223833,26.7
1604223834,46.7
1604223835,40
1604223836,25
1604223838,46.7
1604223839,50
1604223840,25
1604223841,37.4
1604223842,50
1604223843,37.4
1604223845,31.2
1604223846,46.7
1604223847,40
1604223848,33.3
1604223849,46.7
1604223850,43.7
1604223852,31.2
1604223853,37.5
1604223854,50
1604223855,40
1604223856,31.2
1604223857,43.8
1604223859,37.5
1604223860,25
1604223861,37.4
1604223862,46.7
1604223863,26.7
1604223864,25
1604223866,46.7
1604223867,40
1604223868,26.7
1604223869,46.7
1604223870,43.8
1604223871,40
1604223873,33.3
1604223874,46.7
1604223875,40
1604223876,26.7
1604223877,40
1604223878,53.4
1604223880,40
1604223881,40
1604223882,50
1604223883,37.4
1604223884,31.2
1604223885,53.3
1604223887,33.3
1604223888,26.7
1604223889,40
1604223890,46.7
1604223891,20
1604223893,37.5
1604223894,43.8
1604223895,33.3
1604223896,33.3
1604223897,50
1604223898,43.7
1604223900,33.4
1604223901,46.7
1604223902,53.3
1604223903,31.2
1604223904,33.3
1604223905,56.2
1604223907,53.4
1604223908,37.5
1604223909,53.4
1604223910,43.8
1604223911,37.4
1604223912,33.4
1604223914,53.4
1604223915,40
1604223916,33.3
1604223917,53.4
1604223918,40
1604223919,25
1604223921,40
1604223922,50
1604223923,26.7
1604223924,37.4
1604223925,50
1604223926,60
1604223928,46.7
1604223929,18.7
1604223930,33.3
1604223931,26.7
1604223932,53.4
1604223933,50
1604223935,37.4
1604223936,43.8
1604223937,43.8
1604223938,25
1604223939,31.2
1604223941,43.8
1604223942,53.3
1604223943,33.3
1604223944,46.7
1604223945,37.4
1604223946,26.7
1604223948,37.5
1604223949,53.4
1604223950,26.7
1604223951,26.7
1604223952,46.7
1604223953,46.7
1604223955,40.1
1604223956,31.2
1604223957,53.3
1604223958,33.3
1604223959,26.7
1604223960,53.4
1604223962,33.3
1604223963,20
1604223964,46.7
1604223965,46.7
1604223966,33.4
1604223967,46.7
1604223969,53.4
1604223970,33.3
1604223971,40
1604223972,53.4
1604223973,33.3
1604223974,26.7
1604223976,40
1604223977,37.5
1604223978,25
1604223979,40
1604223980,43.8
1604223981,20
1604223983,40
1604223984,46.7
1604223985,33.3
1604223986,33.4
1604223987,43.8
1604223988,60.1
1604223990,31.2
1604223991,49.9
1604223992,43.8
1604223993,31.2
1604223994,25
1604223995,43.8
1604223997,40
1604223998,26.7
1604223999,43.8
1604224000,50
1604224001,40
1604224003,31.2
1604224004,50
1604224005,43.8
1604224006,25
1604224007,40
1604224008,46.7
1604224010,37.4
1604224011,40
1604224012,46.7
1604224013,40
1604224014,26.7
1604224015,60
1604224017,40
1604224018,26.7
1604224019,33.3
1604224020,60
1604224021,37.4
1604224022,25
1604224024,50
1604224025,43.7
1604224026,18.8
1604224027,40
1604224028,53.3
1604224029,31.2
1604224031,25
1604224032,53.4
1604224033,40
1604224034,26.7
1604224035,46.7
1604224036,40
1604224038,33.4
1604224039,37.4
1604224040,53.3
1604224041,26.7
1604224042,33.3
1604224043,53.4
1604224045,31.2
1604224046,31.2
1604224047,43.8
1604224048,46.7
1604224049,26.7
1604224051,37.4
1604224052,50
1604224053,46.7
1604224054,26.7
1604224055,46.7
1604224056,53.4
1604224058,25
1604224059,40
1604224060,43.8
1604224061,26.7
1604224062,33.3
1604224063,46.7
1604224065,37.4
1604224066,40
1604224067,13.3
1604224068,6.7
1604224069,33.3
1604224070,43.7
1604224072,50
1604224073,33.3
1604224074,31.2
1604224075,46.7
1604224076,40
1604224077,33.4
1604224079,43.8
1604224080,43.8
1604224081,46.7
1604224082,26.7
1604224083,40
1604224084,46.7
1604224086,33.3
1604224087,46.7
1604224088,33.3
1604224089,26.7
1604224090,46.7
1604224091,43.7
1604224093,18.8
1604224094,46.7
1604224095,43.8
1604224096,26.7
1604224097,31.2
1604224098,53.3
1604224100,37.4
1604224101,25
1604224102,37.5
1604224103,50
1604224104,37.4
1604224106,25
1604224107,56.2
1604224108,40
1604224109,26.7
1604224110,46.7
1604224111,18.8
1604224113,33.3
1604224114,46.7
1604224115,37.5
1604224116,40
1604224117,50
1604224118,37.5
1604224120,18.8
1604224121,40
1604224122,46.7
1604224123,46.7
1604224124,40
1604224125,46.7
1604224127,31.2
1604224128,25
1604224129,50
1604224130,46.7
1604224131,20
1604224132,43.7
1604224134,50
1604224135,33.3
1604224136,33.3
1604224137,6.7
