ts,load
1604210585,6.2
1604210586,0
1604210588,6.2
1604210589,6.7
1604210590,6.7
1604210591,0
1604210592,6.7
1604210593,0
1604210595,6.7
1604210596,0
1604210597,0
1604210598,0
1604210599,6.2
1604210600,6.2
1604210602,0
1604210603,6.7
1604210604,6.2
1604210605,6.2
1604210606,6.7
1604210607,6.7
1604210609,6.7
1604210610,0
1604210611,0
1604210612,0
1604210613,0
1604210614,0
1604210616,0
1604210617,6.7
1604210618,0
1604210619,0
1604210620,0
1604210622,31.2
1604210623,93.7
1604210624,50
1604210625,75
1604210626,100
1604210627,33.3
1604210629,26.7
1604210630,43.8
1604210631,37.5
1604210632,26.7
1604210633,37.4
1604210634,43.8
1604210636,33.4
1604210637,26.7
1604210638,50
1604210639,37.4
1604210640,31.2
1604210641,40
1604210643,46.7
1604210644,31.2
1604210645,31.2
1604210646,43.8
1604210647,33.3
1604210648,33.4
1604210650,60
1604210651,37.5
1604210652,26.7
1604210653,31.2
1604210654,43.8
1604210655,33.3
1604210657,26.7
1604210658,56.2
1604210659,37.5
1604210660,25
1604210661,25
1604210662,46.7
1604210664,31.2
1604210665,33.4
1604210666,43.8
1604210667,33.3
1604210668,26.7
1604210669,46.7
1604210671,46.7
1604210672,40
1604210673,31.2
1604210674,43.8
1604210675,33.3
1604210677,33.3
1604210678,31.2
1604210679,43.8
1604210680,26.7
1604210681,26.7
1604210682,46.7
1604210684,26.7
1604210685,33.4
1604210686,50
1604210687,33.3
1604210688,20
1604210689,33.3
1604210691,46.7
1604210692,20
1604210693,37.4
1604210694,46.7
1604210695,26.7
1604210696,26.7
1604210698,40
1604210699,40
1604210700,18.8
1604210701,37.5
1604210702,37.5
1604210703,37.4
1604210705,31.2
1604210706,43.8
1604210707,31.2
1604210708,20
1604210709,43.7
1604210710,50
1604210712,25
1604210713,37.4
1604210714,50
1604210715,31.2
1604210716,25
1604210717,50
1604210719,43.8
1604210720,33.3
1604210721,26.7
1604210722,46.7
1604210723,26.7
1604210725,33.3
1604210726,46.7
1604210727,37.4
1604210728,26.7
1604210729,46.7
1604210730,40
1604210732,20
1604210733,53.4
1604210734,53.4
1604210735,31.2
1604210736,31.2
1604210737,46.7
1604210739,37.5
1604210740,25
1604210741,31.2
1604210742,43.8
1604210743,33.3
1604210744,33.4
1604210746,53.4
1604210747,43.7
1604210748,20
1604210749,25
1604210750,46.7
1604210751,40
1604210753,26.7
1604210754,53.4
1604210755,46.7
1604210756,26.7
1604210757,46.7
1604210758,46.7
1604210760,26.7
1604210761,33.3
1604210762,46.7
1604210763,25
1604210764,40
1604210766,25
1604210767,31.2
1604210768,26.7
1604210769,31.2
1604210770,43.7
1604210771,40
1604210773,20
1604210774,37.5
1604210775,53.4
1604210776,26.7
1604210777,33.3
1604210778,46.7
1604210780,33.3
1604210781,33.4
