ts,load
1604215350,6.7
1604215351,0
1604215352,0
1604215353,0
1604215355,0
1604215356,0
1604215357,0
1604215358,0
1604215359,0
1604215360,6.7
1604215362,0
1604215363,6.2
1604215364,0
1604215365,0
1604215366,6.7
1604215368,0
1604215369,6.2
1604215370,0
1604215371,0
1604215372,0
1604215373,0
1604215375,6.7
1604215376,6.7
1604215377,0
1604215378,0
1604215379,12.4
1604215380,0
1604215382,6.2
1604215383,0
1604215384,0
1604215385,0
1604215386,12.5
1604215387,11.8
1604215389,33.3
1604215390,40
1604215391,43.8
1604215392,37.5
1604215393,26.7
1604215394,40
1604215396,60.1
1604215397,25
1604215398,31.2
1604215399,41.2
1604215400,40
1604215401,20
1604215403,37.5
1604215404,50
1604215405,25
1604215406,37.4
1604215407,46.7
1604215409,33.3
1604215410,33.4
1604215411,53.4
1604215412,43.8
1604215413,37.4
1604215414,25
1604215416,46.7
1604215417,46.7
1604215418,31.2
1604215419,33.3
1604215420,60
1604215421,33.3
1604215423,37.4
1604215424,56.2
1604215425,33.3
1604215426,25
1604215427,56.2
1604215428,40
1604215430,25
1604215431,33.3
1604215432,46.7
1604215433,33.3
1604215434,46.7
1604215435,53.4
1604215437,18.8
1604215438,31.2
1604215439,33.3
1604215440,40
1604215441,33.3
1604215442,46.7
1604215444,46.7
1604215445,26.7
1604215446,33.3
1604215447,37.5
1604215448,40
1604215449,33.4
1604215451,40
1604215452,56.2
1604215453,31.2
1604215454,31.2
1604215455,50
1604215457,33.3
1604215458,26.7
1604215459,46.7
1604215460,40
1604215461,33.4
1604215462,31.2
1604215464,37.5
1604215465,60.1
1604215466,26.7
1604215467,46.7
1604215468,26.7
1604215469,33.3
1604215471,43.8
1604215472,43.7
1604215473,18.8
1604215474,43.8
1604215475,43.8
1604215476,40
1604215478,40
1604215479,53.3
1604215480,40
1604215481,26.7
1604215482,46.7
1604215483,53.4
1604215485,26.7
1604215486,33.3
1604215487,46.7
1604215488,25
1604215489,31.2
1604215490,46.7
1604215492,53.4
1604215493,33.4
1604215494,43.7
1604215495,56.2
1604215496,33.3
1604215497,53.3
1604215499,33.3
1604215500,43.8
1604215501,40
1604215502,40
1604215503,25
1604215504,18.8
1604215506,40
1604215507,46.7
1604215508,33.4
1604215509,33.3
1604215510,53.3
1604215512,40
1604215513,26.7
1604215514,46.7
1604215515,40
1604215516,26.7
1604215517,40
1604215519,53.4
1604215520,31.2
1604215521,37.5
1604215522,50
1604215523,33.4
1604215524,40
1604215526,46.7
1604215527,46.7
1604215528,31.2
