ts,load
1604222820,6.2
1604222821,6.2
1604222822,0
1604222824,0
1604222825,0
1604222826,0
1604222827,6.7
1604222828,0
1604222829,0
1604222831,0
1604222832,6.2
1604222833,0
1604222834,0
1604222835,6.2
1604222836,0
1604222838,6.2
1604222839,0
1604222840,0
1604222841,0
1604222842,6.7
1604222843,26.7
1604222845,0
1604222846,0
1604222847,6.7
1604222848,6.7
1604222849,0
1604222850,0
1604222852,0
1604222853,6.7
1604222854,0
1604222855,0
1604222856,0
1604222857,13.4
1604222859,40
1604222860,43.8
1604222861,43.7
1604222862,25
1604222863,43.7
1604222865,40
1604222866,31.2
1604222867,33.4
1604222868,50
1604222869,43.8
1604222870,26.7
1604222872,40
1604222873,43.8
1604222874,31.2
1604222875,25
1604222876,50
1604222877,37.4
1604222879,18.8
1604222880,40
1604222881,53.4
1604222882,25
1604222883,31.2
1604222884,46.7
1604222886,33.3
1604222887,20
1604222888,46.7
1604222889,46.7
1604222890,26.7
1604222891,33.4
1604222893,60
1604222894,40
1604222895,25
1604222896,37.5
1604222897,40
1604222898,53.3
1604222900,40
1604222901,33.3
1604222902,43.8
1604222903,37.4
1604222904,33.3
1604222905,60.1
1604222907,37.5
1604222908,20
1604222909,26.7
1604222910,40
1604222911,53.4
1604222912,20
1604222914,13.3
1604222915,26.7
1604222916,46.7
1604222917,43.7
1604222918,35.3
1604222920,37.4
1604222921,43.8
1604222922,43.7
1604222923,25
1604222924,33.3
1604222925,53.4
1604222927,46.7
1604222928,26.7
1604222929,40
1604222930,25
1604222931,25
1604222932,41.2
1604222934,40
1604222935,20
1604222936,40
1604222937,46.7
1604222938,31.2
1604222939,33.3
1604222941,53.4
1604222942,33.3
1604222943,40
1604222944,50
1604222945,60.1
1604222946,31.2
1604222948,18.8
1604222949,40
1604222950,33.4
1604222951,33.4
1604222952,43.8
1604222953,46.7
1604222955,26.7
1604222956,35.3
1604222957,43.8
1604222958,20
1604222959,25
1604222961,50
1604222962,40
1604222963,31.2
1604222964,46.7
1604222965,33.3
1604222966,33.4
1604222968,29.4
1604222969,12.4
1604222970,46.7
1604222971,33.4
1604222972,33.4
1604222973,40
1604222975,33.4
1604222976,40
1604222977,50
1604222978,31.2
1604222979,25
1604222980,37.5
1604222982,40
1604222983,18.8
1604222984,43.7
1604222985,43.8
1604222986,43.8
1604222987,53.3
1604222989,43.7
1604222990,46.7
1604222991,26.7
1604222992,37.4
1604222993,41.2
1604222994,40
1604222996,20
1604222997,33.3
1604222998,40
1604222999,33.4
1604223000,37.4
1604223002,43.8
1604223003,33.3
1604223004,25
1604223005,37.5
1604223006,53.4
1604223007,33.4
1604223009,26.7
1604223010,46.7
1604223011,31.2
1604223012,37.4
1604223013,43.7
1604223014,46.7
1604223016,26.7
1604223017,33.3
1604223018,46.7
1604223019,33.3
1604223020,26.7
1604223021,46.7
1604223023,33.3
1604223024,33.4
1604223025,43.7
1604223026,43.8
1604223027,26.7
1604223028,25
1604223030,43.8
1604223031,33.3
1604223032,26.7
1604223033,37.5
1604223034,46.7
1604223035,20
1604223037,43.7
1604223038,50
1604223039,26.7
1604223040,40
1604223041,53.4
1604223042,33.3
1604223044,25
1604223045,43.8
1604223046,37.4
1604223047,50
1604223048,26.7
1604223049,46.7
1604223051,60
