ts,load
1604215365,13.4
1604215367,6.2
1604215368,0
1604215369,0
1604215370,0
1604215371,0
1604215373,0
1604215374,0
1604215375,0
1604215376,6.7
1604215377,0
1604215378,0
1604215380,0
1604215381,6.2
1604215382,0
1604215383,0
1604215384,0
1604215385,0
1604215387,0
1604215388,118.7
1604215389,66.7
1604215390,50
1604215391,106.2
1604215392,33.3
1604215394,37.4
1604215395,46.7
1604215396,46.7
1604215397,43.6
1604215398,40
1604215400,56.2
1604215401,43.8
1604215402,26.7
1604215403,43.7
1604215404,53.4
1604215405,37.5
1604215407,31.2
1604215408,49.9
1604215409,56.2
1604215410,56.2
1604215411,25
1604215412,40
1604215414,60
1604215415,53.4
1604215416,26.7
1604215417,37.5
1604215418,50
1604215419,33.3
1604215421,26.7
1604215422,40
1604215423,60
1604215424,31.2
1604215425,33.3
1604215427,56.2
1604215428,37.5
1604215429,31.2
1604215430,33.3
1604215431,46.7
1604215432,37.5
1604215434,33.4
1604215435,50
1604215436,43.7
1604215437,31.2
1604215438,43.7
1604215439,40
1604215441,43.8
1604215442,66.7
1604215443,43.7
1604215444,56.2
1604215445,37.5
1604215446,56.2
1604215448,40
1604215449,43.7
1604215450,53.3
1604215451,31.2
1604215452,37.4
1604215454,41.2
1604215455,60
1604215456,40
1604215457,33.3
1604215458,46.7
1604215459,50
1604215461,40
1604215462,33.4
1604215463,33.3
1604215464,56.2
1604215465,50
1604215466,33.3
1604215468,46.7
1604215469,20
1604215470,37.4
1604215471,46.7
1604215472,46.7
1604215473,26.7
1604215475,33.3
1604215476,46.7
1604215477,46.7
1604215478,25
1604215479,40
1604215481,50
1604215482,46.7
1604215483,31.2
1604215484,37.4
1604215485,31.2
1604215486,46.7
1604215488,66.7
1604215489,46.7
1604215490,62.4
1604215491,50
1604215492,26.7
1604215493,60
1604215495,43.8
1604215496,26.7
1604215497,50
1604215498,33.4
1604215499,46.7
1604215500,43.6
1604215502,50
1604215503,33.3
1604215504,60
1604215505,25
1604215506,33.3
1604215508,53.3
1604215509,40
1604215510,25
1604215511,43.8
1604215512,50
1604215513,33.3
1604215515,26.7
1604215516,40
1604215517,56.2
1604215518,43.7
1604215519,33.4
1604215520,43.7
1604215522,50
1604215523,31.2
1604215524,43.6
1604215525,53.4
1604215526,46.7
1604215527,60.1
1604215529,50
1604215530,25
1604215531,41.2
1604215532,20
1604215533,53.3
1604215535,25
1604215536,50
1604215537,53.3
1604215538,37.5
1604215539,33.4
1604215540,66.6
1604215542,60.1
1604215543,31.2
1604215544,26.7
1604215545,60
1604215546,53.4
1604215547,37.4
1604215549,40
1604215550,46.7
1604215551,50
1604215552,25
1604215553,46.7
1604215555,46.7
1604215556,43.7
1604215557,40.1
1604215558,25
1604215559,37.5
1604215560,53.4
1604215562,31.2
1604215563,26.7
1604215564,43.7
1604215565,53.3
1604215566,33.3
1604215567,33.3
1604215569,50
1604215570,43.7
1604215571,40
1604215572,40
1604215573,43.8
1604215574,56.2
1604215576,25
1604215577,46.7
1604215578,53.3
1604215579,46.7
1604215580,31.2
1604215582,25
1604215583,31.2
1604215584,50
1604215585,53.3
1604215586,53.3
1604215587,49.9
1604215589,26.7
1604215590,46.7
1604215591,26.7
1604215592,37.5
1604215593,40
1604215594,40
1604215596,46.7
1604215597,37.5
1604215598,31.2
1604215599,40
1604215600,46.7
1604215601,40
1604215603,25
1604215604,37.5
1604215605,56.2
1604215606,37.5
1604215607,25
1604215609,43.7
1604215610,37.4
1604215611,46.7
1604215612,53.4
1604215613,40
1604215614,31.2
1604215616,40
1604215617,20
1604215618,25
1604215619,31.2
1604215620,31.2
1604215621,43.8
1604215623,66.7
1604215624,33.3
1604215625,40
1604215626,60.1
1604215627,56.2
1604215629,40
1604215630,46.7
1604215631,37.4
1604215632,31.2
1604215633,43.8
1604215634,46.7
1604215636,33.3
1604215637,31.2
1604215638,53.3
1604215639,53.3
1604215640,50
1604215641,43.7
1604215643,60
1604215644,50
1604215645,50
1604215646,37.4
1604215647,50
1604215648,25
1604215650,40
1604215651,56.2
1604215652,50
1604215653,33.4
1604215654,37.4
1604215656,53.3
1604215657,50
1604215658,53.4
1604215659,40
1604215660,37.4
1604215661,43.8
1604215663,31.2
1604215664,53.4
1604215665,40
1604215666,40.1
1604215667,46.7
1604215668,53.4
1604215670,40
1604215671,26.7
1604215672,56.2
1604215673,43.8
1604215674,31.2
1604215675,40
1604215677,60
1604215678,37.5
1604215679,33.3
1604215680,40
1604215681,46.7
1604215682,43.7
1604215684,25
1604215685,37.5
1604215686,56.2
1604215687,31.2
1604215688,33.4
1604215690,46.7
1604215691,60
1604215692,33.3
1604215693,40
1604215694,41.2
1604215695,43.8
1604215697,41.2
1604215698,33.3
1604215699,75
1604215700,33.4
1604215701,46.7
1604215702,53.3
1604215704,53.4
1604215705,53.3
1604215706,40
1604215707,43.8
1604215708,25
1604215710,37.5
1604215711,50
1604215712,56.2
1604215713,46.7
1604215714,53.4
1604215715,43.7
1604215717,25
1604215718,43.7
1604215719,62.4
1604215720,37.4
1604215721,33.3
1604215722,46.7
1604215724,53.4
1604215725,25
1604215726,37.4
1604215727,50
1604215728,46.7
1604215729,26.7
1604215731,43.7
1604215732,46.7
1604215733,40
1604215734,31.2
1604215735,46.7
1604215737,50
1604215738,37.4
1604215739,26.7
1604215740,50
1604215741,56.2
1604215742,26.7
1604215744,40
1604215745,53.3
1604215746,33.3
1604215747,26.7
