ts,load
1604206495,20.1
1604206496,0
1604206498,0
1604206499,0
1604206500,0
1604206501,6.7
1604206502,0
1604206503,0
1604206505,0
1604206506,0
1604206507,0
1604206508,0
1604206509,0
1604206510,13.4
1604206512,0
1604206513,0
1604206514,0
1604206515,0
1604206516,0
1604206517,0
1604206518,6.7
1604206520,0
1604206521,0
1604206522,0
1604206523,0
1604206524,0
1604206526,13.4
1604206527,0
1604206528,0
1604206529,0
1604206530,0
1604206531,0
1604206533,0
1604206534,0
1604206535,0
1604206536,0
1604206537,6.2
1604206538,0
1604206540,0
1604206541,0
1604206542,6.2
1604206543,0
1604206544,0
1604206545,0
1604206546,0
1604206548,0
1604206549,86.7
1604206550,62.5
1604206551,25
1604206552,20
1604206554,33.3
1604206555,31.2
1604206556,26.7
1604206557,40
1604206558,31.2
1604206559,25
1604206561,40
1604206562,25
1604206563,33.4
1604206564,33.3
1604206565,18.8
1604206566,20
1604206568,46.7
1604206569,33.3
1604206570,25
1604206571,46.7
1604206572,33.3
1604206573,26.7
1604206575,40
1604206576,37.4
1604206577,25
1604206578,33.3
1604206579,25
1604206580,26.7
1604206582,43.7
1604206583,25
1604206584,26.7
1604206585,40
1604206586,37.4
1604206587,26.7
1604206589,40
1604206590,31.2
1604206591,26.7
1604206592,40
1604206593,26.7
1604206594,25
1604206596,37.5
1604206597,26.7
1604206598,20
1604206599,25
1604206600,46.7
1604206601,20
1604206603,33.3
1604206604,37.5
1604206605,20
1604206606,31.2
1604206607,46.7
1604206608,31.2
1604206610,18.8
1604206611,46.7
1604206612,33.3
1604206613,18.8
1604206614,40
1604206615,26.7
1604206617,18.8
1604206618,53.4
1604206619,31.2
1604206620,20
1604206621,46.7
1604206622,31.2
1604206624,20
1604206625,33.3
1604206626,25
1604206627,26.7
1604206628,40
1604206629,25
1604206631,20
1604206632,46.7
1604206633,18.8
1604206634,18.8
1604206635,43.8
1604206636,33.4
1604206638,18.7
1604206639,43.7
1604206640,26.7
1604206641,26.7
1604206642,37.5
1604206643,31.2
1604206645,18.7
1604206646,31.2
1604206647,40
1604206648,12.5
1604206649,33.3
1604206650,53.4
1604206652,26.7
1604206653,31.2
1604206654,40
1604206655,26.7
1604206656,33.3
1604206657,18.8
1604206659,18.8
1604206660,33.3
1604206661,25
1604206662,26.7
1604206663,37.4
1604206664,43.8
1604206666,20
1604206667,33.3
1604206668,46.7
1604206669,18.8
1604206670,43.8
1604206671,40
1604206673,46.7
1604206674,25
1604206675,25
1604206676,37.5
1604206677,31.2
1604206678,25
1604206680,37.5
1604206681,33.4
1604206682,18.7
1604206683,37.5
1604206684,33.3
1604206685,18.8
1604206687,37.5
1604206688,26.7
1604206689,25
1604206690,46.7
1604206691,26.7
1604206692,20
1604206694,37.5
1604206695,26.7
1604206696,20
1604206697,37.5
1604206698,26.7
1604206699,20
1604206701,33.3
1604206702,26.7
1604206703,26.7
1604206704,43.7
1604206705,20
1604206706,33.3
1604206708,37.4
1604206709,43.7
1604206710,26.7
1604206711,26.7
1604206712,25
1604206713,25
1604206715,33.3
1604206716,40
1604206717,26.7
1604206718,25
1604206719,40
1604206720,20
1604206722,25
1604206723,40
1604206724,20
1604206725,33.4
1604206726,37.5
1604206727,18.8
1604206729,20
1604206730,33.3
1604206731,26.7
1604206732,26.7
1604206733,40
1604206734,18.8
1604206736,18.8
1604206737,40
1604206738,25
1604206739,20
1604206740,40
1604206741,25
1604206743,26.7
1604206744,40
1604206745,25
1604206746,20
1604206747,43.7
1604206748,33.3
1604206750,20
1604206751,40
1604206752,25
1604206753,18.8
1604206754,40
1604206755,26.7
1604206757,26.7
1604206758,31.2
1604206759,33.3
1604206760,20
1604206761,43.7
1604206762,31.2
1604206764,13.3
1604206765,43.7
1604206766,25
1604206767,20
1604206768,43.7
1604206769,33.3
1604206771,25
1604206772,33.3
1604206773,26.7
1604206774,33.4
1604206775,37.5
1604206776,20
1604206778,18.8
1604206779,43.8
1604206780,26.7
1604206781,26.7
1604206782,43.7
1604206783,31.2
1604206785,20
1604206786,25
1604206787,40
1604206788,20
1604206789,43.7
1604206790,46.7
1604206792,25
1604206793,40
1604206794,33.3
1604206795,18.8
1604206796,25
1604206797,46.7
1604206799,20
1604206800,26.7
1604206801,33.3
1604206802,31.2
1604206803,13.3
1604206805,33.3
1604206806,46.7
1604206807,18.8
1604206808,33.4
1604206809,43.7
1604206810,25
1604206812,31.2
1604206813,40
1604206814,26.7
1604206815,26.7
1604206816,43.7
1604206817,26.7
1604206819,26.7
1604206820,31.2
1604206821,33.3
1604206822,13.3
1604206823,31.2
1604206824,33.4
1604206826,18.8
1604206827,37.5
1604206828,31.2
1604206829,18.8
1604206830,37.4
1604206831,37.5
1604206833,20
1604206834,25
1604206835,40
1604206836,25
1604206837,31.2
1604206838,40
1604206840,26.7
1604206841,20
1604206842,31.2
1604206843,31.2
1604206844,25
1604206845,40
1604206847,37.4
1604206848,12.5
1604206849,40
1604206850,33.3
1604206851,18.8
1604206852,25
1604206854,33.3
1604206855,20
1604206856,33.4
1604206857,33.3
1604206858,37.4
1604206859,20
1604206861,43.7
1604206862,26.7
1604206863,18.8
1604206864,53.4
