ts,load
1604208564,12.4
1604208565,0
1604208566,0
1604208567,0
1604208569,0
1604208570,6.2
1604208571,0
1604208572,0
1604208573,0
1604208574,0
1604208576,0
1604208577,0
1604208578,0
1604208579,0
1604208580,0
1604208581,0
1604208583,0
1604208584,0
1604208585,0
1604208586,43.8
1604208587,81.2
1604208588,53.4
1604208590,86.7
1604208591,37.5
1604208592,50
1604208593,31.2
1604208594,33.3
1604208596,53.4
1604208597,62.5
1604208598,31.2
1604208599,43.7
1604208600,53.3
1604208601,37.5
1604208603,20
1604208604,37.5
1604208605,50
1604208606,31.2
1604208607,31.2
1604208608,50
1604208610,46.7
1604208611,26.7
1604208612,43.6
1604208613,53.4
1604208614,40
1604208615,26.7
1604208617,46.7
1604208618,53.4
1604208619,26.7
1604208620,20
1604208621,40
1604208623,66.7
1604208624,46.7
1604208625,20
1604208626,33.3
1604208627,60
1604208628,41.2
1604208630,43.8
1604208631,31.2
1604208632,46.7
1604208633,43.8
1604208634,40
1604208635,43.8
1604208637,43.7
1604208638,25
1604208639,43.7
1604208640,50
1604208641,37.4
1604208642,26.7
1604208644,53.4
1604208645,43.8
1604208646,31.2
1604208647,40
1604208648,53.4
1604208650,80.1
1604208651,53.4
1604208652,25
1604208653,33.3
1604208654,60
1604208655,33.3
1604208657,26.7
1604208658,46.7
1604208659,40
1604208660,13.3
1604208661,31.2
1604208662,80.1
1604208664,26.7
1604208665,43.7
1604208666,26.7
1604208667,25
1604208668,50
1604208670,40
1604208671,25
1604208672,43.7
1604208673,53.3
1604208674,31.2
1604208675,46.7
1604208677,46.7
1604208678,40
1604208679,40
1604208680,20
1604208681,40
1604208682,43.8
1604208684,26.7
1604208685,40
1604208686,66.7
1604208687,46.7
1604208688,25
1604208689,40
1604208691,46.7
1604208692,20
1604208693,40
1604208694,46.7
1604208695,33.3
1604208696,26.7
1604208698,43.7
1604208699,46.7
1604208700,31.2
1604208701,33.3
1604208702,62.4
1604208704,53.4
1604208705,46.7
1604208706,53.4
1604208707,31.2
1604208708,26.7
1604208709,56.2
1604208711,46.7
1604208712,20
1604208713,40
1604208714,26.7
1604208715,46.7
1604208716,43.6
1604208718,37.5
1604208719,56.2
1604208720,46.7
1604208721,26.7
1604208722,37.5
1604208723,60
1604208725,33.3
1604208726,26.7
1604208727,37.5
1604208728,37.5
1604208729,40.1
1604208730,33.3
1604208732,50
1604208733,33.4
1604208734,50
1604208735,37.5
1604208736,33.4
1604208738,43.8
1604208739,37.5
1604208740,56.3
1604208741,33.3
1604208742,37.5
1604208743,33.3
1604208745,40
1604208746,37.5
1604208747,31.2
1604208748,31.2
1604208749,56.2
1604208750,43.8
1604208752,43.6
1604208753,31.2
1604208754,46.7
1604208755,46.7
1604208756,26.7
1604208757,33.4
1604208759,37.5
1604208760,50
1604208761,25
1604208762,33.3
1604208763,53.4
1604208765,43.7
1604208766,18.8
1604208767,40
1604208768,46.7
1604208769,40
1604208770,33.4
1604208772,66.7
1604208773,40
1604208774,25
1604208775,40
1604208776,46.7
1604208777,40
1604208779,18.8
1604208780,37.5
1604208781,53.3
1604208782,40
1604208783,33.4
1604208784,40
1604208786,46.7
1604208787,40
1604208788,33.4
1604208789,33.3
1604208790,53.3
1604208791,40
1604208793,26.7
1604208794,46.7
1604208795,40
1604208796,33.4
1604208797,40
1604208799,53.3
1604208800,40
1604208801,40
1604208802,60
1604208803,60
1604208804,40
1604208806,33.4
1604208807,37.5
1604208808,43.8
1604208809,33.4
1604208810,46.7
1604208811,53.4
1604208813,33.3
1604208814,33.4
1604208815,40
1604208816,53.3
1604208817,33.4
1604208818,26.7
1604208820,40
1604208821,46.7
1604208822,26.7
1604208823,46.7
1604208824,43.7
1604208826,46.7
1604208827,20
1604208828,40
1604208829,50
1604208830,43.6
1604208831,26.7
1604208833,43.8
1604208834,50
1604208835,25
1604208836,33.3
1604208837,43.8
1604208838,43.8
1604208840,18.8
1604208841,33.3
1604208842,43.8
1604208843,40
1604208844,33.4
1604208845,33.4
1604208847,53.4
1604208848,46.7
1604208849,37.4
1604208850,26.7
1604208851,37.5
1604208853,66.7
1604208854,33.4
