ts,load
1604210616,18.6
1604210617,6.2
1604210619,0
1604210620,6.2
1604210621,6.7
1604210622,6.2
1604210623,50
1604210625,73.3
1604210626,56.2
1604210627,25
1604210628,53.4
1604210629,50
1604210630,46.7
1604210632,25
1604210633,40
1604210634,62.4
1604210635,50
1604210636,37.4
1604210637,31.2
1604210639,56.2
1604210640,43.7
1604210641,40
1604210642,40
1604210643,53.3
1604210644,37.5
1604210646,31.2
1604210647,46.7
1604210648,46.7
1604210649,43.8
1604210650,37.4
1604210652,31.2
1604210653,43.8
1604210654,50
1604210655,37.4
1604210656,31.2
1604210657,50
1604210659,56.2
1604210660,40
1604210661,37.4
1604210662,40
1604210663,46.7
1604210664,50
1604210666,31.2
1604210667,37.4
1604210668,50
1604210669,66.7
1604210670,50
1604210672,33.4
1604210673,33.3
1604210674,56.2
1604210675,37.5
1604210676,26.7
1604210677,50
1604210679,53.3
1604210680,50
1604210681,31.2
1604210682,46.7
1604210683,62.4
1604210685,50
1604210686,25
1604210687,46.7
1604210688,50
1604210689,53.4
1604210690,31.2
1604210692,31.2
1604210693,53.4
1604210694,60
1604210695,31.2
1604210696,40
1604210697,43.6
1604210699,66.7
1604210700,43.7
1604210701,26.7
1604210702,43.7
1604210703,50
1604210704,40
1604210706,31.2
1604210707,40
1604210708,43.7
1604210709,62.4
1604210710,43.8
1604210712,37.4
1604210713,37.5
1604210714,37.5
1604210715,56.2
1604210716,43.8
1604210717,33.4
1604210719,50
1604210720,43.7
1604210721,53.4
1604210722,25
1604210723,46.7
1604210725,56.2
1604210726,56.2
1604210727,25
1604210728,31.2
1604210729,43.8
1604210730,53.3
1604210732,37.5
1604210733,33.4
1604210734,50
1604210735,53.3
1604210736,37.4
1604210737,33.4
1604210739,40
1604210740,50
1604210741,37.5
1604210742,26.7
1604210743,31.2
1604210745,56.2
1604210746,53.4
1604210747,43.6
1604210748,31.2
1604210749,37.4
1604210750,50
1604210752,33.3
1604210753,33.3
1604210754,46.7
1604210755,53.3
1604210756,31.2
1604210757,37.4
1604210759,46.7
1604210760,46.7
1604210761,46.7
1604210762,37.5
1604210763,43.8
1604210764,25
1604210766,43.8
1604210767,62.4
1604210768,66.7
1604210769,37.5
1604210770,25
1604210772,25
1604210773,50
1604210774,43.8
1604210775,25
1604210776,40
1604210777,50
1604210779,46.7
1604210780,33.4
1604210781,31.2
1604210782,43.8
1604210783,31.2
1604210784,40.1
1604210786,46.7
1604210787,56.2
1604210788,62.4
1604210789,37.5
1604210790,40
1604210792,46.7
1604210793,53.4
1604210794,46.7
1604210795,25
1604210796,43.6
1604210797,50
1604210799,25
1604210800,31.2
1604210801,56.2
1604210802,50
1604210803,62.4
1604210804,40
1604210806,31.2
1604210807,46.7
1604210808,56.2
1604210809,46.7
1604210810,26.7
1604210812,43.8
1604210813,62.4
1604210814,43.8
1604210815,37.4
1604210816,46.7
1604210817,56.2
1604210819,46.7
1604210820,37.4
1604210821,40
1604210822,43.8
1604210823,31.2
1604210824,37.4
1604210826,38.9
1604210827,37.4
1604210828,31.2
1604210829,56.2
1604210830,53.3
1604210832,37.5
1604210833,33.3
1604210834,50
1604210835,50
1604210836,43.6
1604210837,40
1604210839,43.8
1604210840,37.5
1604210841,33.4
1604210842,37.5
1604210843,46.7
1604210845,50
1604210846,37.4
1604210847,25
1604210848,50
1604210849,50
1604210850,53.4
1604210852,31.2
1604210853,40
1604210854,60
