ts,load
1604209243,12.4
1604209244,0
1604209245,0
1604209246,6.7
1604209248,0
1604209249,0
1604209250,6.7
1604209251,0
1604209252,0
1604209253,0
1604209255,0
1604209256,0
1604209257,0
1604209258,6.2
1604209259,0
1604209261,6.2
1604209262,6.2
1604209263,0
1604209264,0
1604209265,56.2
1604209266,43.7
1604209268,37.4
1604209269,58.8
1604209270,53.3
1604209271,40
1604209272,33.4
1604209273,33.3
1604209275,53.4
1604209276,46.7
1604209277,26.7
1604209278,40
1604209279,50
1604209281,50
1604209282,25
1604209283,37.4
1604209284,50
1604209285,31.2
1604209286,33.3
1604209288,46.7
1604209289,50
1604209290,37.4
1604209291,37.4
1604209292,56.2
1604209293,46.7
1604209295,40
1604209296,31.2
1604209297,50
1604209298,50
1604209299,26.7
1604209300,33.3
1604209302,46.7
1604209303,46.7
1604209304,25
1604209305,40
1604209306,56.2
1604209307,18.7
1604209309,37.5
1604209310,53.3
1604209311,25
1604209312,25
1604209313,33.3
1604209315,40
1604209316,50
1604209317,40
1604209318,43.8
1604209319,33.3
1604209320,33.3
1604209322,50
1604209323,46.7
1604209324,26.7
1604209325,43.7
1604209326,73.4
1604209328,43.8
1604209329,31.2
1604209330,37.4
1604209331,56.2
1604209332,46.7
1604209333,33.3
1604209335,33.3
1604209336,46.7
1604209337,53.4
1604209338,43.7
1604209339,25
1604209340,43.7
1604209342,46.7
1604209343,26.7
1604209344,37.5
1604209345,50
1604209346,31.2
1604209347,50
1604209349,46.7
1604209350,53.4
1604209351,25
1604209352,25
1604209353,33.3
1604209355,46.7
1604209356,60
1604209357,40
1604209358,25
1604209359,37.5
1604209360,53.3
1604209362,40
1604209363,33.3
1604209364,46.7
1604209365,43.8
1604209366,25
1604209367,31.2
1604209369,50
1604209370,31.2
1604209371,37.4
1604209372,56.2
1604209373,60
1604209374,53.4
1604209376,40.1
1604209377,40
1604209378,50
1604209379,43.8
1604209380,37.5
1604209382,60.1
1604209383,46.7
1604209384,26.7
1604209385,31.2
1604209386,46.7
1604209387,50
1604209389,25
1604209390,37.5
1604209391,40
1604209392,60
1604209393,46.7
1604209394,33.4
1604209396,31.2
1604209397,46.7
1604209398,46.7
1604209399,31.2
1604209400,33.3
1604209402,46.7
1604209403,53.3
1604209404,33.3
1604209405,43.7
1604209406,26.7
1604209407,46.7
1604209409,50
1604209410,53.4
1604209411,26.7
1604209412,43.8
1604209413,31.2
1604209414,37.4
1604209416,60
1604209417,53.4
1604209418,40
1604209419,40
1604209420,43.8
1604209422,46.7
1604209423,37.5
1604209424,43.7
1604209425,53.4
1604209426,43.8
1604209427,46.7
1604209429,40.1
1604209430,40
1604209431,53.3
1604209432,33.3
1604209433,33.3
1604209434,46.7
1604209436,33.3
1604209437,33.3
1604209438,46.7
1604209439,60.1
1604209440,40
1604209441,25
1604209443,37.5
1604209444,60
1604209445,40
1604209446,26.7
1604209447,40
1604209449,53.3
1604209450,40
1604209451,25
1604209452,50
1604209453,56.2
1604209454,33.3
1604209456,33.3
1604209457,53.4
1604209458,53.4
1604209459,31.2
1604209460,31.2
1604209461,37.5
1604209463,56.2
1604209464,46.7
1604209465,26.7
1604209466,46.7
1604209467,60
1604209468,31.2
1604209470,33.4
1604209471,53.4
1604209472,43.8
1604209473,43.7
1604209474,40
1604209476,53.3
1604209477,53.4
1604209478,25
1604209479,31.2
1604209480,53.3
1604209481,40
1604209483,33.4
1604209484,37.4
1604209485,46.7
1604209486,53.3
1604209487,26.7
1604209488,31.2
1604209490,49.9
1604209491,56.2
1604209492,46.7
1604209493,33.4
1604209494,26.7
1604209496,56.2
1604209497,50
1604209498,35.3
1604209499,37.4
1604209500,53
1604209501,43.8
1604209503,60
1604209504,43.6
1604209505,37.5
1604209506,50
1604209507,40
1604209508,33.4
1604209510,33.3
1604209511,50
1604209512,43.7
1604209513,26.7
1604209514,33.3
1604209516,60
1604209517,37.5
1604209518,31.2
1604209519,46.7
1604209520,53.4
1604209521,31.2
1604209523,31.2
1604209524,43.8
1604209525,60.1
1604209526,40.1
1604209527,43.8
1604209528,60
1604209530,40
1604209531,25
1604209532,22.2
1604209533,11.8
1604209534,25
1604209536,33.3
1604209537,43.8
1604209538,26.7
1604209539,37.5
1604209540,43.8
1604209541,33.3
1604209543,50
1604209544,40
1604209545,25
1604209546,37.5
1604209547,33.3
1604209548,40
1604209550,50
1604209551,56.2
1604209552,60
1604209553,53.3
1604209554,33.3
1604209556,26.7
1604209557,33.3
1604209558,25
1604209559,50
1604209560,31.2
1604209561,33.3
1604209563,50
