ts,load
1604220088,6.7
1604220089,0
1604220090,0
1604220091,0
1604220093,6.7
1604220094,0
1604220095,13.3
1604220096,0
1604220097,0
1604220098,0
1604220100,6.7
1604220101,0
1604220102,6.7
1604220103,6.2
1604220104,6.2
1604220105,6.7
1604220107,0
1604220108,0
1604220109,0
1604220110,6.7
1604220111,0
1604220112,0
1604220114,0
1604220115,0
1604220116,0
1604220117,0
1604220118,0
1604220119,6.2
1604220121,0
1604220122,6.7
1604220123,0
1604220124,0
1604220125,6.2
1604220126,6.2
1604220128,0
1604220129,0
1604220130,0
1604220131,0
1604220132,0
1604220133,12.4
1604220135,0
1604220136,0
1604220137,6.2
1604220138,0
1604220139,0
1604220141,6.2
1604220142,43.7
1604220143,33.3
1604220144,18.8
1604220145,25
1604220146,53.4
1604220148,20
1604220149,33.4
1604220150,37.5
1604220151,25
1604220152,33.4
1604220153,46.7
1604220155,26.7
1604220156,18.8
1604220157,40
1604220158,37.4
1604220159,25
1604220160,53.3
1604220162,40
1604220163,26.7
1604220164,31.2
1604220165,40
1604220166,18.8
1604220167,37.4
1604220169,37.5
1604220170,26.7
1604220171,33.4
1604220172,43.7
1604220173,31.2
1604220174,26.7
1604220176,46.7
1604220177,20
1604220178,6.7
1604220179,40
1604220180,18.8
1604220181,18.8
1604220183,31.2
1604220184,37.4
1604220185,33.4
1604220186,33.4
1604220187,40
1604220188,31.2
1604220190,31.2
1604220191,37.5
1604220192,26.7
1604220193,20
1604220194,43.7
1604220195,26.7
1604220197,20
1604220198,40
1604220199,31.2
1604220200,20
1604220201,40
1604220202,43.7
1604220204,33.3
1604220205,31.2
1604220206,33.3
1604220207,26.7
1604220208,20
1604220209,25
1604220211,43.8
1604220212,37.5
1604220213,50
1604220214,26.7
1604220215,40
1604220216,33.3
1604220218,40
1604220219,25
1604220220,33.4
1604220221,37.5
1604220222,26.7
1604220224,26.7
1604220225,31.2
1604220226,26.7
1604220227,20
1604220228,40
1604220229,33.3
1604220231,33.3
1604220232,26.7
1604220233,26.7
1604220234,53.4
1604220235,25
1604220236,46.7
1604220238,20
1604220239,31.2
1604220240,20
1604220241,25
1604220242,37.5
1604220243,37.5
1604220245,25
1604220246,25
1604220247,31.2
1604220248,46.7
1604220249,37.4
1604220250,6.2
1604220252,20
1604220253,40
1604220254,26.7
1604220255,46.6
1604220256,25
1604220257,25
1604220259,13.3
1604220260,26.7
1604220261,25
1604220262,37.4
1604220263,13.3
1604220264,40
1604220266,20
1604220267,33.3
1604220268,53.4
1604220269,18.8
1604220270,37.5
1604220271,25
1604220273,18.8
1604220274,50
1604220275,33.3
1604220276,13.3
1604220277,33.3
1604220278,56.2
1604220280,46.7
1604220281,46.7
1604220282,40.1
1604220283,26.7
1604220284,40.1
1604220285,53.4
1604220287,25
1604220288,18.8
1604220289,43.8
1604220290,31.2
1604220291,18.8
1604220292,31.2
1604220294,37.5
1604220295,25
1604220296,31.2
1604220297,49.9
1604220298,26.7
1604220300,18.8
1604220301,31.2
1604220302,33.4
1604220303,20
1604220304,33.3
1604220305,40
1604220307,20
1604220308,26.7
1604220309,31.2
1604220310,26.7
1604220311,26.7
1604220312,46.7
1604220314,25
1604220315,18.8
1604220316,40
1604220317,33.4
1604220318,18.8
1604220319,37.5
1604220321,31.2
1604220322,33.3
1604220323,25
1604220324,26.7
1604220325,37.5
1604220326,33.3
1604220328,40
1604220329,25
1604220330,26.7
1604220331,40
1604220332,33.4
1604220333,25
1604220335,40
1604220336,33.3
1604220337,20
1604220338,43.7
1604220339,40.1
1604220340,25
1604220342,33.3
1604220343,40
1604220344,20
1604220345,33.3
1604220346,33.3
1604220347,25
1604220349,26.7
1604220350,40
1604220351,18.8
1604220352,33.4
1604220353,53.4
1604220354,31.2
1604220356,20
1604220357,46.7
1604220358,46.7
1604220359,18.8
1604220360,37.5
1604220361,40
1604220363,33.4
1604220364,33.3
1604220365,49.9
1604220366,26.7
1604220367,25
1604220368,40
1604220370,20
1604220371,40.1
1604220372,43.7
1604220373,25
1604220374,20
1604220375,37.5
1604220377,33.3
1604220378,13.3
1604220379,40
1604220380,40
1604220381,18.8
1604220382,31.2
1604220384,37.5
1604220385,26.7
1604220386,20
1604220387,43.8
1604220388,33.4
1604220389,26.7
1604220391,31.2
1604220392,20
1604220393,31.2
1604220394,40
1604220395,25
1604220397,18.7
1604220398,50
1604220399,33.3
1604220400,26.7
1604220401,43.8
1604220402,33.3
1604220404,37.4
1604220405,25
1604220406,37.5
1604220407,26.7
1604220408,20
1604220409,41.2
1604220411,40
1604220412,26.7
1604220413,33.3
1604220414,37.5
1604220415,26.7
1604220416,26.7
1604220418,20
1604220419,37.5
1604220420,37.4
1604220421,25
1604220422,33.4
1604220423,20
1604220425,25
1604220426,33.3
1604220427,33.3
1604220428,20
1604220429,46.7
1604220430,40
1604220432,31.2
1604220433,25
1604220434,40
1604220435,31.2
1604220436,18.8
1604220437,37.5
1604220439,37.5
1604220440,25
1604220441,40
1604220442,31.2
1604220443,37.4
1604220444,25
1604220446,25
1604220447,46.7
1604220448,40
1604220449,40
1604220450,26.7
1604220451,31.2
1604220453,50
1604220454,20
1604220455,26.7
1604220456,37.4
1604220457,40
1604220458,26.7
1604220460,40
1604220461,26.7
1604220462,25
1604220463,31.2
1604220464,18.8
1604220466,18.8
1604220467,26.7
1604220468,46.7
1604220469,25
1604220470,25
1604220471,40
1604220473,33.3
1604220474,12.5
1604220475,40
1604220476,33.3
1604220477,18.8
1604220478,40
1604220480,31.2
1604220481,31.2
1604220482,33.3
1604220483,40
1604220484,6.2
1604220485,18.8
1604220487,33.3
1604220488,13.3
1604220489,33.3
1604220490,37.5
1604220491,20
1604220492,33.3
1604220494,46.7
1604220495,31.2
1604220496,26.7
1604220497,33.3
1604220498,25
1604220499,12.4
1604220501,12.5
1604220502,40
1604220503,25
1604220504,37.4
1604220505,25
1604220506,40
1604220508,33.3
1604220509,37.5
1604220510,25
1604220511,26.7
1604220512,40
1604220513,25
1604220515,26.7
1604220516,53.4
1604220517,26.7
1604220518,12.5
1604220519,43.7
1604220520,33.3
1604220522,25
1604220523,40
1604220524,40
1604220525,12.5
1604220526,40
1604220527,43.8
1604220529,20
1604220530,26.7
1604220531,40
1604220532,25
1604220533,31.3
1604220534,46.7
1604220536,25
1604220537,20
1604220538,46.7
1604220539,25
1604220540,37.5
1604220541,18.8
1604220543,26.7
1604220544,37.5
1604220545,46.7
1604220546,40
1604220547,43.7
1604220548,46.7
1604220550,25
1604220551,40
1604220552,46.7
1604220553,20
1604220554,33.3
1604220555,31.2
1604220557,33.3
1604220558,18.8
1604220559,26.7
1604220560,40
1604220561,18.8
1604220563,25
1604220564,46.7
1604220565,20
1604220566,31.2
1604220567,37.5
1604220568,18.8
1604220570,40
1604220571,18.7
1604220572,33.3
1604220573,18.8
1604220574,33.3
1604220575,26.7
1604220577,31.2
1604220578,12.5
1604220579,33.4
1604220580,33.3
1604220581,20
1604220582,43.7
1604220584,40
1604220585,18.8
1604220586,31.2
1604220587,43.7
1604220588,20
1604220589,25
1604220591,33.3
1604220592,33.4
1604220593,25
1604220594,46.7
1604220595,26.7
1604220596,20
1604220598,46.7
1604220599,33.3
1604220600,20
1604220601,33.3
1604220602,46.7
1604220603,12.5
1604220605,26.7
1604220606,37.5
1604220607,31.2
1604220608,18.8
1604220609,40
1604220610,31.2
1604220612,33.3
1604220613,40
1604220614,31.2
1604220615,20
1604220616,31.2
1604220617,33.3
1604220619,25
1604220620,25
1604220621,43.7
