ts,load
1604220135,6.2
1604220136,6.2
1604220137,6.2
1604220138,0
1604220140,0
1604220141,0
1604220142,43.7
1604220143,46.7
1604220144,43.8
1604220145,50
1604220147,33.3
1604220148,33.4
1604220149,56.2
1604220150,50
1604220151,37.5
1604220152,31.2
1604220154,37.5
1604220155,60
1604220156,50
1604220157,25
1604220158,40
1604220160,66.7
1604220161,43.7
1604220162,25
1604220163,43.6
1604220164,43.8
1604220165,43.8
1604220167,33.3
1604220168,37.4
1604220169,60
1604220170,43.8
1604220171,56.1
1604220172,25
1604220174,37.4
1604220175,47.1
1604220176,56.2
1604220177,40
1604220178,62.4
1604220180,50
1604220181,37.4
1604220182,56.2
1604220183,40
1604220184,31.2
1604220185,26.7
1604220187,50
1604220188,37.4
1604220189,25
1604220190,43.7
1604220191,43.8
1604220193,33.3
1604220194,43.7
1604220195,46.7
1604220196,56.2
1604220197,40
1604220198,37.4
1604220200,40
1604220201,56.2
1604220202,50
1604220203,37.4
1604220204,56.2
1604220205,40
1604220207,50
1604220208,43.7
1604220209,31.2
1604220210,25
1604220211,62.5
1604220213,25
1604220214,50
1604220215,53.3
1604220216,56.2
1604220217,37.4
1604220218,37.4
1604220220,60
1604220221,56.2
1604220222,31.2
1604220223,25
1604220224,31.2
1604220225,50
1604220227,50
1604220228,31.2
1604220229,37.4
1604220230,50
1604220231,46.7
1604220232,37.5
1604220234,31.2
1604220235,73.4
1604220236,50
1604220237,31.2
1604220238,31.2
1604220240,43.8
1604220241,53.3
1604220242,40
1604220243,31.2
1604220244,46.7
1604220245,56.2
1604220247,46.7
1604220248,25
1604220249,33.3
1604220250,62.4
1604220251,50
1604220252,37.5
1604220254,50
1604220255,37.5
1604220256,26.7
1604220257,31.2
1604220258,37.4
1604220260,37.4
1604220261,50
1604220262,37.5
1604220263,37.4
1604220264,60
1604220265,53.4
1604220267,37.5
1604220268,25
1604220269,56.2
1604220270,43.8
1604220271,33.3
1604220272,25
1604220274,50
1604220275,53.3
1604220276,31.2
1604220277,40
1604220278,46.7
1604220280,43.8
1604220281,43.7
1604220282,25
1604220283,43.7
1604220284,50
1604220285,37.5
1604220287,43.7
1604220288,37.5
1604220289,50
1604220290,40
1604220291,26.7
1604220292,43.6
1604220294,43.8
1604220295,43.8
1604220296,26.7
1604220297,31.2
1604220298,43.8
1604220300,43.8
1604220301,25
1604220302,46.7
1604220303,53.4
1604220304,43.7
1604220305,18.8
1604220307,53.4
1604220308,53.3
1604220309,37.5
1604220310,26.7
1604220311,46.7
1604220312,60.1
1604220314,50
1604220315,37.4
1604220316,31.2
1604220317,53.3
1604220318,46.7
1604220320,25
1604220321,25
1604220322,26.7
1604220323,37.5
1604220324,33.4
1604220325,43.8
1604220327,43.8
1604220328,46.7
1604220329,33.3
1604220330,25
1604220331,37.4
1604220332,50
1604220334,46.7
1604220335,31.2
1604220336,33.3
1604220337,60
1604220338,40
1604220339,25
1604220341,41.2
1604220342,66.7
1604220343,62.4
1604220344,40
1604220345,25
1604220347,31.2
1604220348,50
1604220349,43.8
1604220350,31.2
1604220351,40
