ts,load
1604207206,12.4
1604207207,0
1604207208,12.4
1604207209,0
1604207210,0
1604207212,6.2
1604207213,0
1604207214,0
1604207215,0
1604207216,0
1604207217,0
1604207219,0
1604207220,0
1604207221,0
1604207222,6.2
1604207223,12.4
1604207225,0
1604207226,0
1604207227,6.2
1604207228,37.5
1604207229,40
1604207230,43.8
1604207232,118.8
1604207233,46.7
1604207234,20
1604207235,37.5
1604207236,46.7
1604207237,40
1604207239,33.4
1604207240,43.8
1604207241,46.7
1604207242,33.4
1604207243,50
1604207244,43.8
1604207246,33.4
1604207247,33.3
1604207248,56.2
1604207249,31.2
1604207250,33.4
1604207251,50
1604207253,74.9
1604207254,43.7
1604207255,26.7
1604207256,43.7
1604207257,50
1604207259,40
1604207260,33.3
1604207261,50
1604207262,37.5
1604207263,31.2
1604207264,37.4
1604207266,37.5
1604207267,46.7
1604207268,26.7
1604207269,26.7
1604207270,43.7
1604207271,60
1604207273,33.3
1604207274,33.3
1604207275,37.5
1604207276,46.7
1604207277,25
1604207279,33.3
1604207280,50
1604207281,43.7
1604207282,26.7
1604207283,46.7
1604207284,53.3
1604207286,33.3
1604207287,26.7
1604207288,53.4
1604207289,46.7
1604207290,40
1604207291,40
1604207293,46.7
1604207294,43.7
1604207295,26.7
1604207296,31.2
1604207297,43.8
1604207298,40
1604207300,25
1604207301,40
1604207302,60
1604207303,40
1604207304,33.3
1604207305,60
1604207307,43.8
1604207308,25
1604207309,40
1604207310,66.7
1604207311,33.3
1604207313,26.7
1604207314,49.9
1604207315,50
1604207316,49.8
1604207317,40
1604207318,41.2
1604207320,43.8
1604207321,33.4
1604207322,37.4
1604207323,50
1604207324,43.7
1604207325,26.7
1604207327,46.7
1604207328,53.3
1604207329,46.7
1604207330,26.7
1604207331,37.5
1604207332,43.8
1604207334,31.2
1604207335,43.8
1604207336,31.2
1604207337,53.3
1604207338,56.2
1604207340,43.8
1604207341,37.4
1604207342,31.2
1604207343,33.3
1604207344,43.7
1604207345,66.7
1604207347,46.7
1604207348,40
1604207349,31.2
1604207350,31.2
1604207351,31.2
1604207352,18.8
1604207354,40
1604207355,53.3
1604207356,43.7
1604207357,18.8
1604207358,50
1604207359,43.8
1604207361,31.2
1604207362,25
1604207363,37.5
1604207364,53.3
1604207365,53.3
1604207367,25
1604207368,37.4
1604207369,50
1604207370,43.8
1604207371,18.8
1604207372,26.7
1604207374,26.7
1604207375,26.7
1604207376,40
1604207377,50
1604207378,60
1604207379,26.7
1604207381,43.7
1604207382,50
1604207383,31.2
1604207384,31.2
1604207385,43.8
1604207386,37.5
1604207388,43.8
1604207389,31.2
1604207390,26.7
1604207391,50
1604207392,31.2
1604207394,43.7
1604207395,43.8
1604207396,37.5
1604207397,26.7
1604207398,43.7
1604207399,50
1604207401,46.7
1604207402,33.4
1604207403,53.4
1604207404,40.1
1604207405,40
1604207406,20
1604207408,31.2
1604207409,25
1604207410,37.4
1604207411,31.2
1604207412,43.8
1604207413,46.7
1604207415,33.3
1604207416,40
1604207417,33.4
1604207418,43.8
1604207419,33.3
1604207421,53.4
1604207422,40
1604207423,33.3
1604207424,33.4
1604207425,40
1604207426,60.1
1604207428,26.7
1604207429,46.7
1604207430,60
1604207431,46.7
1604207432,60.1
1604207433,25
1604207435,37.5
1604207436,56.2
1604207437,46.7
1604207438,33.4
1604207439,46.7
1604207440,53.4
1604207442,33.3
1604207443,43.8
1604207444,33.3
1604207445,46.7
1604207446,43.8
1604207447,46.7
1604207449,53.3
1604207450,40
1604207451,53.4
1604207452,46.7
1604207453,31.2
1604207455,40
1604207456,53.4
1604207457,33.4
1604207458,43.8
1604207459,43.8
1604207460,25
1604207462,43.7
1604207463,50
1604207464,31.2
1604207465,56.2
1604207466,53.4
1604207467,33.3
1604207469,40
1604207470,26.7
1604207471,40.1
1604207472,31.2
1604207473,50
1604207474,43.8
1604207476,43.7
1604207477,46.7
1604207478,31.2
1604207479,33.3
1604207480,46.7
1604207481,33.3
1604207483,33.4
1604207484,56.2
1604207485,43.8
1604207486,25
1604207487,56.2
1604207488,46.7
1604207490,46.7
1604207491,37.4
1604207492,73.3
1604207493,60.1
1604207494,26.7
1604207496,46.7
1604207497,46.7
1604207498,33.4
1604207499,26.7
1604207500,40
1604207501,20
1604207503,13.3
1604207504,17.7
1604207505,43.8
1604207506,43.8
1604207507,31.2
1604207508,40
