1604214721738,false,128,35233784,136307514,0,0
1604214734535,false,256,68540976,118029076,0,0
1604214747331,false,384,101854768,133919271,0,0
1604214760152,true,512,135177544,114696906,0,17
1604214772931,false,128,34296304,78434624,0,0
1604214785730,false,256,67618264,96251860,0,0
1604214798539,true,384,100941840,84126731,0,7
1604214811329,false,128,34271664,100620092,0,0
1604214824135,false,256,67590816,89961973,0,0
1604214836930,false,384,100908968,114483023,0,0
1604214849743,true,512,134235296,130707588,0,12
1604214862606,false,128,34271552,120934695,0,0
1604214875329,false,256,67589616,106297814,0,0
1604214888129,false,384,100912736,126450170,0,0
1604214900949,true,512,134228848,111235450,0,15
1604214913736,false,128,34261664,93819135,0,0
1604214926535,false,256,67576752,77838844,0,0
1604214939334,true,384,100889504,98358530,0,7
1604214977737,true,384,100862536,97965733,0,8
1604215016140,true,384,100862992,88597776,0,8
1604215054545,true,384,100862920,98010375,0,8
1604215092929,false,384,100886080,111116619,0,0
1604215131399,true,768,200815376,119931246,0,14
1604215169732,false,384,100872640,102860561,0,0
1604215208144,true,768,200833688,119878959,0,11
1604215246534,true,384,100902448,100127026,0,6
1604215284937,true,384,100885248,91377061,0,8
