1604216746.688;200;0.225;0.228
1604216746.692;200;0.329;0.328
1604216746.699;200;0.136;0.132
1604216746.704;200;0.365;0.364
1604216746.713;200;0.050;0.044
1604216746.714;200;0.301;0.300
1604216746.723;200;0.185;0.184
1604216746.731;200;0.293;0.292
1604216746.748;200;0.110;0.108
1604216746.748;200;0.232;0.232
1604216746.749;200;0.362;0.360
1604216746.749;200;0.261;0.260
1604216746.752;200;0.139;0.136
1604216746.757;200;0.045;0.048
1604216746.788;200;0.051;0.052
1604216746.794;200;0.106;0.104
1604216746.797;200;0.208;0.208
1604216746.810;200;0.048;0.048
1604216746.841;200;0.054;0.048
1604216746.848;200;0.036;0.036
1604216746.880;200;0.043;0.040
1604216746.902;200;0.040;0.040
1604216746.926;200;0.039;0.044
1604216746.947;200;0.035;0.036
1604216746.980;200;0.043;0.044
1604216747.004;200;0.042;0.040
1604216747.037;200;0.050;0.048
1604216747.048;200;0.036;0.036
1604216747.082;200;0.045;0.044
1604216747.103;200;0.041;0.040
1604216747.143;200;0.054;0.060
1604216747.150;200;0.038;0.040
1604216747.185;200;0.048;0.048
1604216747.204;200;0.042;0.040
1604216747.233;200;0.046;0.048
1604216747.243;200;0.031;0.032
1604216747.277;200;0.040;0.044
1604216747.300;200;0.038;0.036
1604216747.331;200;0.044;0.048
1604216747.345;200;0.033;0.032
1604216747.381;200;0.044;0.044
1604216747.400;200;0.038;0.036
1604216747.427;200;0.040;0.040
1604216747.444;200;0.032;0.032
1604216747.479;200;0.042;0.048
1604216747.501;200;0.039;0.036
1604216747.539;200;0.052;0.052
1604216747.544;200;0.032;0.032
1604216747.577;200;0.040;0.040
1604216747.601;200;0.039;0.040
1604216747.632;200;0.045;0.048
1604216747.643;200;0.031;0.032
1604216747.689;200;0.052;0.052
1604216747.702;200;0.040;0.040
1604216747.730;200;0.043;0.044
1604216747.748;200;0.036;0.036
1604216747.779;200;0.042;0.044
1604216747.802;200;0.040;0.040
1604216747.829;200;0.042;0.044
1604216747.844;200;0.032;0.032
1604216747.881;200;0.044;0.044
1604216747.903;200;0.041;0.044
1604216747.929;200;0.042;0.044
1604216747.950;200;0.038;0.040
1604216747.983;200;0.046;0.052
1604216748.004;200;0.042;0.040
1604216748.027;200;0.040;0.040
1604216748.045;200;0.033;0.036
1604216748.079;200;0.042;0.044
1604216748.102;200;0.040;0.040
1604216748.129;200;0.042;0.040
1604216748.147;200;0.035;0.036
1604216748.177;200;0.040;0.040
1604216748.201;200;0.039;0.040
1604216748.231;200;0.044;0.044
1604216748.249;200;0.037;0.036
1604216748.279;200;0.042;0.044
1604216748.302;200;0.040;0.040
1604216748.328;200;0.041;0.040
1604216748.345;200;0.033;0.032
1604216748.379;200;0.042;0.044
1604216748.401;200;0.039;0.036
1604216748.427;200;0.040;0.044
1604216748.440;200;0.028;0.028
1604216748.477;200;0.040;0.040
1604216748.501;200;0.039;0.036
1604216748.529;200;0.042;0.044
1604216748.544;200;0.032;0.032
1604216748.581;200;0.044;0.044
1604216748.607;200;0.045;0.044
1604216748.628;200;0.041;0.040
1604216748.645;200;0.033;0.032
1604216748.679;200;0.042;0.044
1604216748.703;200;0.041;0.044
1604216748.730;200;0.043;0.044
1604216748.752;200;0.040;0.040
1604216748.780;200;0.043;0.040
1604216748.803;200;0.041;0.040
1604216748.832;200;0.045;0.044
1604216748.849;200;0.037;0.040
1604216748.880;200;0.043;0.044
1604216748.905;200;0.043;0.040
1604216748.928;200;0.041;0.044
1604216748.943;200;0.031;0.032
1604216748.978;200;0.041;0.044
1604216748.998;200;0.036;0.036
1604216749.030;200;0.043;0.044
1604216749.045;200;0.033;0.036
1604216749.077;200;0.040;0.044
1604216749.102;200;0.040;0.040
1604216749.130;200;0.043;0.044
1604216749.143;200;0.031;0.032
1604216749.179;200;0.042;0.044
1604216749.202;200;0.040;0.044
1604216749.227;200;0.040;0.044
1604216749.243;200;0.031;0.032
1604216749.280;200;0.043;0.044
1604216749.301;200;0.039;0.036
1604216749.328;200;0.041;0.044
1604216749.343;200;0.031;0.032
1604216749.380;200;0.043;0.044
1604216749.400;200;0.038;0.036
1604216749.431;200;0.044;0.044
1604216749.444;200;0.032;0.032
1604216749.479;200;0.042;0.044
1604216749.502;200;0.040;0.044
1604216749.530;200;0.043;0.044
1604216749.544;200;0.032;0.032
1604216749.580;200;0.043;0.044
1604216749.601;200;0.039;0.036
1604216749.629;200;0.042;0.044
1604216749.644;200;0.031;0.028
1604216749.677;200;0.040;0.044
1604216749.702;200;0.040;0.044
1604216749.726;200;0.039;0.044
1604216749.744;200;0.032;0.032
1604216749.779;200;0.042;0.044
1604216749.801;200;0.039;0.040
1604216749.827;200;0.040;0.040
1604216749.845;200;0.033;0.032
1604216749.878;200;0.041;0.044
1604216749.903;200;0.041;0.044
1604216749.930;200;0.043;0.044
1604216749.947;200;0.035;0.036
1604216749.980;200;0.043;0.044
1604216750.009;200;0.047;0.044
1604216750.041;200;0.054;0.056
1604216750.044;200;0.032;0.032
1604216750.080;200;0.043;0.044
1604216750.125;200;0.063;0.064
