ts,load
1604207869,6.7
1604207871,0
1604207872,0
1604207873,6.2
1604207874,0
1604207875,0
1604207876,0
1604207878,0
1604207879,0
1604207880,0
1604207881,0
1604207882,0
1604207883,0
1604207885,6.2
1604207886,6.2
1604207887,0
1604207888,6.2
1604207889,6.2
1604207890,0
1604207892,6.7
1604207893,0
1604207894,0
1604207895,6.7
1604207896,0
1604207897,0
1604207899,0
1604207900,6.2
1604207901,6.2
1604207902,6.2
1604207903,0
1604207904,0
1604207906,0
1604207907,60
1604207908,74.9
1604207909,68.8
1604207910,73.3
1604207911,46.7
1604207913,43.8
1604207914,18.8
1604207915,31.2
1604207916,50
1604207917,46.7
1604207918,40
1604207920,31.2
1604207921,50
1604207922,31.2
1604207923,31.2
1604207924,46.7
1604207926,33.3
1604207927,26.7
1604207928,43.8
1604207929,37.5
1604207930,18.8
1604207931,40
1604207933,46.7
1604207934,25
1604207935,37.4
1604207936,50
1604207937,37.5
1604207938,26.7
1604207940,40
1604207941,46.7
1604207942,31.2
1604207943,31.2
1604207944,46.7
1604207945,37.4
1604207947,26.7
1604207948,37.5
1604207949,53.4
1604207950,26.7
1604207951,40
1604207952,46.7
1604207954,25
1604207955,31.2
1604207956,46.7
1604207957,46.7
1604207958,18.8
1604207959,25
1604207961,53.4
1604207962,33.3
1604207963,26.7
1604207964,46.7
1604207965,40
1604207966,26.7
1604207968,26.7
1604207969,46.7
1604207970,33.3
1604207971,26.7
1604207972,40
1604207974,46.7
1604207975,26.7
1604207976,26.7
1604207977,43.8
1604207978,25
1604207979,25
1604207981,43.8
1604207982,37.4
1604207983,25
1604207984,53.4
1604207985,53.4
1604207986,33.3
1604207988,40
1604207989,43.8
1604207990,33.3
1604207991,20
1604207992,40
1604207993,53.3
1604207995,20
1604207996,40
1604207997,53.4
1604207998,31.2
1604207999,26.7
1604208000,40
1604208002,40
1604208003,31.2
1604208004,26.7
1604208005,53.4
1604208006,33.3
1604208007,40
1604208009,41.2
1604208010,40
1604208011,40
1604208012,26.7
1604208013,37.5
1604208015,33.4
