ts,load
1604221477,6.2
1604221478,0
1604221480,6.7
1604221481,0
1604221482,6.7
1604221483,13.4
1604221484,0
1604221485,0
1604221487,0
1604221488,0
1604221489,6.7
1604221490,0
1604221491,6.2
1604221492,0
1604221494,6.2
1604221495,0
1604221496,6.7
1604221497,0
1604221498,0
1604221499,66.7
1604221501,56.2
1604221502,50
1604221503,62.5
1604221504,43.7
1604221505,20
1604221507,43.7
1604221508,53.3
1604221509,43.7
1604221510,26.7
1604221511,43.6
1604221512,56.2
1604221514,37.5
1604221515,18.8
1604221516,33.3
1604221517,50
1604221518,46.7
1604221520,40
1604221521,33.4
1604221522,53.4
1604221523,46.7
1604221524,20
1604221525,37.5
1604221527,43.8
1604221528,46.7
1604221529,25
1604221530,33.3
1604221531,46.7
1604221532,40
1604221534,20
1604221535,60
1604221536,25
1604221537,50
1604221538,40
1604221539,25
1604221541,40
1604221542,37.5
1604221543,31.2
1604221544,37.5
1604221545,50
1604221547,31.2
1604221548,40
1604221549,50
1604221550,43.7
1604221551,23.5
1604221552,33.3
1604221554,43.8
1604221555,43.7
1604221556,26.7
1604221557,46.7
1604221558,56.2
1604221559,40
1604221561,50
1604221562,33.4
1604221563,25
1604221564,46.7
1604221565,60.1
1604221566,43.7
1604221568,43.8
1604221569,31.2
1604221570,33.3
1604221571,43.8
1604221572,53.4
1604221574,37.4
1604221575,31.2
1604221576,50
1604221577,31.2
1604221578,40
1604221579,62.5
1604221581,31.2
1604221582,33.4
1604221583,40
1604221584,40
1604221585,43.8
1604221586,37.5
1604221588,37.4
1604221589,46.7
1604221590,43.8
1604221591,31.2
1604221592,66.8
1604221593,53.4
1604221595,31.2
1604221596,31.2
1604221597,56.2
1604221598,43.6
1604221599,31.2
1604221601,37.5
1604221602,25
1604221603,46.7
1604221604,37.5
1604221605,33.3
1604221606,18.8
1604221608,46.7
1604221609,53.4
1604221610,40
1604221611,26.7
1604221612,37.5
1604221613,56.2
1604221615,26.7
1604221616,33.3
1604221617,37.5
1604221618,43.8
1604221619,37.4
1604221620,40
1604221622,43.8
1604221623,46.7
1604221624,31.2
1604221625,33.3
1604221626,53.4
1604221628,40
1604221629,26.7
1604221630,37.4
1604221631,43.8
1604221632,40
1604221633,31.2
1604221635,50
1604221636,43.8
1604221637,25
1604221638,43.7
1604221639,43.7
1604221640,46.7
1604221642,43.8
1604221643,46.7
1604221644,33.3
1604221645,46.7
1604221646,33.4
1604221647,37.4
1604221649,35.3
1604221650,43.8
1604221651,43.7
1604221652,25
1604221653,46.7
1604221655,46.7
1604221656,46.7
1604221657,26.7
1604221658,25
1604221659,50
1604221660,56.2
1604221662,26.7
1604221663,37.5
1604221664,43.8
1604221665,37.4
1604221666,33.3
1604221667,53.4
1604221669,43.8
1604221670,25
1604221671,40
1604221672,46.7
1604221673,46.7
1604221675,20
1604221676,37.5
1604221677,46.7
1604221678,60
1604221679,43.8
1604221680,53.3
1604221682,26.7
1604221683,53.4
1604221684,33.4
1604221685,43.7
1604221686,53.4
1604221687,26.7
1604221689,33.3
1604221690,43.8
1604221691,46.7
1604221692,33.3
1604221693,33.3
1604221694,43.8
1604221696,46.7
1604221697,37.4
1604221698,40
1604221699,50
1604221700,40
1604221702,33.4
1604221703,37.4
1604221704,60
1604221705,50
1604221706,25
1604221707,46.7
1604221709,50
1604221710,43.8
1604221711,26.7
1604221712,40
1604221713,43.8
1604221714,31.2
1604221716,33.4
1604221717,37.5
1604221718,37.4
1604221719,50
1604221720,26.7
1604221722,35.3
1604221723,31.2
1604221724,25
1604221725,25
1604221726,53.4
1604221727,60
1604221729,25
1604221730,20
1604221731,33.3
1604221732,43.8
1604221733,43.7
1604221735,18.8
1604221736,26.7
1604221737,40
1604221738,50
1604221739,25
1604221740,25
1604221742,29.4
1604221743,33.3
1604221744,37.4
1604221745,37.5
1604221746,35.3
1604221747,40
1604221749,40
1604221750,46.7
1604221751,43.8
1604221752,31.2
1604221753,26.7
1604221755,40
1604221756,33.3
1604221757,31.2
1604221758,37.4
1604221759,25
1604221760,93.3
1604221762,35.3
1604221763,37.5
1604221764,20
1604221765,37.5
1604221766,31.2
1604221768,37.4
1604221769,40
1604221770,50
1604221771,37.5
1604221772,31.2
1604221773,25
1604221775,31.2
1604221776,53.4
1604221777,50
1604221778,33.4
1604221779,33.3
1604221780,43.8
1604221782,46.7
1604221783,31.2
1604221784,40
1604221785,46.7
1604221786,43.8
1604221788,53.3
1604221789,37.4
1604221790,33.3
1604221791,25
1604221792,50
1604221793,33.3
1604221795,53.4
1604221796,40
1604221797,40
1604221798,43.8
1604221799,50
1604221800,46.7
1604221802,31.2
1604221803,50
1604221804,46.7
1604221805,40
1604221806,25
1604221807,18.8
1604221809,40
1604221810,40
1604221811,37.5
1604221812,43.8
1604221813,25
1604221815,33.3
1604221816,43.8
1604221817,53.3
1604221818,33.3
1604221819,40
1604221820,50
1604221822,46.7
1604221823,25
