1604207920147,false,128,35237088,111106935,0,0
1604207932934,false,256,68560680,87559436,0,0
1604207945770,true,384,101876416,84478741,0,31
1604207958537,false,128,34294592,94532653,0,0
1604207971339,false,256,67611288,79980309,0,0
1604207984150,true,384,100914192,97996861,0,11
1604207996933,false,128,34275760,85080368,0,0
1604208009731,false,256,67591352,79046481,0,0
1604208022548,true,384,100922144,92844330,0,13
1604208035341,false,128,34254944,104076151,0,0
1604208048132,false,256,67583864,89557293,0,0
1604208060943,true,384,100908144,76940713,0,13
1604208073763,false,128,34254584,86929766,0,0
1604208086533,false,256,67580704,82932510,0,0
1604208099417,true,385,101165648,98284293,10,10
1604208137843,true,384,101126416,80052435,0,9
1604208176242,true,384,101124952,99267160,0,8
1604208214650,true,384,101143728,93545394,0,13
1604208253072,true,384,101131184,85343481,0,10
1604208291456,true,384,101120752,81578310,0,19
1604208329846,true,384,101126464,79717966,0,10
1604208368243,true,384,101124096,85313410,0,10
1604208406652,true,384,101123384,76957239,0,17
1604208445045,true,384,101178256,91415508,0,11
1604208483444,true,384,101161968,84307596,0,11
