ts,load
1604216014,6.2
1604216015,0
1604216016,6.2
1604216017,0
1604216018,0
1604216020,13.4
1604216021,0
1604216022,0
1604216023,0
1604216024,6.2
1604216025,0
1604216027,0
1604216028,0
1604216029,0
1604216030,0
1604216031,0
1604216032,0
1604216034,0
1604216035,0
1604216036,0
1604216037,6.2
1604216038,6.7
1604216039,0
1604216041,0
1604216042,0
1604216043,0
1604216044,0
1604216045,0
1604216046,0
1604216048,0
1604216049,0
1604216050,6.2
1604216051,0
1604216052,0
1604216053,0
1604216055,6.2
1604216056,0
1604216057,0
1604216058,0
1604216059,0
1604216060,0
1604216062,0
1604216063,6.2
1604216064,0
1604216065,0
1604216066,0
1604216067,37.5
1604216069,43.8
1604216070,20
1604216071,31.2
1604216072,46.7
1604216073,25
1604216074,26.7
1604216076,37.5
1604216077,37.4
1604216078,18.8
1604216079,37.4
1604216080,43.8
1604216081,33.4
1604216083,33.4
1604216084,37.5
1604216085,37.4
1604216086,33.3
1604216087,40
1604216088,33.3
1604216090,20
1604216091,33.3
1604216092,40
1604216093,18.8
1604216094,33.3
1604216095,33.3
1604216097,18.8
1604216098,40
1604216099,40
1604216100,20
1604216101,33.3
1604216102,43.7
1604216104,29.4
1604216105,20
1604216106,25
1604216107,37.5
1604216108,26.7
1604216110,25
1604216111,40
1604216112,26.7
1604216113,18.8
1604216114,40
1604216115,33.4
1604216117,26.7
1604216118,33.3
1604216119,46.7
1604216120,25
1604216121,18.8
1604216122,37.5
1604216124,33.3
1604216125,13.3
1604216126,31.2
1604216127,40
1604216128,33.4
1604216129,31.2
1604216131,46.7
1604216132,25
1604216133,31.2
1604216134,40
1604216135,26.7
1604216136,20
1604216138,26.7
1604216139,20
1604216140,43.7
1604216141,20
1604216142,20
1604216143,40
1604216145,46.7
1604216146,25
1604216147,25
1604216148,37.4
1604216149,40
1604216150,33.4
1604216152,33.4
1604216153,31.2
1604216154,26.7
1604216155,33.3
1604216156,46.7
1604216157,31.2
1604216159,25
1604216160,31.2
1604216161,37.5
1604216162,18.8
1604216163,31.2
