1604202101.808;200;0.142;0.140
1604202101.808;200;0.245;0.244
1604202101.823;200;0.231;0.232
1604202101.823;200;0.332;0.332
1604202101.838;200;0.322;0.324
1604202101.844;200;0.081;0.080
1604202101.853;200;0.140;0.140
1604202101.865;200;0.177;0.176
1604202101.867;200;0.254;0.256
1604202101.869;200;0.054;0.052
1604202101.871;200;0.083;0.084
1604202101.901;200;0.039;0.040
1604202101.936;200;0.048;0.052
1604202101.943;200;0.205;0.204
1604202101.973;200;0.061;0.060
1604202101.979;200;0.341;0.340
1604202101.981;200;0.443;0.440
1604202101.987;200;0.149;0.148
1604202101.996;200;0.034;0.032
1604202102.019;200;0.082;0.080
1604202102.029;200;0.042;0.044
1604202102.055;200;0.043;0.044
1604202102.093;200;0.056;0.056
1604202102.099;200;0.035;0.036
1604202102.129;200;0.042;0.044
1604202102.153;200;0.041;0.044
1604202102.179;200;0.042;0.040
1604202102.195;200;0.033;0.032
1604202102.232;200;0.045;0.044
1604202102.254;200;0.042;0.044
1604202102.286;200;0.049;0.052
1604202102.298;200;0.036;0.036
1604202102.335;200;0.048;0.048
1604202102.364;200;0.052;0.056
1604202102.381;200;0.044;0.044
1604202102.399;200;0.034;0.032
1604202102.433;200;0.046;0.044
1604202102.453;200;0.041;0.044
1604202102.483;200;0.046;0.044
1604202102.493;200;0.031;0.032
1604202102.530;200;0.043;0.044
1604202102.553;200;0.041;0.040
1604202102.581;200;0.044;0.040
1604202102.596;200;0.034;0.032
1604202102.629;200;0.042;0.044
1604202102.653;200;0.041;0.044
1604202102.681;200;0.044;0.044
1604202102.695;200;0.033;0.032
1604202102.730;200;0.043;0.044
1604202102.754;200;0.042;0.044
1604202102.781;200;0.044;0.044
1604202102.797;200;0.035;0.036
1604202102.834;200;0.047;0.048
1604202102.854;200;0.042;0.044
1604202102.883;200;0.046;0.044
1604202102.894;200;0.032;0.032
1604202102.934;200;0.047;0.048
1604202102.952;200;0.040;0.040
1604202102.983;200;0.046;0.048
1604202102.995;200;0.033;0.032
1604202103.033;200;0.046;0.048
1604202103.053;200;0.041;0.040
1604202103.081;200;0.044;0.040
1604202103.094;200;0.032;0.032
1604202103.132;200;0.045;0.044
1604202103.156;200;0.044;0.044
1604202103.183;200;0.046;0.048
1604202103.192;200;0.030;0.028
1604202103.237;200;0.050;0.052
1604202103.252;200;0.040;0.040
1604202103.283;200;0.046;0.044
1604202103.294;200;0.032;0.032
1604202103.335;200;0.048;0.048
1604202103.356;200;0.044;0.044
1604202103.382;200;0.045;0.048
1604202103.394;200;0.032;0.032
1604202103.432;200;0.045;0.044
1604202103.452;200;0.040;0.040
1604202103.479;200;0.042;0.044
1604202103.497;200;0.035;0.036
1604202103.528;200;0.041;0.044
1604202103.553;200;0.041;0.044
1604202103.579;200;0.042;0.044
1604202103.595;200;0.033;0.032
1604202103.628;200;0.041;0.044
1604202103.663;200;0.051;0.052
1604202103.679;200;0.042;0.040
1604202103.705;200;0.043;0.044
1604202103.730;200;0.043;0.044
1604202103.755;200;0.043;0.044
1604202103.779;200;0.042;0.040
1604202103.794;200;0.032;0.032
1604202103.831;200;0.044;0.044
1604202103.853;200;0.041;0.044
1604202103.882;200;0.045;0.044
1604202103.895;200;0.033;0.032
1604202103.936;200;0.049;0.048
1604202103.951;200;0.039;0.040
1604202103.984;200;0.047;0.048
1604202103.997;200;0.035;0.032
1604202104.039;200;0.052;0.052
1604202104.054;200;0.042;0.044
1604202104.082;200;0.045;0.048
1604202104.095;200;0.033;0.032
1604202104.128;200;0.041;0.040
1604202104.152;200;0.040;0.040
1604202104.178;200;0.041;0.040
1604202104.195;200;0.033;0.032
1604202104.231;200;0.044;0.044
1604202104.252;200;0.040;0.040
1604202104.284;200;0.047;0.044
1604202104.299;200;0.037;0.036
1604202104.331;200;0.044;0.044
1604202104.350;200;0.038;0.040
1604202104.385;200;0.048;0.052
1604202104.395;200;0.033;0.032
1604202104.433;200;0.046;0.048
1604202104.452;200;0.040;0.040
1604202104.483;200;0.046;0.048
1604202104.495;200;0.033;0.032
1604202104.529;200;0.042;0.040
1604202104.555;200;0.043;0.044
1604202104.584;200;0.047;0.048
1604202104.593;200;0.031;0.032
1604202104.630;200;0.043;0.044
1604202104.652;200;0.040;0.040
1604202104.682;200;0.045;0.044
1604202104.696;200;0.034;0.032
1604202104.733;200;0.046;0.048
1604202104.752;200;0.040;0.040
1604202104.786;200;0.049;0.052
1604202104.795;200;0.031;0.032
1604202104.830;200;0.043;0.044
1604202104.851;200;0.039;0.040
1604202104.879;200;0.042;0.044
1604202104.894;200;0.032;0.032
1604202104.928;200;0.041;0.044
1604202104.952;200;0.040;0.040
1604202104.978;200;0.041;0.044
1604202104.996;200;0.034;0.032
1604202105.037;200;0.050;0.052
1604202105.055;200;0.043;0.044
1604202105.078;200;0.041;0.044
1604202105.102;200;0.040;0.040
1604202105.128;200;0.041;0.044
1604202105.155;200;0.043;0.044
1604202105.182;200;0.045;0.048
1604202105.198;200;0.036;0.036
1604202105.231;200;0.044;0.044
1604202105.250;200;0.038;0.040
