1604201422.930;200;0.292;0.292
1604201422.939;200;0.177;0.176
1604201422.939;200;0.228;0.228
1604201422.940;200;0.128;0.128
1604201422.953;200;0.091;0.088
1604201422.956;200;0.117;0.116
1604201422.960;200;0.298;0.300
1604201422.960;200;0.223;0.224
1604201422.975;200;0.063;0.064
1604201422.998;200;0.062;0.064
1604201423.003;200;0.042;0.040
1604201423.031;200;0.144;0.148
1604201423.032;200;0.345;0.348
1604201423.035;200;0.248;0.248
1604201423.050;200;0.039;0.040
1604201423.071;200;0.085;0.084
1604201423.080;200;0.044;0.044
1604201423.100;200;0.039;0.040
1604201423.137;200;0.051;0.052
1604201423.146;200;0.035;0.036
1604201423.184;200;0.048;0.048
1604201423.202;200;0.041;0.044
1604201423.227;200;0.041;0.040
1604201423.245;200;0.034;0.032
1604201423.281;200;0.045;0.048
1604201423.302;200;0.041;0.044
1604201423.330;200;0.044;0.044
1604201423.344;200;0.033;0.032
1604201423.376;200;0.040;0.040
1604201423.401;200;0.040;0.044
1604201423.430;200;0.044;0.044
1604201423.443;200;0.032;0.032
1604201423.481;200;0.045;0.044
1604201423.501;200;0.040;0.040
1604201423.530;200;0.044;0.044
1604201423.545;200;0.034;0.032
1604201423.581;200;0.045;0.044
1604201423.601;200;0.040;0.040
1604201423.629;200;0.043;0.044
1604201423.645;200;0.034;0.032
1604201423.682;200;0.046;0.048
1604201423.705;200;0.044;0.044
1604201423.744;200;0.058;0.060
1604201423.747;200;0.036;0.036
1604201423.787;200;0.043;0.040
1604201423.802;200;0.041;0.044
1604201423.833;200;0.047;0.044
1604201423.846;200;0.035;0.036
1604201423.886;200;0.050;0.052
1604201423.908;200;0.047;0.048
1604201423.939;200;0.053;0.052
1604201423.946;200;0.035;0.036
1604201423.983;200;0.047;0.044
1604201424.002;200;0.041;0.044
1604201424.030;200;0.044;0.044
1604201424.044;200;0.033;0.032
1604201424.079;200;0.043;0.044
1604201424.099;200;0.038;0.040
1604201424.131;200;0.045;0.044
1604201424.146;200;0.035;0.036
1604201424.188;200;0.052;0.052
1604201424.206;200;0.045;0.048
1604201424.227;200;0.041;0.040
1604201424.243;200;0.032;0.032
1604201424.293;200;0.057;0.060
1604201424.302;200;0.041;0.044
1604201424.331;200;0.045;0.044
1604201424.364;200;0.053;0.052
1604201424.381;200;0.045;0.048
1604201424.399;200;0.038;0.036
1604201424.440;200;0.054;0.052
1604201424.443;200;0.032;0.032
1604201424.478;200;0.042;0.040
1604201424.501;200;0.040;0.040
1604201424.529;200;0.043;0.044
1604201424.544;200;0.033;0.032
1604201424.578;200;0.042;0.044
1604201424.601;200;0.040;0.044
1604201424.628;200;0.042;0.040
1604201424.649;200;0.038;0.036
1604201424.680;200;0.044;0.044
1604201424.706;200;0.045;0.048
1604201424.732;200;0.046;0.044
1604201424.760;200;0.049;0.052
1604201424.782;200;0.046;0.048
1604201424.799;200;0.038;0.036
1604201424.830;200;0.044;0.044
1604201424.850;200;0.039;0.040
1604201424.879;200;0.043;0.044
1604201424.897;200;0.036;0.036
1604201424.929;200;0.043;0.044
1604201424.947;200;0.036;0.036
1604201424.979;200;0.043;0.044
1604201425.000;200;0.039;0.040
1604201425.033;200;0.047;0.044
1604201425.042;200;0.031;0.032
1604201425.079;200;0.043;0.044
1604201425.098;200;0.037;0.040
1604201425.132;200;0.046;0.044
1604201425.150;200;0.039;0.040
1604201425.181;200;0.045;0.044
1604201425.203;200;0.042;0.044
1604201425.227;200;0.041;0.044
1604201425.252;200;0.041;0.044
1604201425.278;200;0.042;0.044
1604201425.302;200;0.041;0.044
1604201425.332;200;0.046;0.048
1604201425.343;200;0.032;0.032
1604201425.378;200;0.042;0.044
1604201425.398;200;0.037;0.040
1604201425.430;200;0.044;0.044
1604201425.446;200;0.035;0.036
1604201425.483;200;0.047;0.048
1604201425.498;200;0.037;0.040
1604201425.527;200;0.041;0.040
1604201425.544;200;0.031;0.032
1604201425.580;200;0.044;0.044
1604201425.599;200;0.038;0.040
1604201425.627;200;0.041;0.040
1604201425.641;200;0.030;0.032
1604201425.679;200;0.043;0.044
1604201425.701;200;0.040;0.044
1604201425.739;200;0.053;0.052
1604201425.741;200;0.030;0.028
1604201425.778;200;0.042;0.040
1604201425.799;200;0.038;0.040
1604201425.829;200;0.043;0.044
1604201425.842;200;0.031;0.032
1604201425.882;200;0.046;0.048
1604201425.900;200;0.039;0.040
1604201425.931;200;0.045;0.044
1604201425.944;200;0.033;0.032
1604201425.983;200;0.047;0.048
1604201426.013;200;0.052;0.052
1604201426.028;200;0.042;0.040
1604201426.041;200;0.030;0.032
1604201426.077;200;0.041;0.044
1604201426.131;200;0.045;0.048
1604201426.135;200;0.074;0.076
1604201426.143;200;0.032;0.032
1604201426.181;200;0.045;0.048
1604201426.204;200;0.043;0.044
1604201426.229;200;0.043;0.040
1604201426.244;200;0.033;0.032
1604201426.283;200;0.047;0.048
1604201426.298;200;0.037;0.040
1604201426.328;200;0.042;0.040
1604201426.342;200;0.031;0.032
1604201426.378;200;0.042;0.044
1604201426.403;200;0.042;0.044
1604201426.430;200;0.044;0.044
1604201426.441;200;0.030;0.032
1604201426.483;200;0.047;0.048
1604201426.498;200;0.037;0.040
1604201426.532;200;0.046;0.044
1604201426.548;200;0.037;0.036
1604201426.578;200;0.042;0.044
1604201426.604;200;0.043;0.048
1604201426.626;200;0.040;0.040
1604201426.644;200;0.033;0.032
1604201426.699;200;0.038;0.040
1604201426.718;200;0.082;0.084
1604201426.736;200;0.050;0.052
1604201426.743;200;0.032;0.032
1604201426.776;200;0.039;0.040
1604201426.802;200;0.041;0.044
1604201426.829;200;0.043;0.040
1604201426.840;200;0.029;0.028
1604201426.877;200;0.041;0.044
1604201426.900;200;0.039;0.040
