1604201435447,false,128,59786976,69978170,0,0
1604201448253,true,256,117676240,75022736,0,11
1604201461051,true,128,58688736,52676666,0,6
1604201473871,true,128,58665120,45687639,0,3
1604201486647,true,128,58665856,46141287,0,5
1604201499475,true,128,58666960,51039422,0,4
1604201512251,true,128,58658944,55594921,0,4
1604201525046,true,128,58641048,45417200,0,5
1604201537854,true,128,58641832,40693864,0,5
1604201550651,true,128,58652280,40131852,0,4
1604201563549,true,129,59127680,43548910,21,4
1604201576355,true,128,59105296,44043115,0,4
1604201589153,true,128,59106416,47327133,0,4
1604201601953,true,128,59095520,47972119,0,7
1604201614753,true,128,59095584,43178114,0,3
1604201627550,true,128,59104912,47966705,0,5
1604201640350,true,128,59115656,50587260,0,6
1604201653148,true,128,59097840,45215490,0,4
1604201665948,true,128,59092816,49415029,0,5
1604201678750,true,128,59100352,43976786,0,4
1604201691549,true,128,59092504,44195679,0,4
1604201704398,true,128,59117304,39350311,0,4
1604201717221,true,128,59113680,50615940,0,3
1604201729948,true,128,59122968,52366591,0,3
1604201742748,true,128,59127160,48188275,0,5
1604201755612,true,128,59124824,49899839,0,4
1604201768446,true,129,59583016,52671585,22,4
1604201781251,true,128,58669720,55106242,0,4
1604201794079,true,128,58670464,41393206,0,6
1604201806850,true,128,58668760,48932714,0,4
1604201819725,true,128,58678728,48604861,0,5
1604201832448,true,128,58672776,54581880,0,5
1604201845248,true,128,58669192,56261511,0,4
1604201858075,true,128,58678952,41044688,0,4
1604201870901,true,128,58680584,47410678,0,4
1604201883721,true,128,58682032,46891220,0,4
1604201896448,true,128,58681072,49920517,0,4
1604201909246,true,128,58672576,48543770,0,3
1604201922098,true,128,58679568,48897459,0,4
1604201934848,true,128,58674120,45252893,0,5
1604201947644,true,128,58674592,45358903,0,3
1604201960498,true,128,58688680,42536981,0,3
1604201973247,true,128,58933080,38943575,0,4
1604201986048,true,128,58699216,41573749,0,4
1604201998846,true,128,58688600,41315281,0,4
1604202011647,true,128,58691632,40927804,0,4
