ts,load
1604202095,6.2
1604202096,0
1604202097,0
1604202098,0
1604202099,0
1604202101,6.2
1604202102,50
1604202103,50
1604202104,43.8
1604202105,100
1604202106,43.7
1604202108,56.2
1604202109,43.8
1604202110,40
1604202111,43.7
1604202112,66.7
1604202114,46.7
1604202115,33.3
1604202116,31.2
1604202117,56.2
1604202118,43.8
1604202119,33.3
1604202121,37.5
1604202122,56.2
1604202123,53.4
1604202124,26.7
1604202125,31.2
1604202126,81.2
1604202128,53.4
1604202129,37.4
1604202130,37.4
1604202131,60.1
1604202132,50
1604202133,40
1604202135,43.7
1604202136,50
1604202137,56.2
1604202138,33.3
1604202139,31.2
1604202141,33.4
1604202142,33.3
1604202143,37.4
1604202144,53.3
1604202145,56.2
1604202146,53.4
1604202148,26.7
1604202149,40
1604202150,50
1604202151,53.4
1604202152,26.7
1604202153,37.5
1604202155,50
1604202156,60
1604202157,25
1604202158,40
1604202159,60
1604202160,53.4
1604202162,37.4
1604202163,37.5
1604202164,60
1604202165,49.9
1604202166,60
1604202168,31.2
1604202169,60
1604202170,40
1604202171,26.7
1604202172,40
1604202173,31.2
1604202175,31.2
1604202176,43.7
1604202177,25
1604202178,50
1604202179,50
1604202180,40
1604202182,40
1604202183,46.7
1604202184,46.7
1604202185,40
1604202186,43.8
1604202188,56.2
1604202189,37.5
1604202190,25
1604202191,56.2
1604202192,31.2
1604202193,40
1604202195,60
1604202196,53.3
1604202197,56.2
1604202198,50
1604202199,31.2
1604202200,50
1604202202,37.5
1604202203,33.3
1604202204,46.7
1604202205,50
1604202206,31.2
1604202207,43.8
1604202209,60
1604202210,56.2
1604202211,56.2
1604202212,43.8
1604202213,37.5
1604202215,62.4
1604202216,43.8
1604202217,26.7
1604202218,40
1604202219,50
1604202220,37.5
1604202222,37.4
1604202223,50
1604202224,31.2
1604202225,43.7
1604202226,25
1604202227,53.3
1604202229,40
1604202230,33.4
1604202231,43.8
1604202232,56.2
1604202233,50
1604202234,40
1604202236,40
1604202237,56.2
1604202238,60
1604202239,31.2
1604202240,62.4
1604202242,33.3
1604202243,53.3
1604202244,40
1604202245,31.2
1604202246,37.5
1604202247,62.5
1604202249,33.3
1604202250,40
1604202251,66.7
1604202252,37.5
1604202253,46.7
1604202254,56.2
1604202256,43.8
1604202257,31.2
1604202258,40
1604202259,43.8
1604202260,49.9
1604202261,37.4
1604202263,46.7
1604202264,53.3
1604202265,37.5
1604202266,46.7
1604202267,43.8
1604202269,43.8
1604202270,33.4
1604202271,37.5
1604202272,68.6
1604202273,56.2
1604202274,40
1604202276,50
1604202277,53.3
1604202278,33.3
1604202279,31.2
1604202280,53.3
1604202281,62.4
1604202283,37.4
1604202284,46.7
1604202285,56.2
1604202286,37.5
1604202287,53.3
1604202288,43.8
1604202290,37.5
1604202291,50
1604202292,26.7
1604202293,53.4
1604202294,56.2
1604202295,50
1604202297,25
1604202298,40
1604202299,50
1604202300,37.5
1604202301,33.4
1604202303,37.5
1604202304,43.8
1604202305,53.3
1604202306,43.7
1604202307,53.3
1604202308,46.7
1604202310,37.4
1604202311,26.7
1604202312,25
1604202313,49.9
1604202314,53.3
1604202315,50
1604202317,53.3
1604202318,56.2
1604202319,37.5
1604202320,31.2
1604202321,43.8
1604202323,60
1604202324,53.4
1604202325,37.4
1604202326,46.7
1604202327,53.3
1604202328,50
1604202330,43.8
1604202331,50
1604202332,50
1604202333,50
1604202334,46.7
1604202335,53.3
1604202337,62.4
1604202338,33.3
1604202339,53.4
