1604202870510,false,128,43380040,151635587,0,0
1604202883305,false,256,84884816,173854270,0,0
1604202896106,false,384,126397528,165327557,0,0
1604202908886,false,512,167925992,168723340,0,0
1604202921730,true,640,209438568,147603697,0,23
1604202934505,false,128,42426880,142001084,0,0
1604202947231,false,256,83947152,165605509,0,0
1604202960105,false,384,125459016,169823729,0,0
1604202972918,true,512,166970912,153068988,0,16
1604202985704,false,128,42381440,145739278,0,0
1604202998506,false,256,84229904,157720057,0,0
1604203011257,false,384,125421568,145416232,0,0
1604203024118,true,512,166957328,149073963,0,14
1604203036881,false,128,42401016,103373968,0,0
1604203049709,false,256,83914640,106145628,0,0
1604203062517,true,384,125427832,124060007,0,13
1604203075305,false,128,42384296,96648969,0,0
1604203088105,false,256,83898056,102448842,0,0
1604203100916,true,384,125419288,120894854,0,10
1604203139314,true,384,125396984,124731968,0,12
1604203177629,false,384,125461696,131182470,0,0
1604203216126,true,768,249993520,138758748,0,20
1604203254516,true,384,125411224,105561094,0,11
1604203292870,true,384,125403352,77820406,0,13
1604203331316,true,384,125414904,92589594,0,13
1604203369667,true,384,125414768,105399177,0,13
1604203408115,true,384,125416600,98739823,0,11
1604203446514,true,384,125414400,87216347,0,9
