1604203537.241;200;0.100;0.104
1604203537.250;200;0.335;0.336
1604203537.250;200;0.236;0.236
1604203537.261;200;0.167;0.164
1604203537.262;200;0.223;0.224
1604203537.264;200;0.275;0.276
1604203537.266;200;0.327;0.328
1604203537.283;200;0.044;0.044
1604203537.288;200;0.099;0.100
1604203537.294;200;0.180;0.180
1604203537.294;200;0.080;0.080
1604203537.323;200;0.035;0.036
1604203537.365;200;0.052;0.052
1604203537.387;200;0.049;0.048
1604203537.395;200;0.331;0.332
1604203537.397;200;0.233;0.232
1604203537.397;200;0.433;0.436
1604203537.402;200;0.139;0.140
1604203537.417;200;0.029;0.028
1604203537.436;200;0.073;0.072
1604203537.455;200;0.042;0.044
1604203537.477;200;0.039;0.036
1604203537.513;200;0.050;0.052
1604203537.525;200;0.037;0.036
1604203537.561;200;0.048;0.048
1604203537.578;200;0.040;0.040
1604203537.602;200;0.039;0.040
1604203537.621;200;0.033;0.032
1604203537.656;200;0.043;0.044
1604203537.681;200;0.043;0.044
1604203537.703;200;0.040;0.040
1604203537.721;200;0.033;0.032
1604203537.756;200;0.043;0.044
1604203537.776;200;0.038;0.036
1604203537.805;200;0.042;0.040
1604203537.829;200;0.041;0.044
1604203537.857;200;0.044;0.044
1604203537.880;200;0.042;0.040
1604203537.917;200;0.054;0.052
1604203537.922;200;0.034;0.036
1604203537.953;200;0.040;0.040
1604203537.975;200;0.037;0.036
1604203538.005;200;0.042;0.044
1604203538.023;200;0.035;0.036
1604203538.054;200;0.041;0.044
1604203538.077;200;0.039;0.040
1604203538.108;200;0.045;0.048
1604203538.127;200;0.039;0.040
1604203538.158;200;0.044;0.044
1604203538.178;200;0.040;0.040
1604203538.206;200;0.043;0.044
1604203538.218;200;0.030;0.032
1604203538.258;200;0.045;0.048
1604203538.277;200;0.039;0.036
1604203538.305;200;0.042;0.040
1604203538.321;200;0.033;0.032
1604203538.364;200;0.051;0.052
1604203538.379;200;0.041;0.040
1604203538.411;200;0.048;0.048
1604203538.420;200;0.032;0.032
1604203538.458;200;0.045;0.048
1604203538.479;200;0.041;0.040
1604203538.509;200;0.046;0.048
1604203538.523;200;0.035;0.036
1604203538.555;200;0.042;0.044
1604203538.575;200;0.037;0.036
1604203538.610;200;0.047;0.048
1604203538.619;200;0.031;0.032
1604203538.664;200;0.051;0.052
1604203538.676;200;0.038;0.036
1604203538.708;200;0.045;0.044
1604203538.721;200;0.033;0.032
1604203538.756;200;0.043;0.044
1604203538.775;200;0.037;0.036
