ts,load
1604202820,6.7
1604202821,0
1604202822,0
1604202823,0
1604202825,6.7
1604202826,0
1604202827,0
1604202828,0
1604202829,0
1604202830,0
1604202832,0
1604202833,0
1604202834,0
1604202835,13.4
1604202836,6.2
1604202837,6.7
1604202839,0
1604202840,0
1604202841,6.7
1604202842,0
1604202843,0
1604202845,0
1604202846,0
1604202847,0
1604202848,6.2
1604202849,0
1604202850,6.7
1604202852,0
1604202853,0
1604202854,0
1604202855,0
1604202856,20
1604202857,153.4
1604202859,56.2
1604202860,25
1604202861,100
1604202862,43.8
1604202863,33.3
1604202864,31.2
1604202866,43.8
1604202867,26.7
1604202868,18.8
1604202869,56.2
1604202870,40
1604202871,26.7
1604202873,37.4
1604202874,50
1604202875,31.2
1604202876,25
1604202877,46.7
1604202878,33.3
1604202880,33.4
1604202881,40
1604202882,40
1604202883,20
1604202884,37.5
1604202885,53.4
1604202887,25
1604202888,26.7
1604202889,66.7
1604202890,46.7
1604202891,33.4
1604202892,40
1604202894,46.7
1604202895,33.4
1604202896,25
1604202897,37.5
1604202898,20
1604202900,40
1604202901,40
1604202902,40
1604202903,26.7
1604202904,26.7
1604202905,25
1604202907,50
1604202908,37.5
1604202909,33.4
1604202910,53.4
1604202911,46.7
1604202912,31.2
1604202914,31.2
1604202915,46.7
1604202916,33.4
1604202917,46.7
1604202918,50
1604202919,31.2
1604202921,31.2
1604202922,50
1604202923,26.7
1604202924,31.2
1604202925,53.4
1604202926,33.3
1604202928,25
1604202929,43.6
1604202930,37.5
1604202931,31.2
1604202932,31.2
1604202933,43.8
1604202935,43.7
1604202936,18.8
1604202937,43.8
1604202938,50
1604202939,31.2
1604202940,37.5
1604202942,43.8
1604202943,31.2
1604202944,33.4
1604202945,31.2
1604202946,13.3
1604202948,12.5
1604202949,20
1604202950,33.3
1604202951,60
1604202952,31.2
1604202953,26.7
1604202955,43.7
1604202956,43.8
1604202957,46.7
1604202958,33.4
1604202959,46.7
1604202960,40
1604202962,26.7
1604202963,43.7
1604202964,50
1604202965,33.3
1604202966,25
1604202967,43.8
1604202969,33.3
1604202970,31.2
1604202971,37.5
1604202972,50
1604202973,31.2
1604202974,33.3
1604202976,46.7
1604202977,43.6
1604202978,31.2
1604202979,50
1604202980,33.3
1604202982,26.7
1604202983,31.2
1604202984,43.8
1604202985,25
1604202986,26.7
1604202987,50
1604202989,49.9
1604202990,33.4
1604202991,25
1604202992,50
1604202993,26.7
