1604202870533,false,128,43410792,102417849,0,0
1604202883334,true,256,84940000,83740749,0,11
1604202896120,false,128,42410088,84885471,0,0
1604202908903,false,256,83947224,91883634,0,0
1604202921734,true,384,125451936,97652850,0,10
1604202934524,false,128,42412064,90256823,0,0
1604202947272,false,256,83957032,110443242,0,0
1604202960143,true,384,125469920,101850305,0,10
1604202972922,false,128,42401752,105136404,0,0
1604202985724,false,256,83913048,88592489,0,0
1604202998591,true,385,125753008,79545610,23,18
1604203011427,false,128,42708848,99208952,0,0
1604203024221,false,256,84230736,111892542,0,0
1604203037010,true,384,125752320,115935663,0,9
1604203062624,false,256,84216064,100460537,0,0
1604203088236,true,512,167227008,91390957,0,9
1604203126633,true,384,125714424,88044870,0,7
1604203165030,true,384,125737024,91507125,0,7
1604203203447,true,384,125723960,83254311,0,20
1604203241828,true,384,125743752,80277188,0,5
1604203280239,true,384,125730552,86300542,0,13
1604203318644,true,384,125728784,96138699,0,17
1604203357028,true,384,125734760,103614546,0,6
1604203395436,true,384,125730920,81297207,0,12
1604203433838,true,384,125718312,88992003,0,13
