ts,load
1604202804,13.4
1604202806,0
1604202807,0
1604202808,0
1604202809,0
1604202810,0
1604202811,0
1604202813,0
1604202814,0
1604202815,0
1604202816,0
1604202817,0
1604202818,0
1604202820,6.7
1604202821,0
1604202822,0
1604202823,0
1604202824,0
1604202825,0
1604202827,6.2
1604202828,6.7
1604202829,0
1604202830,0
1604202831,0
1604202832,0
1604202834,0
1604202835,0
1604202836,0
1604202837,0
1604202838,0
1604202839,0
1604202841,0
1604202842,0
1604202843,6.7
1604202844,0
1604202845,0
1604202846,6.7
1604202848,6.7
1604202849,0
1604202850,0
1604202851,0
1604202852,0
1604202853,0
1604202855,0
1604202856,0
1604202857,0
1604202858,46.7
1604202859,20
1604202860,26.7
1604202862,40
1604202863,25
1604202864,26.7
1604202865,50
1604202866,20
1604202867,33.3
1604202869,40
1604202870,26.7
1604202871,33.3
1604202872,46.7
1604202873,13.3
1604202874,33.3
1604202876,37.5
1604202877,20
1604202878,26.7
1604202879,40
1604202880,26.7
1604202881,26.7
1604202883,40
1604202884,20
1604202885,31.2
1604202886,46.7
1604202887,18.8
1604202888,26.7
1604202890,37.5
1604202891,26.7
1604202892,25
1604202893,37.5
1604202894,40.1
1604202895,26.7
1604202897,43.7
1604202898,37.5
1604202899,40
1604202900,25
1604202901,20
1604202902,37.5
1604202904,46.7
1604202905,25
1604202906,26.7
1604202907,26.7
1604202908,40
1604202909,18.8
1604202911,33.3
1604202912,33.3
1604202913,20
1604202914,26.7
1604202915,20
1604202916,26.7
1604202918,31.2
1604202919,33.3
1604202920,20
1604202921,33.3
1604202922,20
1604202923,20
1604202925,40
1604202926,25
1604202927,40
1604202928,37.5
1604202929,20
1604202930,20
1604202932,43.7
1604202933,26.7
1604202934,20
1604202935,33.3
1604202936,18.8
1604202937,26.7
1604202939,37.5
1604202940,20
1604202941,33.4
1604202942,26.7
1604202943,26.7
1604202944,37.5
1604202945,40
1604202947,12.5
1604202948,40
1604202949,33.3
1604202950,20
1604202951,33.3
1604202952,26.7
1604202954,46.7
1604202955,33.3
1604202956,25
1604202957,40
1604202958,26.7
1604202960,37.4
1604202961,20
1604202962,25
1604202963,46.7
1604202964,26.7
1604202965,31.2
1604202967,33.3
1604202968,20
1604202969,33.4
1604202970,40
1604202971,20
1604202972,33.3
1604202974,31.2
1604202975,25
1604202976,33.4
1604202977,40
1604202978,25
1604202979,20
1604202981,37.5
1604202982,25
1604202983,26.7
1604202984,40
1604202985,33.3
1604202986,26.7
1604202988,40
1604202989,20
1604202990,31.2
1604202991,46.7
1604202992,23.5
1604202993,26.7
1604202995,37.5
1604202996,40
1604202997,18.8
1604202998,53.3
1604202999,37.5
1604203000,40
1604203002,20
1604203003,37.5
1604203004,26.7
1604203005,37.5
1604203006,20
1604203007,40.1
1604203009,37.5
1604203010,26.7
1604203011,33.3
1604203012,33.3
1604203013,0
1604203014,33.3
1604203015,40
1604203017,6.7
1604203018,37.4
1604203019,26.7
1604203020,18.8
1604203021,40
1604203022,25
1604203024,46.7
1604203025,33.3
1604203026,25
1604203027,20
1604203028,37.5
1604203029,20
1604203031,18.8
1604203032,33.3
1604203033,31.2
1604203034,46.7
1604203035,20
1604203036,33.3
1604203038,12.5
1604203039,26.7
1604203040,46.7
1604203041,20
1604203042,18.8
1604203043,40
1604203045,43.7
1604203046,33.3
1604203047,12.5
1604203048,40
1604203049,40
