ts,load
1604203530,12.4
1604203531,0
1604203532,6.2
1604203534,6.2
1604203535,0
1604203536,13.4
1604203537,43.8
1604203538,50
1604203539,43.6
1604203541,31.2
1604203542,46.7
1604203543,56.2
1604203544,29.4
1604203545,37.5
1604203546,50
1604203548,53.4
1604203549,31.2
1604203550,37.4
1604203551,46.7
1604203552,53.4
1604203553,31.2
1604203555,37.4
1604203556,47.1
1604203557,60
1604203558,37.4
1604203559,40
1604203561,50
1604203562,60
1604203563,33.3
1604203564,26.7
1604203565,56.2
1604203566,43.8
1604203568,37.5
1604203569,26.7
1604203570,50
1604203571,50
1604203572,23.5
1604203573,43.7
1604203575,50
1604203576,50
1604203577,37.4
1604203578,40
1604203579,50
1604203581,60
1604203582,46.7
1604203583,18.8
1604203584,43.8
1604203585,46.7
1604203586,31.2
1604203588,33.3
1604203589,33.3
1604203590,50
1604203591,40
1604203592,43.7
1604203593,46.7
1604203595,37.5
1604203596,25
1604203597,37.4
1604203598,56.2
1604203599,53.3
1604203601,43.7
1604203602,26.7
1604203603,43.8
1604203604,50
1604203605,33.4
1604203606,40
1604203608,50
1604203609,26.7
1604203610,37.4
1604203611,62.5
1604203612,25
1604203613,43.7
1604203615,56.2
1604203616,46.7
1604203617,43.8
1604203618,50
1604203619,40
1604203621,31.2
1604203622,31.2
1604203623,37.5
1604203624,25
1604203625,46.7
1604203626,50
1604203628,18.8
1604203629,46.7
1604203630,56.2
1604203631,35.3
1604203632,33.3
1604203633,46.7
1604203635,43.7
1604203636,31.2
1604203637,46.7
1604203638,60
1604203639,68.6
1604203641,62.4
1604203642,43.8
1604203643,43.8
1604203644,46.7
1604203645,37.4
1604203646,33.3
1604203648,43.7
1604203649,50
1604203650,47.1
1604203651,31.2
1604203652,33.3
1604203653,26.7
1604203655,31.2
1604203656,40
1604203657,43.7
1604203658,60
1604203659,40
1604203660,31.2
1604203662,43.8
1604203663,46.7
1604203664,31.2
1604203665,31.2
1604203666,50
1604203668,37.5
1604203669,31.2
1604203670,46.7
1604203671,60
1604203672,40
1604203673,43.6
1604203675,43.8
1604203676,37.4
1604203677,49.9
1604203678,46.7
1604203679,53.4
1604203680,43.8
1604203682,37.5
1604203683,33.3
1604203684,31.2
1604203685,29.4
1604203686,43.7
1604203688,31.2
