ts,load
1604203499,0
1604203500,0
1604203501,0
1604203503,6.7
1604203504,6.7
1604203505,0
1604203506,0
1604203507,6.2
1604203508,6.2
1604203510,6.7
1604203511,6.7
1604203512,0
1604203513,0
1604203514,12.4
1604203515,0
1604203517,6.2
1604203518,0
1604203519,0
1604203520,0
1604203521,0
1604203522,0
1604203524,6.7
1604203525,0
1604203526,6.7
1604203527,0
1604203528,6.2
1604203529,6.2
1604203531,6.2
1604203532,6.2
1604203533,6.2
1604203534,0
1604203535,6.7
1604203536,126.7
1604203538,31.2
1604203539,81.2
1604203540,66.7
1604203541,33.4
1604203542,25
1604203544,50
1604203545,31.2
1604203546,25
1604203547,37.5
1604203548,37.5
1604203549,18.8
1604203551,43.7
1604203552,60
1604203553,33.4
1604203554,31.2
1604203555,43.8
1604203556,31.2
1604203558,25
1604203559,43.8
1604203560,31.2
1604203561,20
1604203562,43.7
1604203563,43.8
1604203565,37.4
1604203566,26.7
1604203567,53.4
1604203568,46.7
1604203569,25
1604203570,40
1604203572,50
1604203573,37.5
1604203574,31.2
1604203575,37.5
1604203576,43.8
1604203577,33.3
1604203579,20
1604203580,43.8
1604203581,40
1604203582,40
1604203583,26.7
1604203585,46.7
1604203586,25
1604203587,50
1604203588,40
1604203589,46.7
1604203590,26.7
1604203592,40
1604203593,46.7
1604203594,33.3
1604203595,26.7
1604203596,43.7
1604203597,50
1604203599,25
1604203600,25
1604203601,43.8
1604203602,31.2
1604203603,26.7
1604203604,50
1604203606,43.7
1604203607,37.5
1604203608,31.2
1604203609,37.5
1604203610,25
1604203611,18.8
1604203613,37.4
1604203614,43.8
1604203615,33.3
1604203616,56.2
1604203617,46.7
1604203618,26.7
1604203620,40
1604203621,33.3
1604203622,25
1604203623,26.7
1604203624,53.3
1604203625,53.4
1604203627,40
1604203628,46.7
1604203629,53.4
1604203630,26.7
1604203631,40
1604203633,43.8
1604203634,43.7
1604203635,18.8
1604203636,50
1604203637,46.7
1604203638,26.7
1604203640,43.8
1604203641,40
1604203642,46.7
1604203643,40
1604203644,26.7
1604203645,40
1604203647,33.4
1604203648,37.5
1604203649,53.4
1604203650,6.7
1604203651,40
1604203652,20
1604203654,40
1604203655,26.7
1604203656,31.2
1604203657,46.7
1604203658,46.7
1604203659,33.4
1604203661,46.7
1604203662,40
1604203663,26.7
1604203664,37.5
1604203665,66.7
1604203666,25
1604203668,43.7
1604203669,50
1604203670,40
1604203671,26.7
1604203672,33.3
1604203673,40
1604203675,26.7
1604203676,33.3
1604203677,43.8
1604203678,40
1604203679,26.7
1604203681,46.7
1604203682,18.7
1604203683,33.3
1604203684,37.4
1604203685,33.3
1604203686,20
1604203688,26.7
1604203689,33.3
1604203690,53.3
1604203691,40
1604203692,33.3
1604203693,56.2
1604203695,26.7
1604203696,20
1604203697,53.4
1604203698,46.7
1604203699,26.7
1604203700,43.8
1604203702,56.2
1604203703,31.2
1604203704,31.2
1604203705,66.7
1604203706,37.5
1604203707,66.7
1604203709,43.8
1604203710,37.5
1604203711,31.2
1604203712,43.6
1604203713,43.8
1604203714,31.2
1604203716,26.7
1604203717,40
1604203718,46.7
1604203719,46.7
1604203720,20
1604203722,40
1604203723,26.7
1604203724,33.3
1604203725,60.1
1604203726,31.2
1604203727,26.7
1604203729,46.7
1604203730,53.4
1604203731,26.7
1604203732,33.3
1604203733,46.7
1604203734,26.7
1604203736,26.7
1604203737,53.4
1604203738,33.3
1604203739,20
1604203740,37.5
1604203741,50
1604203743,33.4
1604203744,25
1604203745,37.5
1604203746,53.4
1604203747,31.2
1604203748,33.3
1604203750,53.4
1604203751,46.7
1604203752,31.2
1604203753,33.3
1604203754,46.7
1604203755,33.3
1604203757,46.7
1604203758,46.7
1604203759,20
1604203760,26.7
1604203761,26.7
1604203762,46.7
1604203764,37.5
1604203765,25
1604203766,18.8
1604203767,31.2
1604203768,25
1604203770,40
1604203771,49.9
1604203772,31.2
1604203773,31.2
1604203774,46.7
1604203775,33.3
1604203777,33.4
1604203778,46.7
1604203779,53.3
1604203780,20
1604203781,33.3
1604203782,46.7
1604203784,31.2
