1604202858.061;200;0.174;0.176
1604202858.063;200;0.201;0.200
1604202858.063;200;0.300;0.300
1604202858.066;200;0.125;0.128
1604202858.074;200;0.287;0.288
1604202858.075;200;0.088;0.088
1604202858.079;200;0.242;0.240
1604202858.083;200;0.046;0.044
1604202858.107;200;0.145;0.144
1604202858.112;200;0.049;0.048
1604202858.126;200;0.040;0.040
1604202858.151;200;0.239;0.240
1604202858.151;200;0.339;0.340
1604202858.182;200;0.046;0.048
1604202858.189;200;0.078;0.080
1604202858.195;200;0.182;0.180
1604202858.204;200;0.042;0.040
1604202858.223;200;0.037;0.036
1604202858.267;200;0.031;0.032
1604202858.268;200;0.057;0.056
1604202858.304;200;0.042;0.044
1604202858.325;200;0.039;0.036
1604202858.352;200;0.041;0.044
1604202858.365;200;0.029;0.028
1604202858.406;200;0.045;0.044
1604202858.425;200;0.039;0.040
1604202858.454;200;0.043;0.044
1604202858.467;200;0.031;0.032
1604202858.504;200;0.043;0.040
1604202858.524;200;0.038;0.036
1604202858.560;200;0.049;0.052
1604202858.569;200;0.033;0.032
1604202858.606;200;0.045;0.044
1604202858.626;200;0.040;0.040
1604202858.656;200;0.045;0.048
1604202858.669;200;0.033;0.036
1604202858.715;200;0.054;0.056
1604202858.724;200;0.038;0.036
1604202858.758;200;0.047;0.044
1604202858.776;200;0.040;0.040
1604202858.803;200;0.042;0.044
1604202858.825;200;0.039;0.036
1604202858.856;200;0.045;0.048
1604202858.870;200;0.031;0.028
1604202858.908;200;0.047;0.044
1604202858.921;200;0.035;0.032
1604202858.952;200;0.041;0.040
1604202858.974;200;0.038;0.040
1604202859.006;200;0.045;0.044
1604202859.027;200;0.041;0.040
1604202859.054;200;0.043;0.044
1604202859.076;200;0.040;0.040
1604202859.105;200;0.044;0.048
1604202859.124;200;0.038;0.036
1604202859.157;200;0.046;0.044
1604202859.173;200;0.037;0.040
1604202859.208;200;0.047;0.048
1604202859.233;200;0.047;0.044
1604202859.253;200;0.042;0.044
1604202859.271;200;0.035;0.036
1604202859.307;200;0.046;0.044
1604202859.338;200;0.048;0.048
1604202859.353;200;0.042;0.040
1604202859.368;200;0.032;0.032
1604202859.407;200;0.046;0.048
1604202859.430;200;0.044;0.044
1604202859.454;200;0.043;0.044
1604202859.469;200;0.033;0.032
1604202859.501;200;0.040;0.040
1604202859.525;200;0.039;0.036
1604202859.557;200;0.046;0.044
1604202859.567;200;0.031;0.032
1604202859.605;200;0.044;0.044
1604202859.627;200;0.041;0.040
1604202859.654;200;0.043;0.044
1604202859.669;200;0.033;0.032
1604202859.704;200;0.043;0.044
1604202859.736;200;0.050;0.052
1604202859.751;200;0.040;0.040
1604202859.765;200;0.029;0.024
1604202859.804;200;0.043;0.044
1604202859.823;200;0.037;0.036
1604202859.852;200;0.041;0.044
1604202859.869;200;0.033;0.036
1604202859.912;200;0.051;0.048
1604202859.921;200;0.035;0.032
1604202859.954;200;0.043;0.044
1604202859.968;200;0.032;0.032
1604202860.004;200;0.043;0.048
1604202860.036;200;0.050;0.052
1604202860.058;200;0.047;0.048
1604202860.069;200;0.032;0.028
1604202860.103;200;0.042;0.044
1604202860.124;200;0.038;0.036
1604202860.154;200;0.043;0.044
1604202860.166;200;0.030;0.032
1604202860.203;200;0.042;0.040
1604202860.227;200;0.041;0.040
1604202860.253;200;0.042;0.044
1604202860.268;200;0.032;0.032
1604202860.304;200;0.043;0.040
1604202860.323;200;0.037;0.036
1604202860.359;200;0.048;0.048
1604202860.367;200;0.031;0.032
1604202860.407;200;0.046;0.044
1604202860.425;200;0.039;0.036
1604202860.459;200;0.048;0.048
1604202860.474;200;0.038;0.040
1604202860.505;200;0.044;0.044
1604202860.523;200;0.037;0.036
1604202860.558;200;0.047;0.048
1604202860.574;200;0.038;0.040
1604202860.603;200;0.042;0.044
1604202860.622;200;0.035;0.036
1604202860.653;200;0.042;0.044
1604202860.668;200;0.032;0.032
1604202860.702;200;0.041;0.040
1604202860.726;200;0.040;0.040
1604202860.752;200;0.041;0.044
1604202860.769;200;0.033;0.036
1604202860.805;200;0.044;0.044
1604202860.823;200;0.037;0.036
1604202860.856;200;0.045;0.044
1604202860.867;200;0.031;0.032
1604202860.906;200;0.045;0.048
1604202860.922;200;0.036;0.036
1604202860.952;200;0.041;0.040
1604202860.968;200;0.032;0.032
1604202861.011;200;0.050;0.048
1604202861.023;200;0.037;0.036
1604202861.051;200;0.040;0.044
1604202861.068;200;0.032;0.032
1604202861.104;200;0.043;0.040
1604202861.122;200;0.036;0.036
1604202861.151;200;0.040;0.040
1604202861.168;200;0.032;0.032
