ts,load
1604204985,0
1604204986,0
1604204987,0
1604204989,0
1604204990,6.2
1604204991,0
1604204992,0
1604204993,0
1604204995,0
1604204996,0
1604204997,0
1604204998,6.2
1604204999,0
1604205000,0
1604205002,0
1604205003,6.7
1604205004,0
1604205005,0
1604205006,0
1604205007,0
1604205009,0
1604205010,0
1604205011,0
1604205012,6.7
1604205013,0
1604205014,0
1604205016,6.2
1604205017,0
1604205018,6.7
1604205019,0
1604205020,6.7
1604205021,0
1604205023,86.7
1604205024,46.7
1604205025,86.7
1604205026,50
1604205027,25
1604205028,43.7
1604205030,56.2
1604205031,31.2
1604205032,31.2
1604205033,50
1604205034,33.3
1604205035,25
1604205037,37.5
1604205038,43.8
1604205039,26.7
1604205040,40
1604205041,46.7
1604205042,33.3
1604205044,25
1604205045,43.8
1604205046,60.1
1604205047,25
1604205048,33.3
1604205050,53.4
1604205051,40
1604205052,26.7
1604205053,50
1604205054,31.2
1604205055,18.8
1604205057,37.5
1604205058,37.5
1604205059,26.7
1604205060,33.3
1604205061,53.3
1604205062,33.3
1604205064,33.4
1604205065,43.8
1604205066,40
1604205067,26.7
1604205068,46.7
1604205069,46.7
1604205071,26.7
1604205072,37.4
1604205073,50
1604205074,31.2
1604205075,25
1604205076,43.7
1604205078,40
1604205079,26.7
1604205080,37.5
1604205081,43.8
1604205082,26.7
1604205083,26.7
1604205085,53.4
1604205086,40
1604205087,33.3
1604205088,53.4
1604205089,31.2
1604205090,31.2
1604205092,50
1604205093,50
1604205094,26.7
1604205095,37.5
1604205096,50
1604205097,31.2
1604205099,26.7
1604205100,40
1604205101,43.7
1604205102,25
1604205103,37.4
1604205104,43.8
1604205106,26.7
1604205107,40
1604205108,46.7
1604205109,26.7
1604205110,26.7
1604205112,53.4
1604205113,40
1604205114,33.4
1604205115,33.3
1604205116,46.7
1604205117,40
1604205119,20
1604205120,46.7
1604205121,40
1604205122,40
1604205123,43.7
1604205124,43.8
1604205126,37.4
1604205127,31.2
1604205128,43.8
1604205129,33.3
1604205130,26.7
1604205131,46.7
1604205133,46.7
1604205134,33.4
1604205135,46.7
1604205136,60.1
1604205137,33.3
1604205138,33.3
1604205140,37.5
1604205141,46.7
1604205142,37.4
1604205143,26.7
1604205144,43.7
1604205145,37.5
1604205147,18.8
1604205148,33.3
1604205149,46.7
1604205150,40
1604205151,33.3
1604205153,46.7
1604205154,40
1604205155,33.4
1604205156,33.3
1604205157,46.7
1604205158,26.7
1604205160,33.3
1604205161,50
1604205162,37.4
1604205163,25
1604205164,43.8
1604205165,43.7
1604205167,25
1604205168,33.3
1604205169,50
1604205170,31.2
1604205171,25
1604205172,50
1604205174,40
1604205175,26.7
1604205176,43.7
1604205177,37.5
1604205178,31.2
1604205179,18.8
1604205181,43.8
1604205182,43.7
1604205183,33.4
1604205184,40
1604205185,46.7
1604205186,31.2
1604205188,26.7
1604205189,37.5
1604205190,46.7
1604205191,26.7
1604205192,46.7
1604205194,50
1604205195,25
1604205196,31.2
1604205197,62.4
1604205198,33.3
1604205199,31.2
1604205201,37.5
1604205202,46.7
1604205203,26.7
1604205204,33.3
1604205205,46.7
1604205206,31.2
1604205208,31.2
1604205209,43.8
1604205210,31.2
1604205211,25
1604205212,43.7
1604205213,46.7
1604205215,33.3
1604205216,33.3
1604205217,46.7
1604205218,31.2
1604205219,25
1604205220,40
1604205222,50
1604205223,25
1604205224,33.3
1604205225,46.7
1604205226,33.3
1604205227,40
1604205229,46.7
1604205230,40
1604205231,33.4
1604205232,33.3
1604205233,60
1604205234,40
1604205236,33.3
1604205237,53.3
1604205238,31.2
1604205239,31.2
1604205240,50
1604205241,37.5
1604205243,18.8
1604205244,33.3
1604205245,53.3
1604205246,26.7
1604205247,26.7
1604205249,40
1604205250,53.3
1604205251,18.8
1604205252,33.4
1604205253,37.5
1604205254,46.7
1604205256,31.2
1604205257,31.2
1604205258,43.8
1604205259,33.3
1604205260,26.7
1604205261,46.7
1604205263,46.7
1604205264,26.7
1604205265,40
1604205266,53.3
1604205267,26.7
1604205268,25
1604205270,43.8
1604205271,31.2
1604205272,18.8
1604205273,50
1604205274,37.5
1604205275,37.4
1604205277,31.2
1604205278,62.4
1604205279,18.8
1604205280,31.2
1604205281,50
1604205282,31.2
1604205284,31.2
1604205285,37.5
1604205286,53.4
1604205287,26.7
1604205288,40
1604205290,40
1604205291,33.3
1604205292,26.7
1604205293,40
1604205294,53.4
1604205295,46.7
1604205297,33.3
1604205298,37.5
1604205299,31.2
1604205300,26.7
1604205301,46.7
1604205302,40
1604205304,26.7
1604205305,46.7
1604205306,46.7
1604205307,25
1604205308,33.3
1604205309,53.3
1604205311,43.8
1604205312,37.4
1604205313,53.3
1604205314,40
1604205315,33.4
1604205316,43.8
1604205318,31.2
1604205319,33.4
1604205320,43.8
1604205321,46.7
1604205322,20
1604205323,33.3
1604205325,46.7
1604205326,40
1604205327,26.7
1604205328,46.7
1604205329,53.4
1604205330,33.4
1604205332,40
1604205333,37.5
1604205334,43.8
1604205335,25
1604205336,31.2
1604205338,43.8
1604205339,37.5
1604205340,25
1604205341,37.5
1604205342,43.8
1604205343,26.7
1604205345,37.4
1604205346,50
1604205347,26.7
1604205348,37.4
1604205349,43.8
1604205350,25
1604205352,31.2
1604205353,40
1604205354,46.7
1604205355,26.7
1604205356,46.7
1604205357,46.7
1604205359,25
1604205360,31.2
1604205361,43.8
1604205362,25
1604205363,25
1604205364,20
1604205366,33.3
1604205367,31.2
1604205368,53.4
1604205369,46.7
1604205370,26.7
1604205371,37.4
1604205373,43.8
1604205374,37.4
1604205375,25
1604205376,35.3
1604205377,46.7
1604205378,26.7
1604205380,33.3
1604205381,53.3
1604205382,33.4
1604205383,33.3
1604205384,43.8
1604205385,43.7
1604205387,31.2
1604205388,37.4
1604205389,50
1604205390,37.4
1604205391,37.4
1604205393,46.7
1604205394,46.7
1604205395,25
1604205396,33.3
1604205397,60.1
1604205398,40
1604205400,33.4
1604205401,46.7
1604205402,46.7
1604205403,26.7
1604205404,46.7
1604205405,46.7
1604205407,25
1604205408,40
1604205409,20
1604205410,40
1604205411,41.2
1604205412,50
1604205414,43.7
1604205415,37.5
1604205416,33.3
1604205417,53.4
1604205418,33.3
1604205419,26.7
1604205421,43.8
1604205422,33.3
1604205423,20
1604205424,37.4
1604205425,56.2
1604205426,33.4
1604205428,31.2
1604205429,46.7
1604205430,33.3
1604205431,33.3
1604205432,53.4
1604205433,40
1604205435,26.7
1604205436,31.2
1604205437,50
1604205438,31.2
1604205439,31.2
1604205441,40
1604205442,46.7
1604205443,26.7
1604205444,40
1604205445,46.7
1604205446,26.7
1604205448,33.3
1604205449,53.4
1604205450,26.7
1604205451,26.7
1604205452,53.3
1604205453,33.3
1604205455,20
1604205456,46.7
1604205457,46.7
1604205458,50
1604205459,26.7
1604205460,53.4
1604205462,37.4
1604205463,25
1604205464,56.2
1604205465,37.4
1604205466,18.8
1604205467,37.5
1604205469,46.7
1604205470,33.3
1604205471,25
1604205472,50
1604205473,33.3
1604205474,20
1604205476,37.4
1604205477,53.4
1604205478,33.3
1604205479,25
1604205480,50
1604205481,35.3
1604205483,26.7
1604205484,33.3
1604205485,26.7
1604205486,40
1604205487,26.7
1604205489,40
1604205490,40
1604205491,26.7
1604205492,33.4
1604205493,40
1604205494,46.7
1604205496,33.4
1604205497,31.2
1604205498,40
1604205499,31.2
1604205500,37.5
1604205501,50
1604205503,18.8
1604205504,31.2
1604205505,46.7
1604205506,40
1604205507,26.7
1604205508,43.7
1604205510,37.5
1604205511,31.2
1604205512,46.7
1604205513,46.7
1604205514,33.4
1604205515,26.7
1604205517,46.7
1604205518,37.5
1604205519,18.8
1604205520,46.7
1604205521,40
1604205522,31.2
1604205524,26.7
1604205525,40
1604205526,33.3
1604205527,46.7
1604205528,40
1604205529,53.4
