1604204344.476;200;0.270;0.268
1604204344.493;200;0.087;0.088
1604204344.494;200;0.311;0.312
1604204344.500;200;0.194;0.192
1604204344.514;200;0.154;0.156
1604204344.514;200;0.258;0.260
1604204344.515;200;0.234;0.232
1604204344.515;200;0.134;0.132
1604204344.532;200;0.052;0.052
1604204344.545;200;0.089;0.092
1604204344.550;200;0.045;0.044
1604204344.594;200;0.038;0.040
1604204344.630;200;0.049;0.048
1604204344.632;200;0.401;0.400
1604204344.635;200;0.304;0.304
1604204344.645;200;0.214;0.212
1604204344.646;200;0.041;0.040
1604204344.646;200;0.115;0.116
1604204344.675;200;0.044;0.044
1604204344.687;200;0.032;0.032
1604204344.722;200;0.042;0.044
1604204344.747;200;0.042;0.040
1604204344.787;200;0.056;0.056
1604204344.790;200;0.035;0.036
1604204344.820;200;0.040;0.036
1604204344.845;200;0.040;0.036
1604204344.870;200;0.040;0.040
1604204344.890;200;0.035;0.036
1604204344.923;200;0.043;0.044
1604204344.947;200;0.041;0.040
1604204344.976;200;0.046;0.044
1604204344.990;200;0.035;0.036
1604204345.027;200;0.047;0.048
1604204345.053;200;0.048;0.044
1604204345.074;200;0.044;0.044
1604204345.091;200;0.036;0.036
1604204345.120;200;0.040;0.040
1604204345.149;200;0.044;0.044
1604204345.177;200;0.047;0.048
1604204345.201;200;0.046;0.044
1604204345.220;200;0.040;0.040
1604204345.248;200;0.043;0.040
1604204345.271;200;0.041;0.040
1604204345.287;200;0.032;0.032
1604204345.319;200;0.039;0.040
1604204345.348;200;0.043;0.044
1604204345.375;200;0.045;0.044
1604204345.391;200;0.036;0.036
1604204345.424;200;0.044;0.044
1604204345.442;200;0.037;0.036
1604204345.476;200;0.046;0.044
1604204345.487;200;0.032;0.032
1604204345.522;200;0.042;0.044
1604204345.547;200;0.042;0.040
1604204345.573;200;0.043;0.044
1604204345.587;200;0.032;0.032
1604204345.623;200;0.043;0.044
1604204345.646;200;0.040;0.040
1604204345.678;200;0.048;0.048
1604204345.691;200;0.036;0.036
1604204345.732;200;0.052;0.052
1604204345.756;200;0.051;0.048
1604204345.774;200;0.044;0.044
1604204345.791;200;0.036;0.036
1604204345.822;200;0.042;0.044
1604204345.847;200;0.042;0.040
1604204345.875;200;0.045;0.044
1604204345.887;200;0.031;0.032
1604204345.926;200;0.046;0.048
1604204345.948;200;0.043;0.040
1604204345.974;200;0.044;0.044
1604204345.986;200;0.031;0.032
1604204346.028;200;0.048;0.048
1604204346.046;200;0.041;0.040
1604204346.074;200;0.044;0.044
1604204346.088;200;0.033;0.032
1604204346.119;200;0.039;0.040
1604204346.145;200;0.040;0.036
1604204346.172;200;0.042;0.040
1604204346.189;200;0.033;0.032
1604204346.219;200;0.039;0.040
1604204346.245;200;0.040;0.040
1604204346.272;200;0.042;0.040
1604204346.289;200;0.034;0.032
1604204346.339;200;0.059;0.060
1604204346.342;200;0.037;0.036
1604204346.373;200;0.042;0.044
1604204346.391;200;0.036;0.036
1604204346.420;200;0.040;0.040
1604204346.446;200;0.041;0.040
1604204346.472;200;0.042;0.044
1604204346.487;200;0.031;0.032
1604204346.521;200;0.041;0.040
1604204346.547;200;0.042;0.040
1604204346.588;200;0.033;0.032
