ts,load
1604204970,6.7
1604204971,0
1604204972,0
1604204973,0
1604204974,0
1604204976,0
1604204977,0
1604204978,0
1604204979,0
1604204980,6.7
1604204981,0
1604204983,6.2
1604204984,6.7
1604204985,0
1604204986,0
1604204987,0
1604204988,0
1604204989,0
1604204991,0
1604204992,0
1604204993,0
1604204994,0
1604204995,0
1604204996,0
1604204998,0
1604204999,0
1604205000,6.7
1604205001,6.2
1604205002,0
1604205003,0
1604205005,0
1604205006,0
1604205007,0
1604205008,0
1604205009,0
1604205010,0
1604205012,0
1604205013,0
1604205014,0
1604205015,0
1604205016,0
1604205017,0
1604205019,0
1604205020,0
1604205021,0
1604205022,0
1604205023,46.7
1604205024,20
1604205026,26.7
1604205027,37.4
1604205028,20
1604205029,26.7
1604205030,40
1604205031,20
1604205033,37.4
1604205034,46.7
1604205035,18.8
1604205036,33.3
1604205037,43.7
1604205038,20
1604205040,26.7
1604205041,37.5
1604205042,20
1604205043,25
1604205044,40
1604205045,25
1604205047,33.3
1604205048,31.2
1604205049,20
1604205050,25
1604205051,40
1604205052,25
1604205054,26.7
1604205055,40
1604205056,25
1604205057,33.3
1604205058,40
1604205059,18.8
1604205061,26.7
1604205062,40
1604205063,20
1604205064,40
1604205065,37.5
1604205066,20
1604205068,37.4
1604205069,40
1604205070,18.8
1604205071,26.7
1604205072,37.5
1604205073,20
1604205075,25
1604205076,37.5
1604205077,20
1604205078,33.3
1604205079,33.3
1604205080,18.8
1604205082,26.7
1604205083,37.5
1604205084,40
1604205085,40
1604205086,40
1604205087,20
1604205089,31.2
1604205090,40
1604205091,18.8
1604205092,26.7
1604205093,33.3
1604205094,18.8
1604205096,40
1604205097,40
1604205098,18.8
1604205099,26.7
1604205100,40
1604205101,26.7
1604205103,31.2
1604205104,40
1604205105,20
1604205106,33.3
1604205107,40
1604205108,18.8
1604205110,26.7
1604205111,40
1604205112,20
1604205113,33.3
1604205114,37.5
1604205115,20
1604205117,26.7
1604205118,43.7
1604205119,33.4
1604205120,26.7
1604205121,40
1604205122,26.7
1604205124,18.8
1604205125,33.3
1604205126,25
1604205127,25
1604205128,40
1604205129,18.8
1604205131,18.8
1604205132,46.7
1604205133,25
1604205134,26.7
1604205135,33.3
1604205136,20
1604205138,31.2
1604205139,40
1604205140,12.5
1604205141,25
1604205142,40
1604205143,18.8
1604205145,26.7
1604205146,37.5
1604205147,26.7
1604205148,25
1604205149,46.7
1604205150,26.7
1604205152,37.4
1604205153,40
1604205154,25
1604205155,18.8
1604205156,40
1604205157,25
1604205159,18.8
1604205160,40
1604205161,18.8
1604205162,26.7
1604205163,43.7
1604205164,26.7
1604205166,33.3
1604205167,37.5
1604205168,26.7
1604205169,18.8
1604205170,40
1604205171,18.8
1604205173,26.7
1604205174,37.5
1604205175,20
1604205176,26.7
1604205177,37.5
1604205178,26.7
1604205180,33.3
1604205181,31.2
1604205182,20
1604205183,31.2
1604205184,46.7
1604205185,20
1604205187,31.2
1604205188,40
1604205189,25
1604205190,33.3
1604205191,40
1604205192,18.8
1604205194,31.2
1604205195,37.5
1604205196,26.7
1604205197,33.3
1604205198,31.2
1604205199,20
1604205201,26.7
1604205202,40
1604205203,26.7
1604205204,33.4
1604205205,40
1604205206,12.5
1604205208,33.3
1604205209,31.2
1604205210,13.3
1604205211,31.2
1604205212,33.3
1604205213,18.8
1604205215,31.2
1604205216,40
1604205217,18.8
1604205218,33.3
1604205219,37.5
1604205220,13.3
1604205222,26.7
1604205223,40
1604205224,31.2
1604205225,26.7
1604205226,40
1604205227,13.3
1604205229,26.7
1604205230,31.2
1604205231,33.4
1604205232,25
1604205233,40
1604205234,25
1604205236,26.7
1604205237,37.5
1604205238,26.7
1604205239,20
1604205240,40
1604205241,26.7
1604205243,25
1604205244,40
1604205245,25
1604205246,26.7
1604205247,33.3
1604205248,18.8
1604205250,33.3
1604205251,40
1604205252,18.8
1604205253,33.3
1604205254,33.3
1604205255,20
1604205257,25
1604205258,40
1604205259,18.8
1604205260,33.3
1604205261,31.2
1604205262,20
1604205264,40
