ts,load
1604204306,6.7
1604204307,0
1604204309,6.2
1604204310,0
1604204311,6.7
1604204312,0
1604204313,6.2
1604204314,6.2
1604204316,0
1604204317,0
1604204318,0
1604204319,0
1604204320,0
1604204322,0
1604204323,6.2
1604204324,6.2
1604204325,6.2
1604204326,0
1604204327,0
1604204329,0
1604204330,18.8
1604204331,6.2
1604204332,6.2
1604204333,6.7
1604204334,0
1604204336,0
1604204337,6.7
1604204338,0
1604204339,0
1604204340,0
1604204341,0
1604204343,6.7
1604204344,113.3
1604204345,46.7
1604204346,66.7
1604204347,73.3
1604204348,60
1604204350,50
1604204351,26.7
1604204352,33.3
1604204353,43.8
1604204354,31.2
1604204355,31.2
1604204357,56.2
1604204358,33.3
1604204359,33.3
1604204360,43.7
1604204361,46.7
1604204362,33.4
1604204364,43.7
1604204365,46.7
1604204366,33.4
1604204367,37.5
1604204368,43.8
1604204369,37.4
1604204371,31.2
1604204372,31.2
1604204373,37.5
1604204374,31.2
1604204375,40
1604204376,43.8
1604204378,31.2
1604204379,37.4
1604204380,43.8
1604204381,31.2
1604204382,31.2
1604204383,43.7
1604204385,43.8
1604204386,26.7
1604204387,25
1604204388,43.8
1604204389,37.5
1604204391,26.7
1604204392,53.4
1604204393,40
1604204394,26.7
1604204395,46.7
1604204396,40
1604204398,18.8
1604204399,37.5
1604204400,37.5
1604204401,20
1604204402,43.7
1604204403,53.3
1604204405,33.4
1604204406,33.3
1604204407,53.3
1604204408,46.7
1604204409,25
1604204410,31.2
1604204412,56.2
1604204413,40
1604204414,33.3
1604204415,46.7
1604204416,26.7
1604204417,31.2
1604204419,43.8
1604204420,33.3
1604204421,53.4
1604204422,26.7
1604204423,46.7
1604204424,46.7
1604204426,40
1604204427,53.3
1604204428,25
1604204429,26.7
1604204430,18.8
1604204431,31.2
1604204433,40
1604204434,33.3
1604204435,46.7
1604204436,26.7
1604204437,33.3
1604204438,46.7
1604204440,46.7
1604204441,33.3
1604204442,40
1604204443,53.4
1604204444,37.4
1604204446,40
1604204447,53.4
1604204448,33.3
1604204449,33.4
1604204450,60
1604204451,37.5
1604204453,25
1604204454,46.7
1604204455,53.3
1604204456,33.3
1604204457,33.4
1604204458,53.4
1604204460,46.7
1604204461,25
1604204462,60
1604204463,46.7
1604204464,25
1604204465,43.6
1604204467,56.2
1604204468,56.2
1604204469,50
1604204470,56.2
1604204471,31.2
1604204472,56.2
1604204474,25
1604204475,31.2
1604204476,43.8
1604204477,46.7
1604204478,25
1604204479,37.5
1604204481,56.2
1604204482,25
1604204483,50
1604204484,43.8
1604204485,46.7
1604204486,37.4
1604204488,37.5
1604204489,26.7
1604204490,37.5
