1604204356932,false,128,43407744,253514310,0,0
1604204369724,false,256,84928120,267203370,0,0
1604204382524,false,384,126440232,314410027,0,0
1604204395323,false,512,167960528,286762003,0,0
1604204408124,false,640,209473552,322672252,0,0
1604204420873,false,768,250993896,303743821,0,0
1604204433720,true,896,292505912,253820192,0,23
1604204446521,false,128,42419440,272681670,0,0
1604204459320,false,256,83924520,277317385,0,0
1604204472072,false,384,125454264,286064591,0,0
1604204484897,false,512,166967704,272358704,0,0
1604204497726,false,640,208489320,269936204,0,0
1604204510546,true,768,249994264,233048870,0,23
1604204523323,false,128,42394064,206403407,0,0
1604204536121,false,256,83904920,232860443,0,0
1604204548923,false,384,125416744,197252118,0,0
1604204561725,false,512,166928608,183426724,0,0
1604204574536,true,640,208432200,168942965,0,16
1604204587298,false,128,42399200,162954925,0,0
1604204600123,false,256,83912648,182532628,0,0
1604204612921,false,384,125417160,165052949,0,0
1604204625725,false,512,167266528,190837105,0,0
1604204638522,false,640,208451288,219066261,0,0
1604204651344,true,768,249965208,248597220,0,17
1604204664121,false,128,42405208,182584796,0,0
1604204676927,false,256,83933768,215401925,0,0
1604204689718,false,384,125452704,241278272,0,0
1604204702521,false,512,166964272,218733545,0,0
1604204715323,false,640,208467976,268595743,0,0
1604204728047,false,768,249988248,262717333,0,0
1604204740870,false,896,291507944,306243056,0,0
1604204753672,false,1024,333027912,351308893,0,0
1604204766491,true,1152,374539584,331411009,0,22
1604204830457,false,640,208436944,277496871,0,0
1604204894468,true,1280,415946480,316090873,0,23
