1604204356983,false,128,43438656,245720170,0,0
1604204369778,false,256,84951232,238149436,0,0
1604204382577,false,384,126455896,234583234,0,0
1604204395377,false,512,167977232,263044080,0,0
1604204408182,false,640,209490192,272636502,0,0
1604204420976,false,768,251019360,315658953,0,0
1604204433754,false,896,292524752,339025524,0,0
1604204446626,true,1024,334038216,312463178,0,43
1604204459379,false,128,42400056,316600418,0,0
1604204472223,false,256,83921416,330655459,0,0
1604204485001,false,384,125443096,291839481,0,0
1604204497777,false,512,166956752,252362817,0,0
1604204510579,false,640,208470576,254192716,0,0
1604204523378,false,768,249984600,293537324,0,0
1604204536207,true,896,291505464,247150266,0,25
1604204548979,false,128,42400256,249566930,0,0
1604204561772,false,256,83905632,272457868,0,0
1604204574576,false,384,125411008,285990641,0,0
1604204587354,false,512,166940288,241807491,0,0
1604204600177,false,640,208445472,269906628,0,0
1604204612998,true,768,249967144,241692319,0,23
1604204625828,false,128,42725800,193297788,0,0
1604204638580,false,256,83911208,184175437,0,0
1604204651377,false,384,125424368,187462348,0,0
1604204664176,false,512,166954320,169380553,0,0
1604204677000,true,640,208467784,172054051,0,21
1604204689775,false,128,42414008,192275987,0,0
1604204702579,false,256,83916960,234261459,0,0
1604204715376,false,384,125429144,265217844,0,0
1604204728201,false,512,166948984,246808204,0,0
1604204740952,false,640,208468328,275484748,0,0
1604204753803,false,768,249988848,270619305,0,0
1604204766577,false,896,291492360,304872484,0,0
1604204779370,true,1024,333020888,320399695,0,23
1604204843375,false,640,208425824,303318084,0,0
1604204907413,true,1280,415936424,261294023,0,30
