ts,load
1604205001,0
1604205002,12.4
1604205003,6.7
1604205004,0
1604205005,0
1604205007,6.2
1604205008,0
1604205009,12.4
1604205010,0
1604205011,13.4
1604205012,6.7
1604205014,0
1604205015,0
1604205016,6.7
1604205017,0
1604205018,0
1604205019,0
1604205021,0
1604205022,0
1604205023,80
1604205024,40
1604205025,46.7
1604205026,140
1604205028,46.7
1604205029,40
1604205030,50
1604205031,60.1
1604205032,49.9
1604205034,46.7
1604205035,53.3
1604205036,40
1604205037,33.4
1604205038,37.5
1604205039,50
1604205041,53.4
1604205042,25
1604205043,33.3
1604205044,56.2
1604205045,37.5
1604205046,31.2
1604205048,37.4
1604205049,46.7
1604205050,53.4
1604205051,33.4
1604205052,40
1604205053,43.8
1604205055,43.7
1604205056,26.7
1604205057,46.7
1604205058,53.3
1604205059,37.4
1604205061,40
1604205062,43.8
1604205063,53.3
1604205064,33.3
1604205065,26.7
1604205066,50
1604205068,53.3
1604205069,46.7
1604205070,25
1604205071,56.2
1604205072,46.7
1604205073,26.7
1604205075,40
1604205076,50
1604205077,33.3
1604205078,31.2
1604205079,40
1604205080,46.7
1604205082,26.7
1604205083,40
1604205084,43.8
1604205085,46.7
1604205086,33.3
1604205088,37.5
1604205089,43.8
1604205090,31.2
1604205091,33.4
1604205092,60
1604205093,56.3
1604205095,40
1604205096,40.1
1604205097,53.3
1604205098,33.3
1604205099,26.7
1604205100,46.7
1604205102,53.3
1604205103,40
1604205104,33.3
1604205105,53.3
1604205106,40
1604205107,31.2
1604205109,40
1604205110,43.8
1604205111,50
1604205112,40
1604205113,40
1604205114,43.8
1604205116,40
1604205117,33.3
1604205118,60
1604205119,50
1604205120,33.4
1604205122,46.7
1604205123,60
1604205124,33.3
1604205125,49.9
1604205126,37.5
1604205127,46.7
1604205129,46.7
1604205130,33.3
1604205131,37.4
1604205132,60
1604205133,40
1604205134,26.7
1604205136,37.5
1604205137,60
1604205138,40
1604205139,37.4
1604205140,50
1604205141,50
1604205143,33.4
1604205144,50
1604205145,50
1604205146,31.2
1604205147,25
1604205148,46.7
1604205150,46.7
1604205151,40
1604205152,40
1604205153,60
1604205154,43.7
1604205156,31.2
1604205157,46.7
1604205158,50
1604205159,43.7
1604205160,31.2
1604205161,41.2
1604205163,53.4
1604205164,53.4
1604205165,33.4
1604205166,37.5
1604205167,56.2
1604205168,37.5
1604205170,46.7
1604205171,40
1604205172,60
1604205173,37.5
1604205174,25
1604205176,53.4
1604205177,53.3
1604205178,60
1604205179,33.4
1604205180,53.4
1604205181,56.2
1604205183,33.3
1604205184,37.5
1604205185,53.4
1604205186,40
1604205187,40
1604205188,37.5
1604205190,43.8
1604205191,31.2
1604205192,26.7
1604205193,40
1604205194,60
1604205195,26.7
1604205197,46.7
1604205198,50
1604205199,43.7
1604205200,26.7
1604205201,33.3
1604205202,73.4
1604205204,37.5
1604205205,31.2
1604205206,62.4
1604205207,56.2
1604205208,31.2
1604205210,33.3
1604205211,53.4
1604205212,53.4
1604205213,25
1604205214,40
1604205215,53.3
1604205217,25
1604205218,46.7
1604205219,60
1604205220,43.8
1604205221,37.4
1604205222,33.3
1604205224,46.7
1604205225,46.7
1604205226,33.4
1604205227,40
1604205228,53.3
1604205229,37.5
1604205231,37.4
1604205232,43.7
1604205233,50
1604205234,53.4
1604205235,26.7
1604205237,40
1604205238,43.8
1604205239,37.4
1604205240,33.3
1604205241,37.5
1604205242,50
1604205244,37.5
1604205245,31.2
1604205246,33.3
1604205247,46.7
1604205248,60
1604205249,40
1604205251,33.3
1604205252,46.7
1604205253,53.4
1604205254,33.4
1604205255,37.5
1604205256,53.4
1604205258,46.7
1604205259,26.7
1604205260,43.8
1604205261,56.2
1604205262,31.2
1604205264,40
1604205265,53.4
1604205266,37.5
1604205267,26.7
1604205268,33.3
1604205269,43.8
1604205271,53.4
1604205272,26.7
1604205273,40
1604205274,50
1604205275,50
1604205276,37.4
1604205278,40
1604205279,40
1604205280,43.8
1604205281,37.4
1604205282,60
1604205283,56.2
1604205285,43.7
1604205286,25
1604205287,50
1604205288,43.7
1604205289,25
1604205291,40
