1604204356955,false,128,43405432,303051037,0,0
1604204369744,false,256,84910280,257724177,0,0
1604204382548,false,384,126423136,221332705,0,0
1604204395344,false,512,167944224,269935824,0,0
1604204408144,false,640,209464160,221633313,0,0
1604204420942,true,768,250976680,225942599,0,21
1604204433724,false,128,42427968,208794848,0,0
1604204446544,false,256,83949144,224376562,0,0
1604204459345,false,384,125461888,175091385,0,0
1604204472096,false,512,166999080,181601571,0,0
1604204484959,true,640,208519944,196585801,0,15
1604204497742,false,128,42405760,196768726,0,0
1604204510546,false,256,83934888,246010862,0,0
1604204523347,false,384,125447288,292995687,0,0
1604204536145,false,512,166959888,308617223,0,0
1604204548944,false,640,208472040,327418478,0,0
1604204561747,false,768,249983320,309823005,0,0
1604204574544,false,896,291487160,343076253,0,0
1604204587337,true,1024,333014552,319269826,0,16
1604204600149,false,128,42394664,240712674,0,0
1604204612943,false,256,83908040,238906690,0,0
1604204625772,false,384,125749880,250055105,0,0
1604204638540,false,512,166943088,255097296,0,0
1604204651345,false,640,208448600,304123420,0,0
1604204664142,false,768,249970144,317502058,0,0
1604204676943,false,896,291515552,341425856,0,0
1604204689746,false,1024,333028272,337524624,0,0
1604204702563,true,1152,374542488,357070114,0,19
1604204715342,false,128,42411760,282440436,0,0
1604204728168,false,256,83924920,310537933,0,0
1604204740896,false,384,125447016,296751233,0,0
1604204753691,false,512,166969264,325735309,0,0
1604204766519,false,640,208466440,347231175,0,0
1604204779321,false,768,249988008,342996326,0,0
1604204792144,false,896,291501184,298375798,0,0
1604204804988,true,1024,333014392,307286601,0,19
1604204868946,false,640,208412360,240066605,0,0
1604204932963,true,1280,415937984,233348267,0,20
